fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Marseille -- Lille,0,0.0863491,1.549803632,0,0.621379524,0,0,5,0,1,0,2,10,0,2,0,0,1,0,1,10/09/2022 19:00,0,0.0494132,0.766681414,0,0.011105,0,1,2,0,0,0,1,5,0,1,0,0,1,0,0,2.257532257,0.827199615,2.257532257,0.827199615,0.707728624,0.060518201,2022,Ligue1
Strasbourg -- Clermont Foot,0.0286841,0.115018003,2.412585678,0,0.105722003,0,0,3,0,0,1,1,9,0,1,0,0,0,0,0,11/09/2022 11:00,0,0.345475189,0.613950707,0,0,0,1,3,0,0,0,2,8,0,0,0,0,0,0,0,2.662009783,0.959425896,2.662009783,0.959425896,0.249424106,0.345475189,2022,Ligue1
Ajaccio -- Nice,0,0.0243416,0.390466699,0,0.0130296,0,0,3,0,0,0,1,7,0,1,0,0,0,0,0,11/09/2022 13:00,0,0.197671197,0.851828093,0,0,0,1,2,0,0,0,2,10,0,0,0,1,0,0,0,0.427837899,1.04949929,0.427837899,1.04949929,0.0373712,0.197671197,2022,Ligue1
Angers -- Montpellier,0,0.0703265,1.526715007,0.760095,0.715822205,0,0,2,1,2,0,1,7,1,2,0,0,0,1,1,11/09/2022 13:00,0,0.509755284,0.520109594,0,0,0,0,2,0,0,0,3,4,0,0,0,0,1,0,0,3.072958712,1.029864877,2.312863711,1.029864877,0.786148705,0.509755284,2022,Ligue1
Lorient -- Nantes,0.074119203,0,1.209206684,0,0.027399801,1,0,3,0,1,1,0,11,0,1,1,0,2,0,0,11/09/2022 13:00,0,0.364612887,0.190333303,0,0.0316189,0,2,2,0,0,0,3,4,0,2,0,2,0,0,0,1.310725687,0.586565089,1.310725687,0.586565089,0.101519004,0.396231786,2022,Ligue1
Toulouse -- Reims,0.096244399,0.0531905,1.961562183,0,0,0,0,3,0,0,2,1,11,0,0,0,0,1,0,0,11/09/2022 13:00,0,0.0856524,0.375751998,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,2.110997081,0.461404398,2.110997081,0.461404398,0.149434898,0.0856524,2022,Ligue1
Rennes -- Auxerre,0.041327398,0,3.736869214,0,0,0,0,8,0,0,1,0,11,0,0,0,0,5,0,0,11/09/2022 15:05,0,0,0.438752307,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3.778196612,0.438752307,3.778196612,0.438752307,0.041327398,0,2022,Ligue1
Monaco -- Lyon,0,0.088207603,1.17971801,0,0.385390997,0,1,2,0,1,0,1,9,0,1,0,1,0,0,1,11/09/2022 18:45,0,0.247274995,2.049423205,0,0,0,0,6,0,0,0,1,19,0,0,0,0,1,0,0,1.65331661,2.2966982,1.65331661,2.2966982,0.473598599,0.247274995,2022,Ligue1
Auxerre -- Lorient,0.036733899,1.071779111,1.188994087,0,0.00960834,0,0,5,0,0,1,7,8,0,1,0,0,1,0,0,16/09/2022 19:00,0.038141102,0,2.821047507,0,0.63029442,1,0,5,0,2,1,0,9,0,2,0,0,2,0,1,2.307115438,3.489483029,2.307115438,3.489483029,1.118121351,0.668435521,2022,Ligue1
Montpellier -- Strasbourg,0,0.45187011,0.5223418,0.760029018,0.0988812,0,2,0,1,1,0,3,4,1,2,0,1,0,1,0,17/09/2022 15:00,0,0.165645601,0.451733503,0,0,0,1,1,0,0,0,4,4,0,0,0,1,0,0,0,1.833122128,0.617379105,1.07309311,0.617379105,0.55075131,0.165645601,2022,Ligue1
Lille -- Toulouse,0.0452087,0.033628799,1.076869175,0,0.0123376,0,0,4,0,0,1,1,7,0,1,0,0,2,0,0,17/09/2022 19:00,0,0.1251032,0.338485101,0,0.418733397,0,0,5,0,0,0,4,8,0,2,0,0,1,0,0,1.168044274,0.882321699,1.168044274,0.882321699,0.091175099,0.543836597,2022,Ligue1
Reims -- Monaco,0,0.030464601,0.222420708,0,0.049389102,0,0,2,0,0,0,1,7,0,1,0,0,0,0,0,18/09/2022 11:00,0,0.019799501,2.045462124,0,0,0,0,11,0,0,0,1,19,0,0,0,0,3,0,0,0.30227441,2.065261625,0.30227441,2.065261625,0.079853702,0.019799501,2022,Ligue1
Brest -- Ajaccio,0,0.0117025,0.614966713,0,0.107115101,0,0,4,0,0,0,1,5,0,2,0,0,0,0,0,18/09/2022 13:00,0,0.0791259,0.38578349,0,0.048437901,0,0,3,0,1,0,2,3,0,1,0,0,1,0,0,0.733784314,0.51334729,0.733784314,0.51334729,0.118817601,0.127563801,2022,Ligue1
Clermont Foot -- Troyes,0.0859835,0.0924761,1.037016291,0,0.044255599,0,0,2,0,0,1,2,10,0,1,0,0,1,0,0,18/09/2022 13:00,0,0.020069299,1.351430382,0,0,0,0,4,0,0,0,1,8,0,0,0,0,3,0,0,1.25973149,1.371499681,1.25973149,1.371499681,0.222715199,0.020069299,2022,Ligue1
Marseille -- Rennes,0,0.442695504,0.498512698,0,0.117431998,0,2,1,0,1,0,4,11,0,1,0,1,0,0,0,18/09/2022 13:00,0,0.224693101,0.607919991,0,0.025494199,0,1,3,0,0,0,3,8,0,1,0,0,0,0,0,1.058640201,0.858107291,1.058640201,0.858107291,0.560127502,0.2501873,2022,Ligue1
Nice -- Angers,0.033570498,0.252691804,0.68521059,0,0,0,2,3,0,0,1,6,11,0,0,0,0,0,0,0,18/09/2022 13:00,0.088725902,0.065738797,1.980990021,0,0,0,0,3,0,0,1,1,14,0,0,0,0,1,0,0,0.971472893,2.13545472,0.971472893,2.13545472,0.286262303,0.154464699,2022,Ligue1
Nantes -- Lens,0,0.034214001,0.743442409,0,0,0,1,3,0,0,0,1,11,0,0,0,0,0,0,0,18/09/2022 15:05,0,0,0.967277503,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0.77765641,0.967277503,0.77765641,0.967277503,0.034214001,0,2022,Ligue1
Lyon -- Paris Saint Germain,0,0,0.892758896,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,18/09/2022 18:45,0.060843501,0.095896903,1.384489087,0,0,1,1,5,0,0,1,2,12,0,0,0,0,1,0,0,0.892758896,1.541229492,0.892758896,1.541229492,0,0.156740405,2022,Ligue1
Angers -- Marseille,0.0774979,0.023365229,1.191311993,0,0,0,0,5,0,0,1,2,13,0,0,0,0,0,0,0,30/09/2022 19:00,0,0,2.378204816,0,0,0,0,7,0,0,0,0,15,0,0,0,0,3,0,0,1.292175122,2.378204816,1.292175122,2.378204816,0.100863129,0,2022,Ligue1
Strasbourg -- Rennes,0.064804196,0.047194101,0.2787895,0.760095,0,0,0,2,1,0,1,1,6,1,0,0,0,0,1,0,01/10/2022 15:00,0.072773099,0,2.248185699,0,0,0,0,7,0,0,1,0,16,0,0,0,0,3,0,0,1.150882797,2.320958798,0.390787797,2.320958798,0.111998297,0.072773099,2022,Ligue1
Paris Saint Germain -- Nice,0.262487803,0.174722202,0.319186501,0,0,1,1,2,0,0,3,3,6,0,0,1,0,1,0,0,01/10/2022 19:00,0,0,0.646774415,0,0.038282201,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0.756396506,0.685056616,0.756396506,0.685056616,0.437210005,0.038282201,2022,Ligue1
Lorient -- Lille,0,0,0.512740495,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,02/10/2022 11:00,0,0.577714516,1.128465906,0,0.1257056,0,0,4,0,0,0,6,13,0,2,0,0,1,0,0,0.512740495,1.831886021,0.512740495,1.831886021,0,0.703420116,2022,Ligue1
Ajaccio -- Clermont Foot,0,1.405986929,0.1491898,0,0.139467701,0,1,2,0,0,0,3,7,0,2,0,1,0,0,0,02/10/2022 13:00,0,0.153232595,0.517490812,0,0.628458416,0,1,1,0,1,0,2,3,0,2,0,1,1,0,1,1.694644431,1.299181823,1.694644431,1.299181823,1.545454631,0.781691011,2022,Ligue1
Auxerre -- Brest,0,0,0.439741102,0.760095,0.0113883,0,0,2,1,0,0,0,9,1,1,0,0,0,1,0,02/10/2022 13:00,0,0.082170501,0.589612608,0,0.0152653,0,1,1,0,0,0,2,6,0,1,0,1,0,0,0,1.211224402,0.687048409,0.451129402,0.687048409,0.0113883,0.097435801,2022,Ligue1
Toulouse -- Montpellier,0,0.777097194,1.149520205,0,0,0,1,4,0,0,0,4,8,0,0,0,1,3,0,0,02/10/2022 13:00,0.1579566,0.683138812,0.882888109,0,0.033467901,0,2,3,0,0,3,4,14,0,2,0,1,1,0,0,1.926617399,1.757451423,1.926617399,1.757451423,0.777097194,0.874563313,2022,Ligue1
Troyes -- Reims,0.125841007,0.061449701,1.505548194,0,0.052516501,0,1,5,0,0,1,2,15,0,1,0,0,2,0,0,02/10/2022 13:00,0,0.904673306,0.585784727,0,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,1.745355403,1.490458033,1.745355403,1.490458033,0.239807209,0.904673306,2022,Ligue1
Monaco -- Nantes,0.049611099,0.139282003,1.261156701,0.760095,0,0,0,5,1,0,1,2,7,1,0,0,0,3,1,0,02/10/2022 15:05,0,0.103991102,0.302116406,0,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,2.210144803,0.406107509,1.450049803,0.406107509,0.188893102,0.103991102,2022,Ligue1
Lens -- Lyon,0,0.947518002,1.198356001,0.760095,0.088946097,0,0,5,1,0,0,5,14,1,1,0,0,0,1,0,02/10/2022 18:45,0,0,0.067335299,0,0.0138793,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2.9949151,0.081214599,2.2348201,0.081214599,1.036464099,0.0138793,2022,Ligue1
Lyon -- Toulouse,0.0496196,0.034889299,1.65726646,0,0,0,1,7,0,0,1,1,17,0,0,0,0,1,0,0,07/10/2022 19:00,0,0,0.504942706,0,0.077950701,0,0,2,0,0,0,0,4,0,1,0,0,1,0,0,1.74177536,0.582893407,1.74177536,0.582893407,0.0845089,0.077950701,2022,Ligue1
Marseille -- Ajaccio,0.121059,0.398092113,0.296135401,0.760095,0.099848397,0,0,1,1,0,1,2,6,1,1,0,0,0,1,0,08/10/2022 15:00,0,0.0189423,0.118895601,0,0.0263218,0,0,1,0,0,0,1,4,0,1,0,0,1,0,0,1.675229913,0.164159701,0.915134912,0.164159701,0.618999511,0.045264101,2022,Ligue1
Reims -- Paris Saint Germain,0.023403199,1.207739688,0.735142704,0,0,0,1,3,0,0,1,7,16,0,0,0,0,0,0,0,08/10/2022 19:00,0.042250302,0.121913001,0.82748821,0,0.074419796,1,0,2,0,0,1,1,8,0,1,0,0,0,0,0,1.966285592,1.066071309,1.966285592,1.066071309,1.231142888,0.238583099,2022,Ligue1
Montpellier -- Monaco,0.066898301,0.227344401,0.270521404,0,0,0,0,1,0,0,1,3,7,0,0,0,0,0,0,0,09/10/2022 11:00,0.180076107,0,1.255364181,0,0,0,0,7,0,0,2,0,9,0,0,0,0,2,0,0,0.564764107,1.435440288,0.564764107,1.435440288,0.294242702,0.180076107,2022,Ligue1
Angers -- Strasbourg,0,0.017978501,1.111841813,0,1.315890998,0,0,6,0,2,0,2,11,0,2,0,0,1,0,1,09/10/2022 13:00,0,0.1049513,1.421043377,0,1.357074022,0,1,4,0,2,0,3,10,0,2,0,1,0,0,1,2.445711311,2.883068699,2.445711311,2.883068699,1.333869498,1.462025322,2022,Ligue1
Brest -- Lorient,0,0.207584694,0.790024106,0,0,0,0,4,0,0,0,3,8,0,0,0,0,1,0,0,09/10/2022 13:00,0,0.0451636,1.148468982,0,0,0,0,5,0,0,0,2,12,0,0,0,0,2,0,0,0.9976088,1.193632582,0.9976088,1.193632582,0.207584694,0.0451636,2022,Ligue1
Clermont Foot -- Auxerre,0,0,1.416980589,0,0,0,0,6,0,0,0,0,10,0,0,0,0,2,0,0,09/10/2022 13:00,0,0.759227525,0.311482749,0,0,0,2,2,0,0,0,4,10,0,0,0,1,0,0,0,1.416980589,1.070710274,1.416980589,1.070710274,0,0.759227525,2022,Ligue1
Nice -- Troyes,0.039041501,0.081833899,1.816004567,0.760095,0,1,1,3,1,0,1,1,11,1,0,0,1,1,1,0,09/10/2022 13:00,0,0,1.608995301,0,0.036754798,0,0,6,0,0,0,0,16,0,1,0,0,2,0,0,2.696974967,1.645750099,1.936879966,1.645750099,0.1208754,0.036754798,2022,Ligue1
Rennes -- Nantes,0,0.179894499,2.678166501,0,0,0,1,3,0,0,0,3,11,0,0,0,0,3,0,0,09/10/2022 15:05,0.166963995,0.040829498,0.231974905,0,0,1,0,2,0,0,1,1,6,0,0,0,0,0,0,0,2.858061001,0.439768398,2.858061001,0.439768398,0.179894499,0.207793493,2022,Ligue1
Lille -- Lens,0,0.0765067,1.556165637,0.760095,0,0,0,4,1,0,0,2,9,1,0,0,0,0,1,0,09/10/2022 18:45,0,0.136997603,0.1339901,0.760095,0.0143422,0,1,1,1,0,0,3,5,1,1,0,0,0,0,0,2.392767338,1.045424903,1.632672338,0.285329903,0.0765067,0.151339803,2022,Ligue1
Strasbourg -- Lille,0,0.060966799,0.290521556,0,0.0149124,0,0,1,0,0,0,2,9,0,1,0,0,0,0,0,14/10/2022 19:00,0.0499686,0,1.792458612,0.760095,0,0,0,6,1,0,1,0,8,1,0,0,0,2,1,0,0.366400755,2.602522213,0.366400755,1.842427213,0.075879199,0.0499686,2022,Ligue1
Lorient -- Reims,0.136719598,0.032643899,0.203003401,0,0.678946972,0,1,2,0,0,3,1,5,0,1,0,0,0,0,0,15/10/2022 15:00,0,0,0.3664778,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1.05131387,0.3664778,1.05131387,0.3664778,0.848310469,0,2022,Ligue1
Lens -- Montpellier,0,0,2.246964063,0,0.063488103,0,0,5,0,0,0,0,16,0,1,0,0,1,0,0,15/10/2022 19:00,0,0.138839298,0.1691713,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,2.310452166,0.308010598,2.310452166,0.308010598,0.063488103,0.138839298,2022,Ligue1
Toulouse -- Angers,0.070524402,0.041728899,1.592904193,0.760095,0,0,0,5,1,0,1,1,11,1,0,0,0,2,1,0,16/10/2022 11:00,0.045216199,0,1.460133483,0,0,1,0,4,0,0,1,0,12,0,0,1,0,1,0,0,2.465252494,1.505349682,1.705157494,1.505349682,0.112253301,0.045216199,2022,Ligue1
Auxerre -- Nice,0,0.051102798,0.476572695,0,0,0,1,2,0,0,0,1,10,0,0,0,1,0,0,0,16/10/2022 13:00,0.074744597,0.095411401,1.374323312,0,0.127174005,1,0,1,0,0,1,2,5,0,1,0,0,1,0,0,0.527675494,1.671653315,0.527675494,1.671653315,0.051102798,0.297330003,2022,Ligue1
Nantes -- Brest,0,0.127431696,1.39864251,1.520190001,0.411866993,0,0,4,2,0,0,3,11,2,1,0,0,3,1,0,16/10/2022 13:00,0,0.167556603,0.429410782,0,0,0,0,2,0,0,0,3,8,0,0,0,0,1,0,0,3.4581312,0.596967384,1.937941199,0.596967384,0.539298689,0.167556603,2022,Ligue1
Rennes -- Lyon,0,0.312734008,1.391745731,0,0,0,0,5,0,0,0,1,13,0,0,0,0,3,0,0,16/10/2022 13:00,0,0,1.500222264,0,0.040815402,0,0,4,0,1,0,0,6,0,1,0,0,2,0,0,1.704479739,1.541037666,1.704479739,1.541037666,0.312734008,0.040815402,2022,Ligue1
Troyes -- Ajaccio,0,0,0.415650801,0,0.0187045,0,0,2,0,0,0,0,8,0,1,0,0,1,0,0,16/10/2022 13:00,0.114219703,0.128081299,0.801364682,0.760095,0.0334149,0,1,5,1,0,2,2,9,1,1,0,0,1,0,0,0.434355301,1.837175584,0.434355301,1.077080584,0.0187045,0.275715902,2022,Ligue1
Monaco -- Clermont Foot,0,0.044836398,0.048120599,0.760095,0.601795492,0,0,1,1,2,0,1,2,1,2,0,0,0,0,1,16/10/2022 15:05,0.0328805,0.139174003,2.386787482,0,0,0,0,6,0,0,1,3,17,0,0,0,0,1,0,0,1.454847489,2.558841985,0.694752489,2.558841985,0.64663189,0.172054503,2022,Ligue1
Paris Saint Germain -- Marseille,0.154525995,0.1750602,2.632613422,0,0.036510799,0,0,8,0,0,1,3,18,0,1,0,0,1,0,0,16/10/2022 18:45,0,0.040375201,0.683364207,0,0.060850699,0,0,7,0,0,0,2,15,0,1,0,0,0,0,0,2.998710416,0.784590106,2.998710416,0.784590106,0.366096994,0.1012259,2022,Ligue1
Ajaccio -- Paris Saint Germain,0.038514901,0.057530601,0.156130801,0,0.0494169,0,0,1,0,0,1,2,4,0,1,0,0,0,0,0,21/10/2022 19:00,0.054756202,0.045715,2.806103043,0,0,1,0,5,0,0,1,1,9,0,0,0,0,3,0,0,0.301593202,2.906574246,0.301593202,2.906574246,0.145462401,0.100471202,2022,Ligue1
Montpellier -- Lyon,0,0.323646399,0.503867625,0,0,0,0,4,0,0,0,3,7,0,0,0,0,1,0,0,22/10/2022 15:00,0.069326296,0.301496007,2.427655553,0,0,0,1,9,0,0,1,4,16,0,0,0,0,2,0,0,0.827514024,2.798477856,0.827514024,2.798477856,0.323646399,0.370822303,2022,Ligue1
Marseille -- Lens,0,0.0562995,1.943332013,0,0,0,0,3,0,0,0,1,12,0,0,0,0,0,0,0,22/10/2022 19:00,0.092883296,0,0.519831393,0,0,0,0,4,0,0,1,0,11,0,0,0,0,1,0,0,1.999631513,0.612714689,1.999631513,0.612714689,0.0562995,0.092883296,2022,Ligue1
Angers -- Rennes,0.0379645,0.037635401,0.851166174,0,0.011636,0,0,2,0,0,1,1,4,0,1,0,0,1,0,0,23/10/2022 11:00,0.0779645,0.685340991,0.87468001,0.760095,0.065858401,1,1,2,1,0,2,5,5,1,1,0,0,1,1,0,0.938402075,2.463938902,0.938402075,1.703843902,0.087235902,0.829163892,2022,Ligue1
Clermont Foot -- Brest,0,0.085548999,0.617390305,0,0,0,1,3,0,0,0,2,12,0,0,0,0,1,0,0,23/10/2022 13:00,0.0563877,0.024626501,1.897341311,0.760095,0,0,0,10,1,0,1,1,16,1,0,0,0,2,1,0,0.702939304,2.738450512,0.702939304,1.978355512,0.085548999,0.081014201,2022,Ligue1
Reims -- Auxerre,0,0.144531805,2.348101799,0,0.016468501,0,0,9,0,1,0,3,15,0,1,0,0,2,0,0,23/10/2022 13:00,0,0,0.472064104,0,0,0,0,2,0,0,0,0,10,0,0,0,0,1,0,0,2.509102105,0.472064104,2.509102105,0.472064104,0.161000306,0,2022,Ligue1
Toulouse -- Strasbourg,0,0.793877315,1.084148063,0,0,0,2,4,0,0,0,5,12,0,0,0,1,1,0,0,23/10/2022 13:00,0,0.10238,0.592903796,0.760095,0.65685308,0,0,3,1,1,0,1,7,1,2,0,0,1,0,1,1.878025378,2.112231876,1.878025378,1.352136876,0.793877315,0.75923308,2022,Ligue1
Troyes -- Lorient,0,0.0198656,1.119248586,0,0,0,0,4,0,0,0,1,12,0,0,0,0,1,0,0,23/10/2022 13:00,0,0.477324098,1.072992389,0,0.016530899,0,1,3,0,1,0,4,17,0,1,0,0,2,0,0,1.139114186,1.566847387,1.139114186,1.566847387,0.0198656,0.493854998,2022,Ligue1
Nice -- Nantes,0,0.069585601,0.5159545,0.760095,0,0,0,4,1,0,0,2,8,1,0,0,0,0,1,0,23/10/2022 15:05,0,0.051629299,1.157583915,0,0.068214603,0,1,3,0,0,0,2,8,0,1,0,0,1,0,0,1.345635101,1.277427817,0.585540101,1.277427817,0.069585601,0.119843902,2022,Ligue1
Lille -- Monaco,0.048040401,0.2285132,2.096764918,0,0.269735008,0,1,5,0,1,1,5,13,0,1,0,0,3,0,1,23/10/2022 18:45,0.0352761,0.610220287,1.107007319,0,0.0121809,1,1,3,0,1,1,2,5,0,1,1,1,1,0,0,2.643053528,1.764684606,2.643053528,1.764684606,0.54628861,0.657677287,2022,Ligue1
Lens -- Toulouse,0,0.045618799,1.838414626,0.760095,0,0,0,7,1,0,0,1,11,1,0,0,0,3,0,0,28/10/2022 19:00,0,0.082761498,0.192175597,0,0.570985973,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,2.644128425,0.845923068,1.884033425,0.845923068,0.045618799,0.653747471,2022,Ligue1
Paris Saint Germain -- Troyes,0.0802835,0.0515071,1.712144623,0.760095,0.082246199,1,0,8,1,1,1,1,15,1,1,0,0,3,1,0,29/10/2022 15:00,0,0.650452914,0.988821008,0,0,0,1,4,0,0,0,5,11,0,0,0,1,2,0,0,2.686276423,1.639273922,1.926181423,1.639273922,0.2140368,0.650452914,2022,Ligue1
Strasbourg -- Marseille,0,0.179278703,0.727265203,0,0,0,0,5,0,0,0,3,9,0,0,0,0,2,0,0,29/10/2022 19:00,0,0,1.929509589,0,0.00923463,0,0,4,0,0,0,0,13,0,1,0,0,2,0,0,0.906543907,1.938744219,0.906543907,1.938744219,0.179278703,0.00923463,2022,Ligue1
Auxerre -- Ajaccio,0.134506598,0.2102481,0.581015575,0,0,0,1,4,0,0,2,3,13,0,0,0,1,0,0,0,30/10/2022 12:00,0,0.015843101,0.049477351,0,0.434912389,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0.925770273,0.500232841,0.925770273,0.500232841,0.344754698,0.45075549,2022,Ligue1
Brest -- Reims,0,0.050740302,1.449856319,0,0.047318298,0,1,3,0,0,0,1,10,0,1,0,0,0,0,0,30/10/2022 14:00,0,0.093274303,0.889723193,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,1.547914919,0.982997496,1.547914919,0.982997496,0.0980586,0.093274303,2022,Ligue1
Monaco -- Angers,0,0.086234897,1.09358019,0.760095,0,0,0,4,1,0,0,1,6,1,0,0,0,2,0,0,30/10/2022 14:00,0,0,0.393809402,0,0.043232501,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,1.939910088,0.437041903,1.179815087,0.437041903,0.086234897,0.043232501,2022,Ligue1
Nantes -- Clermont Foot,0,0.0172437,1.93447849,0,0,0,0,4,0,0,0,1,12,0,0,0,0,1,0,0,30/10/2022 14:00,0,0,0.642352088,0,0.07163857,0,0,5,0,1,0,0,7,0,3,0,0,1,0,0,1.95172219,0.713990658,1.95172219,0.713990658,0.0172437,0.07163857,2022,Ligue1
Rennes -- Montpellier,0,0.0133592,1.071813301,0,0.453579992,0,0,2,0,1,0,1,12,0,1,0,0,2,0,1,30/10/2022 14:00,0.061540298,0.023592001,0.890124358,0,0,0,0,3,0,0,1,1,6,0,0,0,0,0,0,0,1.538752493,0.975256657,1.538752493,0.975256657,0.466939192,0.085132299,2022,Ligue1
Lorient -- Nice,0,0.269548498,1.018281592,0,0,0,3,4,0,0,0,4,10,0,0,0,1,0,0,0,30/10/2022 16:05,0,0.018130399,2.433876481,0,0,0,0,5,0,0,0,1,15,0,0,0,0,2,0,0,1.28783009,2.45200688,1.28783009,2.45200688,0.269548498,0.018130399,2022,Ligue1
Lyon -- Lille,0,0,1.193461763,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,0,0,30/10/2022 19:45,0.061880201,0.341507293,1.232975394,0,0,0,0,5,0,0,1,3,11,0,0,0,0,0,0,0,1.193461763,1.636362888,1.193461763,1.636362888,0,0.403387494,2022,Ligue1
Troyes -- Auxerre,0.044306099,0.434422705,1.399169305,0,0.069799103,0,1,4,0,0,1,6,13,0,1,0,0,1,0,0,04/11/2022 20:00,0.037595298,0.110294998,1.316951094,0,0,0,0,2,0,0,1,1,11,0,0,0,0,1,0,0,1.947697213,1.46484139,1.947697213,1.46484139,0.548527908,0.147890296,2022,Ligue1
Ajaccio -- Strasbourg,0,0.020613199,1.360250157,2.280285001,0.0261868,0,0,5,2,0,0,1,7,3,1,0,0,2,2,0,05/11/2022 16:00,0.064376697,0,0.549146703,0,0.0566145,1,0,4,0,0,1,0,7,0,1,1,0,1,0,0,3.687335157,0.670137899,1.407050156,0.670137899,0.046799999,0.120991196,2022,Ligue1
Angers -- Lens,0.1192456,0.680712905,0.0292833,0,0,1,1,1,0,0,2,3,1,0,0,0,1,0,0,0,05/11/2022 20:00,0,0.146567598,1.384901593,0,0.648495018,0,0,3,0,1,0,2,9,0,1,0,0,1,0,1,0.829241805,2.179964209,0.829241805,2.179964209,0.799958505,0.795062616,2022,Ligue1
Lorient -- Paris Saint Germain,0.039164599,0.0530232,0.720268978,0,0,0,0,2,0,0,1,1,7,0,0,0,0,1,0,0,06/11/2022 12:00,0,0.374429807,1.901906684,0,0.083992898,0,2,5,0,0,0,4,10,0,1,0,1,1,0,0,0.812456777,2.36032939,0.812456777,2.36032939,0.0921878,0.458422706,2022,Ligue1
Clermont Foot -- Montpellier,0.046587002,0.899996396,1.358225122,1.520190001,0.090190101,1,1,4,1,0,1,2,9,2,2,0,1,0,0,0,06/11/2022 14:00,0,0.0129725,0.449552689,0.760095,0,0,0,2,1,0,0,1,5,1,0,0,0,0,1,0,3.915188622,1.222620189,2.394998621,0.462525189,1.036773499,0.0129725,2022,Ligue1
Nice -- Brest,0,0.0252211,0.582187007,0,0.206104197,0,0,8,0,1,0,1,11,0,2,0,0,1,0,0,06/11/2022 14:00,0,0.036307301,1.061793417,0,0,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0.813512304,1.098100718,0.813512304,1.098100718,0.231325297,0.036307301,2022,Ligue1
Reims -- Nantes,0,0.773309492,2.150116642,0.760095,0.026006,0,1,7,1,0,0,7,13,1,1,0,0,0,1,0,06/11/2022 14:00,0,0.188297604,0.321161001,0,0,0,2,2,0,0,0,6,9,0,0,0,0,0,0,0,3.709527134,0.509458605,2.949432134,0.509458605,0.799315492,0.188297604,2022,Ligue1
Toulouse -- Monaco,0.036638401,0.355398599,0.197443297,0,0,1,0,4,0,0,1,5,7,0,0,0,0,0,0,0,06/11/2022 14:00,0,0.1421303,1.898178721,0,0,0,0,10,0,0,0,2,22,0,0,0,0,2,0,0,0.589480298,2.040309021,0.589480298,2.040309021,0.392037001,0.1421303,2022,Ligue1
Lille -- Rennes,0.0369558,0.730779917,1.684015,0,0.300974995,0,2,5,0,0,1,4,13,0,1,0,1,0,0,0,06/11/2022 16:05,0,0,0.040842399,0.760095,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2.752725712,0.800937399,2.752725712,0.040842399,1.068710712,0,2022,Ligue1
Marseille -- Lyon,0,0.579865009,0.492812395,0,0,0,1,1,0,0,0,2,4,0,0,0,1,0,0,0,06/11/2022 19:45,0.039153501,0.167122198,0.425842498,0,0,1,0,3,0,0,1,3,7,0,0,0,0,0,0,0,1.072677404,0.632118198,1.072677404,0.632118198,0.579865009,0.2062757,2022,Ligue1
Lyon -- Nice,0,0.0501316,0.334247208,0.760095,0.0118487,0,1,0,1,1,0,1,6,1,1,0,0,0,1,0,11/11/2022 20:00,0,0.151785299,0.805212606,0.760095,0,0,0,2,1,0,0,2,10,1,0,0,0,0,1,0,1.156322509,1.717092905,0.396227509,0.956997905,0.061980301,0.151785299,2022,Ligue1
Lens -- Clermont Foot,0,0.080940697,1.343263904,0,0,0,0,3,0,0,0,3,14,0,0,0,0,2,0,0,12/11/2022 16:00,0,0.097833604,0.115258601,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1.424204601,0.213092204,1.424204601,0.213092204,0.080940697,0.097833604,2022,Ligue1
