fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Caen -- Saint-Etienne,0,0.143068001,0.427677217,0,0.184564702,0,0,3,0,1,0,2,6,0,3,0,0,0,0,0,0,0,1.167138807,0,0,0,0,4,0,0,0,0,6,0,0,12/08/2017 19:00,0,0,1,0,0,0.75530992,1.167138807,0.75530992,1.167138807,0.327632703,0,2017,Ligue1
Toulouse -- Montpellier,0.0381,0,0.931775998,0.760095,0,1,0,2,1,0,1,0,6,1,0,0,0,0,1,0,0.0898306,0.313479707,0.390063122,0,0,0,0,1,0,0,1,3,10,0,0,12/08/2017 19:00,0,0,0,0,0,1.729970999,0.793373428,0.969875999,0.793373428,0.0381,0.403310306,2017,Ligue1
Strasbourg -- Lille,0,0.437294707,1.97791102,0.760095,0.053022798,0,1,5,1,2,0,4,15,1,2,0,1,1,1,0,0,0.280382894,0.831754101,0,0,0,0,2,0,0,0,2,10,0,0,13/08/2017 14:00,0,0,0,0,0,3.228323525,1.112136994,2.468228525,1.112136994,0.490317505,0.280382894,2017,Ligue1
Dijon -- Monaco,0.284196701,0.329681106,0.5397067,0,0,0,0,3,0,0,3,2,10,0,0,0,0,1,0,0,0.109191999,0.958167614,0.796510309,0,0,0,3,3,0,0,1,6,9,0,0,13/08/2017 16:00,0,3,1,0,0,1.153584506,1.863869922,1.153584506,1.863869922,0.613877807,1.067359613,2017,Ligue1
Guingamp -- Paris Saint Germain,0,0.017583501,0.0433641,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.048500899,0.1658886,2.299165601,0,0,1,0,7,0,0,1,2,18,0,0,13/08/2017 20:00,0,0,2,0,0,0.060947601,2.5135551,0.060947601,2.5135551,0.017583501,0.214389499,2017,Ligue1
Metz -- Monaco,0,0.143303299,0.656200302,0,0,0,0,5,0,0,0,3,7,0,0,0,0,0,0,0,0.183389604,0.094776001,1.503089618,0,0.157320702,1,1,3,0,0,3,2,14,0,3,18/08/2017 19:45,0,0,1,0,0,0.799503601,1.938575925,0.799503601,1.938575925,0.143303299,0.435486307,2017,Ligue1
Lyon -- Bordeaux,0.126928102,0,0.277909302,0,0.528177023,1,0,3,0,1,3,0,4,0,1,1,0,1,0,1,0.048714899,0.0273067,0.836422697,0,0.0124396,0,0,5,0,1,1,1,13,0,1,19/08/2017 16:00,0,0,2,0,1,0.933014427,0.924883896,0.933014427,0.924883896,0.655105125,0.088461199,2017,Ligue1
Montpellier -- Strasbourg,0,0.748515609,0.623357388,0,0.562004983,0,1,3,0,0,0,7,8,0,1,0,1,0,0,0,0,0,0.639176996,0,0,0,0,1,0,0,0,0,7,0,0,19/08/2017 19:00,0,0,1,0,0,1.93387798,0.639176996,1.93387798,0.639176996,1.310520592,0,2017,Ligue1
Nice -- Guingamp,0.0481035,0,1.315798407,0,0.050551198,1,0,7,0,0,1,0,12,0,1,0,0,2,0,0,0,0.026201501,0.429575698,0,0,0,0,1,0,0,0,2,11,0,0,19/08/2017 19:00,0,0,0,0,0,1.414453106,0.455777199,1.414453106,0.455777199,0.098654699,0.026201501,2017,Ligue1
Rennes -- Dijon,0.112938002,0.067499701,1.145692017,0,0.0105825,1,1,4,0,1,1,2,10,0,1,0,0,2,0,0,0,0,0.457452502,0.760095,0,0,0,3,1,0,0,0,11,1,0,19/08/2017 19:00,0,0,1,1,0,1.33671222,1.217547502,1.33671222,0.457452502,0.191020203,0,2017,Ligue1
Saint-Etienne -- Amiens,0,0,1.615103486,1.520190001,0.062824897,0,0,3,2,0,0,0,10,2,1,0,0,1,2,0,0,0.509737588,0.430694839,0,0.129033998,0,0,1,0,0,0,5,10,0,1,19/08/2017 19:00,0,0,0,0,0,3.198118384,1.069466425,1.677928383,1.069466425,0.062824897,0.638771586,2017,Ligue1
Troyes -- Nantes,0,0,0.730953986,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0439223,0.472024089,0,0.049975999,0,0,4,0,0,0,2,8,0,1,19/08/2017 19:00,0,0,1,0,0,0.730953986,0.565922387,0.730953986,0.565922387,0,0.093898298,2017,Ligue1
Lille -- Caen,0,0.165483201,0.280003824,0,0.066192301,0,1,3,0,0,0,3,9,0,3,0,0,0,0,0,0.074181601,0.157620506,1.327261534,0,0.270363986,0,1,2,0,0,1,2,7,0,1,20/08/2017 14:00,0,1,1,0,0,0.511679326,1.829427628,0.511679326,1.829427628,0.231675502,0.502166094,2017,Ligue1
Marseille -- Angers,0,0.136646796,0.912665419,0,0.0560812,0,0,1,0,0,0,2,8,0,2,0,0,1,0,0,0,0,0.336353193,0,0.437337507,0,0,3,0,1,0,0,8,0,3,20/08/2017 16:00,0,0,1,0,0,1.105393415,0.7736907,1.105393415,0.7736907,0.192727996,0.437337507,2017,Ligue1
Paris Saint Germain -- Toulouse,0,0.078900203,2.378339944,0.760095,0,0,1,13,1,0,0,2,22,1,0,0,1,4,1,0,0.0357689,0.123273998,0.179723102,0,0,0,0,1,0,0,1,1,5,0,0,20/08/2017 20:00,0,0,1,0,0,3.217335148,0.338766,2.457240148,0.338766,0.078900203,0.159042899,2017,Ligue1
Paris Saint Germain -- Saint-Etienne,0.032365199,0.075890999,0.925246613,0.760095,0.579167195,0,0,2,1,1,1,2,8,1,2,0,0,1,1,1,0,0.088728601,0.532468287,0,0,0,0,2,0,0,0,2,10,0,0,25/08/2017 19:45,0,0,0,0,0,2.372765006,0.621196888,1.612670006,0.621196888,0.687423393,0.088728601,2017,Ligue1
Nantes -- Lyon,0.102325998,0,0.2165546,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0.046199999,0.733080839,0,0.0270705,0,1,2,0,0,0,3,12,0,1,26/08/2017 16:15,0,0,0,0,0,0.318880598,0.806351338,0.318880598,0.806351338,0.102325998,0.073270499,2017,Ligue1
Amiens -- Nice,0.083953902,0.164103199,1.081141224,0,0,1,1,2,0,0,1,3,8,0,0,1,1,1,0,0,0.0165802,0.0239901,0.2071776,0,0,0,0,3,0,0,1,1,10,0,0,26/08/2017 19:00,0,0,0,0,0,1.329198325,0.2477479,1.329198325,0.2477479,0.248057101,0.0405703,2017,Ligue1
Bordeaux -- Troyes,0.0913307,0.105530001,2.474539679,0,0.095012598,1,1,5,0,0,2,1,9,0,1,0,0,2,0,0,0,0.124734998,0.441907296,0,0,0,0,2,0,0,0,1,4,0,0,26/08/2017 19:00,0,0,1,0,0,2.766412977,0.566642294,2.766412977,0.566642294,0.291873299,0.124734998,2017,Ligue1
Caen -- Metz,0.0495984,0.715234585,0.767147407,0,0.184403703,0,1,3,0,0,1,3,10,0,2,0,0,1,0,0,0,0,0.79089549,0,0.043983001,0,0,1,0,1,0,0,8,0,1,26/08/2017 19:00,0,0,0,0,0,1.716384094,0.834878491,1.716384094,0.834878491,0.949236687,0.043983001,2017,Ligue1
Dijon -- Montpellier,0,0,1.257322594,0,0,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0.462536499,1.03648248,0,0.0528477,0,0,2,0,0,0,2,7,0,2,26/08/2017 19:00,0,0,1,0,0,1.257322594,1.551866679,1.257322594,1.551866679,0,0.515384199,2017,Ligue1
Toulouse -- Rennes,0,0.433690896,0.332927378,1.520190001,0.10983,0,1,2,2,1,0,2,6,2,1,0,1,0,2,0,0,0.1695664,0.627535609,0,0.145652197,0,0,2,0,1,0,3,7,0,4,26/08/2017 19:00,0,0,1,0,1,2.396638274,0.942754206,0.876448274,0.942754206,0.543520896,0.315218598,2017,Ligue1
Guingamp -- Strasbourg,0,0,2.01385157,0,0.056634001,0,0,6,0,0,0,0,13,0,1,0,0,2,0,0,0.051875401,0.1533006,0.361470199,0,0,0,0,3,0,0,1,4,10,0,0,27/08/2017 14:00,0,0,0,0,0,2.070485571,0.566646201,2.070485571,0.566646201,0.056634001,0.205176001,2017,Ligue1
Angers -- Lille,0,0.168301702,0.693204103,0,0,0,1,1,0,0,0,3,8,0,0,0,1,0,0,0,0,0,0.846538009,0,0,0,0,3,0,0,0,0,13,0,0,27/08/2017 16:00,0,0,1,0,0,0.861505806,0.846538009,0.861505806,0.846538009,0.168301702,0,2017,Ligue1
Monaco -- Marseille,0,0.438013993,1.486539096,1.520190001,1.126046307,0,1,3,2,2,0,2,6,2,4,0,1,1,2,2,0.039796699,0,1.392051979,0,0,0,0,3,0,0,1,0,10,0,0,27/08/2017 20:00,0,0,1,0,0,4.570789397,1.431848678,3.050599396,1.431848678,1.564060301,0.039796699,2017,Ligue1
Lille -- Bordeaux,0.035662301,0.068809099,0.197061403,0,0.051450301,0,0,2,0,0,1,1,6,0,2,0,0,0,0,0,0,0.063250801,0.873168198,0,0,0,0,1,0,0,0,3,15,0,0,08/09/2017 18:00,0,0,0,0,0,0.352983104,0.936418999,0.352983104,0.936418999,0.155921701,0.063250801,2017,Ligue1
Metz -- Paris Saint Germain,0,0.696041025,0.511884609,0,0,0,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0.065707199,5.440679164,0,0,0,0,11,0,0,0,2,20,0,0,08/09/2017 19:45,0,0,5,0,0,1.207925634,5.506386363,1.207925634,5.506386363,0.696041025,0.065707199,2017,Ligue1
Nice -- Monaco,0,0.471021392,1.718668971,0.760095,0,0,0,4,1,0,0,2,7,1,0,0,0,3,1,0,0,0.667198726,0.249725047,0,0,0,0,1,0,0,0,4,7,0,0,09/09/2017 16:00,0,0,0,0,0,2.949785364,0.916923773,2.189690364,0.916923773,0.471021392,0.667198726,2017,Ligue1
Caen -- Dijon,0.0495294,0.0172711,0.471502866,0.760095,0.376657009,0,0,2,1,0,1,1,8,1,1,0,0,0,1,0,0,0.062199201,0.386403205,0,0.066177299,0,0,3,0,1,0,2,6,0,2,09/09/2017 19:00,0,0,1,0,0,1.675055375,0.514779705,0.914960375,0.514779705,0.443457508,0.1283765,2017,Ligue1
Montpellier -- Nantes,0,0.060864698,0.331372,0,0.0193669,0,0,3,0,0,0,1,9,0,1,0,0,0,0,0,0.114467397,0.132350601,0.344864706,0,0,1,1,2,0,0,2,2,8,0,0,09/09/2017 19:00,1,0,0,0,0,0.411603598,0.591682704,0.411603598,0.591682704,0.080231598,0.246817999,2017,Ligue1
Strasbourg -- Amiens,0,0,0.293259899,0,0.306486994,0,0,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0.166076798,0,0.127190601,0,0,2,0,1,0,0,5,0,3,09/09/2017 19:00,0,0,1,0,0,0.599746893,0.293267399,0.599746893,0.293267399,0.306486994,0.127190601,2017,Ligue1
Troyes -- Toulouse,0.046237402,0,0.691042244,0,0,1,0,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0.049972299,0.154044898,0,0,0,0,0,0,0,0,1,6,0,0,09/09/2017 19:00,0,0,0,0,0,0.737279645,0.204017198,0.737279645,0.204017198,0.046237402,0.049972299,2017,Ligue1
Saint-Etienne -- Angers,0,0,0.672319216,0,0.00890017,0,0,3,0,1,0,0,7,0,1,0,0,1,0,0,0,0.0294441,1.263062326,0.760095,0,0,0,5,1,0,0,1,13,1,0,10/09/2017 14:00,0,0,0,1,0,0.681219386,2.052601427,0.681219386,1.292506427,0.00890017,0.0294441,2017,Ligue1
Lyon -- Guingamp,0.109437998,0.047279902,0.605654002,0,0,0,1,3,0,0,3,1,8,0,0,0,0,2,0,0,0.051062599,0.151544999,0.631794111,0,0,0,4,2,0,0,1,4,8,0,0,10/09/2017 16:00,0,1,0,0,0,0.762371902,0.834401709,0.762371902,0.834401709,0.1567179,0.202607598,2017,Ligue1
Marseille -- Rennes,0,0,1.353604505,0,0.373477211,0,0,2,0,2,0,0,8,0,2,0,0,1,0,0,0.144298904,0,1.03936741,0.760095,0.206942096,0,0,3,0,1,2,0,12,1,2,10/09/2017 20:00,0,0,2,0,1,1.727081716,2.150703411,1.727081716,1.39060841,0.373477211,0.351241,2017,Ligue1
Toulouse -- Bordeaux,0.030900899,0.0176601,0.812015217,0,0.048564699,0,0,5,0,0,1,1,13,0,1,0,0,0,0,0,0,0.0152589,0.718049502,0,0,0,0,4,0,0,0,1,13,0,0,15/09/2017 19:45,0,0,1,0,0,0.909140915,0.733308402,0.909140915,0.733308402,0.097125698,0.0152589,2017,Ligue1
Monaco -- Strasbourg,0.191032898,0.101885997,2.456410507,0,0,0,0,5,0,0,3,1,10,0,0,0,0,3,0,0,0.0918229,0.545245712,0.183511271,0,0.433078002,1,0,0,0,0,1,3,4,0,2,16/09/2017 16:00,0,0,0,0,0,2.749329401,1.253657885,2.749329401,1.253657885,0.292918894,1.070146614,2017,Ligue1
Dijon -- Saint-Etienne,0.079308003,0,1.519784509,0,0.260522008,1,0,5,0,0,1,0,16,0,1,0,0,0,0,0,0.037224501,0.1327485,0.803733936,0.75989598,0,1,2,2,1,0,1,4,10,1,0,16/09/2017 19:00,0,0,0,1,0,1.85961452,1.733602917,1.85961452,0.973706936,0.339830011,0.169973001,2017,Ligue1
Guingamp -- Lille,0,0.1097969,1.406747619,0,0,0,0,4,0,0,0,2,18,0,0,0,0,1,0,0,0,0.092795897,0.283673696,0,0,0,0,5,0,0,0,2,8,0,0,16/09/2017 19:00,0,0,0,0,0,1.516544519,0.376469593,1.516544519,0.376469593,0.1097969,0.092795897,2017,Ligue1
Nantes -- Caen,0.0317959,0,0.433249898,0,0,1,0,3,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0.27768453,0,0,0,0,1,0,0,0,0,8,0,0,16/09/2017 19:00,0,0,0,0,0,0.465045799,0.27768453,0.465045799,0.27768453,0.0317959,0,2017,Ligue1
Troyes -- Montpellier,0.036442701,0,0.637943013,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0.032614902,0.080987799,0.459023098,0,0.634621024,1,1,0,0,1,1,3,4,0,1,16/09/2017 19:00,0,1,0,0,0,0.674385713,1.207246822,0.674385713,1.207246822,0.036442701,0.748223725,2017,Ligue1
Amiens -- Marseille,0,0.0607582,0.116570469,0,0.534741998,0,1,1,0,1,0,2,5,0,1,0,0,0,0,0,0.113050502,0.069900498,1.225389201,0,0.0337378,0,0,6,0,0,2,1,17,0,2,17/09/2017 14:00,0,0,2,0,0,0.712070666,1.442078001,0.712070666,1.442078001,0.595500197,0.2166888,2017,Ligue1
Angers -- Metz,0.131640602,0,1.874857211,0,0.102048002,0,0,4,0,0,2,0,15,0,1,0,0,0,0,0,0,0.072601799,1.4978499,0,0.029738201,0,0,5,0,0,0,2,7,0,1,17/09/2017 16:00,0,0,1,0,0,2.108545815,1.6001899,2.108545815,1.6001899,0.233688604,0.10234,2017,Ligue1
Rennes -- Nice,0.176415298,0.022242401,0.549091892,0,0.139990197,0,0,3,0,1,2,1,10,0,4,0,0,0,0,0,0,0,0.590920715,0,0,0,0,3,0,0,0,0,6,0,0,17/09/2017 16:00,0,0,1,0,0,0.887739789,0.590920715,0.887739789,0.590920715,0.338647896,0,2017,Ligue1
Paris Saint Germain -- Lyon,0.135700297,0.114147203,0.763325478,0.760095,0,1,0,3,1,0,2,4,7,1,0,0,0,0,0,0,0.038322501,0.136041,0.378756298,0,0.37698099,0,0,4,0,1,1,1,11,0,1,17/09/2017 20:00,0,0,0,0,0,1.773267978,0.930100789,1.013172978,0.930100789,0.2498475,0.551344492,2017,Ligue1
Nice -- Angers,0.155876201,0.2923925,0.317024998,0.760095,0.237052396,1,0,1,1,0,3,5,5,1,3,0,0,0,1,0,0.077850603,0,1.095877195,0,0.507487593,0,0,4,0,2,1,1,11,0,3,22/09/2017 18:00,0,0,1,0,1,1.762441095,1.681215391,1.002346095,1.681215391,0.685321096,0.585338196,2017,Ligue1
Lille -- Monaco,0.0615266,0.0352556,0.942207912,0,0,0,1,1,0,0,1,1,9,0,0,0,0,0,0,0,0,0,1.896328202,0.760095,0,0,0,6,1,0,0,0,11,1,0,22/09/2017 19:45,0,0,3,1,0,1.038990112,2.656423202,1.038990112,1.896328202,0.0967822,0,2017,Ligue1
Montpellier -- Paris Saint Germain,0.0631826,0.026112899,0.0675573,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0.101016603,0.565285599,0,0,0,0,1,0,0,0,2,8,0,0,23/09/2017 16:00,0,0,0,0,0,0.156852799,0.666302202,0.156852799,0.666302202,0.089295499,0.101016603,2017,Ligue1
Bordeaux -- Guingamp,0.064436801,0.353022791,1.949117381,0.760095,0.358567689,0,0,4,1,2,1,2,15,1,2,0,0,2,0,1,0.044080298,0.110742101,0.206141302,0.760095,0.054728001,1,1,1,1,0,1,2,5,1,1,23/09/2017 19:00,0,0,1,0,0,3.485239662,1.175786704,2.725144662,0.415691704,0.776027281,0.209550401,2017,Ligue1
Caen -- Amiens,0,0.078100398,0.883538599,0.760095,0.038640499,0,0,4,1,0,0,1,14,1,2,0,0,0,1,0,0,0,0.026344799,0,0,0,0,0,0,0,0,0,2,0,0,23/09/2017 19:00,0,0,0,0,0,1.760374497,0.026344799,1.000279496,0.026344799,0.116740897,0,2017,Ligue1
Lyon -- Dijon,0.335187998,0,2.477741998,0.760095,0,1,0,4,1,0,5,0,14,1,0,0,0,2,1,0,0.045272902,0,0.404192388,0.760095,0.479224004,0,0,2,1,3,1,0,5,1,4,23/09/2017 19:00,0,0,1,1,1,3.573024996,1.688784294,2.812929995,0.928689294,0.335187998,0.524496906,2017,Ligue1
Metz -- Troyes,0.070108399,0.021072101,0.988987615,0,0.0141533,0,0,6,0,1,1,1,12,0,1,0,0,0,0,0,0,0,0.628796224,0,0,0,0,3,0,0,0,0,9,0,0,23/09/2017 19:00,0,0,1,0,0,1.094321415,0.628796224,1.094321415,0.628796224,0.105333799,0,2017,Ligue1
Saint-Etienne -- Rennes,0.061681099,0.610430516,0.558132689,0.760095,0.0194399,0,1,2,1,0,1,2,4,1,1,0,1,0,1,0,0.084342998,0.158954799,0.36924159,0.760095,0.044079401,0,0,2,1,1,2,2,3,1,1,24/09/2017 14:00,0,0,1,1,0,2.009779206,1.416713787,1.249684205,0.656618787,0.691551516,0.287377197,2017,Ligue1
Strasbourg -- Nantes,0.061006598,0.334487897,0.99946666,0,0,0,0,4,0,0,1,4,16,0,0,0,0,1,0,0,0,0.130466698,0.455704197,0,0,0,2,2,0,0,0,4,8,0,0,24/09/2017 16:00,0,2,0,0,0,1.394961155,0.586170895,1.394961155,0.586170895,0.395494496,0.130466698,2017,Ligue1
Marseille -- Toulouse,0,0.724632273,2.470369796,0,0,0,1,5,0,0,0,6,17,0,0,0,1,1,0,0,0.077130198,0.3050844,0.169190798,0,0.0113398,0,1,0,0,0,1,4,2,0,1,24/09/2017 20:00,0,0,0,0,0,3.19500207,0.562745197,3.19500207,0.562745197,0.724632273,0.393554399,2017,Ligue1
Monaco -- Montpellier,0.0483885,0.056577899,0.788796883,0,0.0453998,0,0,1,0,0,1,1,5,0,1,0,0,1,0,0,0.1112739,0,0.609525098,0,0.236028601,0,0,2,0,1,2,0,9,0,4,29/09/2017 19:45,0,0,1,0,0,0.939163081,0.956827599,0.939163081,0.956827599,0.150366198,0.347302501,2017,Ligue1
Paris Saint Germain -- Bordeaux,0.1193863,0,1.423025362,0.760095,0.103864998,1,0,6,1,1,2,0,7,1,1,1,0,4,1,0,0.104009598,0.517359115,0.814624724,0.760095,0,0,1,4,1,0,2,2,13,1,0,30/09/2017 16:00,0,1,0,1,0,2.406371661,2.196088437,1.64627666,1.435993437,0.223251298,0.621368714,2017,Ligue1
Dijon -- Strasbourg,0,0.195393203,1.359859902,0,0,0,0,5,0,0,0,4,9,0,0,0,0,1,0,0,0.090747103,0.0125519,0.565653255,0,0,0,0,1,0,0,1,1,5,0,0,30/09/2017 19:00,0,0,1,0,0,1.555253105,0.668952258,1.555253105,0.668952258,0.195393203,0.103299003,2017,Ligue1
Guingamp -- Toulouse,0.057054602,0,0.895230058,0,0,1,0,3,0,0,1,0,5,0,0,0,0,1,0,0,0.032238599,0,0.537544959,0,0,0,0,2,0,0,1,0,10,0,0,30/09/2017 19:00,0,0,1,0,0,0.952284659,0.569783558,0.952284659,0.569783558,0.057054602,0.032238599,2017,Ligue1
Nantes -- Metz,0,0,2.064912872,0,0.149546894,0,0,6,0,0,0,0,13,0,2,0,0,1,0,0,0,0.192749104,0.410460107,0.760095,0,0,0,1,0,0,0,3,5,1,0,30/09/2017 19:00,0,0,0,0,0,2.214459767,1.363304211,2.214459767,0.603209211,0.149546894,0.192749104,2017,Ligue1
Rennes -- Caen,0.040669199,0.0132185,0.632213689,0,0.0126906,0,0,2,0,0,1,1,7,0,1,0,0,0,0,0,0.038249899,0,1.302948013,0,0.066718899,0,0,3,0,0,1,0,8,0,1,30/09/2017 19:00,0,0,0,0,0,0.698791988,1.40791681,0.698791988,1.40791681,0.066578299,0.104968797,2017,Ligue1
Troyes -- Saint-Etienne,0.167245999,0.108272001,0.531164248,0,0,1,0,6,0,0,1,1,7,0,0,1,0,1,0,0,0.026939301,0.333649314,0.813716892,0,0.1097048,0,0,3,0,0,1,2,9,0,2,01/10/2017 14:00,0,0,1,0,0,0.806682249,1.284010307,0.806682249,1.284010307,0.275518,0.470293415,2017,Ligue1
