fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Reims -- Lille,0,0,0.197773499,0,0.00885379,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.224257492,0.682526009,0,0,0,1,2,0,0,0,2,8,0,0,30/08/2020 11:00,0,0,1,0,0,0.20662729,0.906783501,0.20662729,0.906783501,0.00885379,0.224257492,2020,Ligue1
Angers -- Bordeaux,0,0,0.474262396,0,0.0455429,0,0,2,0,0,0,0,11,0,1,0,0,0,0,0,0,0.566783011,1.405744717,0,0.312761009,0,1,5,0,1,0,1,5,0,1,30/08/2020 13:00,0,1,1,0,0,0.519805295,2.285288736,0.519805295,2.285288736,0.0455429,0.87954402,2020,Ligue1
Metz -- Monaco,0.112546999,0.081271498,0.408956501,0,0.0233433,2,1,1,0,0,3,4,5,0,2,0,0,0,0,0,0,0,0.1094415,0,0.079849698,0,0,1,0,1,0,0,2,0,1,30/08/2020 13:00,0,0,0,0,1,0.626118298,0.189291198,0.626118298,0.189291198,0.217161797,0.079849698,2020,Ligue1
Nantes -- Nimes,0,0.243979007,0.628259387,0.760029018,0.523199975,0,1,3,1,0,0,1,5,1,1,0,1,0,1,0,0,0.283516397,0.4620754,0,0.134438798,0,2,7,0,0,0,4,11,0,2,30/08/2020 13:00,0,0,1,0,0,2.155467387,0.880030595,1.395438369,0.880030595,0.767178982,0.417955195,2020,Ligue1
Saint-Etienne -- Lorient,0.043573499,0.0121321,0.763060816,0,0.585016077,0,0,4,0,1,1,1,8,0,3,0,0,2,0,0,0.041163001,0,0.173737402,0,0,0,0,1,0,0,1,0,5,0,0,30/08/2020 13:00,0,0,0,0,0,1.403782492,0.214900403,1.403782492,0.214900403,0.640721676,0.041163001,2020,Ligue1
Brest -- Marseille,0,0.207289698,1.863166385,0,0.055482,0,0,4,0,0,0,5,13,0,1,0,0,2,0,0,0,0,0.228088003,0,1.095824614,0,0,2,0,2,0,0,3,0,4,30/08/2020 19:00,0,0,1,0,2,2.125938083,1.323912617,2.125938083,1.323912617,0.262771698,1.095824614,2020,Ligue1
Lens -- Paris Saint Germain,0,0.0173053,1.173699483,0,0.526470006,0,0,3,0,0,0,1,5,0,1,0,0,1,0,0,0.068164296,0,0.276785901,0,0,0,0,1,0,0,1,0,7,0,0,10/09/2020 21:00,0,0,0,0,0,1.717474788,0.344950197,1.717474788,0.344950197,0.543775305,0.068164296,2020,Ligue1
Bordeaux -- Lyon,0.0282974,0,0.1013925,0,0.101443,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0.178158797,0.126304999,1.429054732,0,0.087873101,1,0,2,0,0,3,1,15,0,1,11/09/2020 19:00,0,0,0,0,0,0.2311329,1.821391629,0.2311329,1.821391629,0.1297404,0.392336898,2020,Ligue1
Montpellier -- Nice,0.065175001,0.622620242,0.926236207,0,0.085307099,1,3,8,0,1,2,6,11,0,1,0,2,1,0,0,0.030374501,0.0489047,0.153215502,0,0.144199502,0,0,0,0,1,1,2,3,0,3,12/09/2020 15:00,0,0,0,0,1,1.699338548,0.376694205,1.699338548,0.376694205,0.773102341,0.223478703,2020,Ligue1
Saint-Etienne -- Strasbourg,0.231130097,0.0490115,0.703950774,0.760095,0.0168832,1,0,2,1,0,2,3,3,1,1,0,0,1,1,0,0.1235364,0.161731102,1.076363469,0,0,1,1,4,0,0,2,3,9,0,0,12/09/2020 19:00,0,0,0,0,0,1.761070571,1.361630972,1.000975571,1.361630972,0.297024797,0.285267502,2020,Ligue1
Lille -- Metz,0.053521998,0.031963009,0.72443361,0,0.0131671,1,2,4,0,0,1,2,13,0,1,0,0,1,0,0,0,0.054401102,0.682319522,0,0,0,1,0,0,0,0,2,3,0,0,13/09/2020 11:00,0,0,0,0,0,0.823085718,0.736720623,0.823085718,0.736720623,0.098652108,0.054401102,2020,Ligue1
Angers -- Reims,0.176887792,0,1.184102709,0.760095,0.028811701,0,0,6,1,0,2,0,16,1,1,0,0,1,0,0,0.047530599,0,0.277236599,0,0,0,0,2,0,0,1,0,6,0,0,13/09/2020 13:00,0,0,0,0,0,2.149897202,0.324767198,1.389802202,0.324767198,0.205699492,0.047530599,2020,Ligue1
Dijon -- Brest,0,0.012065,0.261033997,0,0.025910201,0,1,2,0,0,0,1,5,0,1,0,0,0,0,0,0.098288901,0.115851998,1.948273678,0,0.0473007,0,1,4,0,0,2,1,15,0,1,13/09/2020 13:00,0,0,2,0,0,0.299009197,2.209715278,0.299009197,2.209715278,0.0379752,0.2614416,2020,Ligue1
Lorient -- Lens,0.033139799,0,0.119106297,0.760095,0.00740192,1,0,1,1,0,1,0,3,1,1,0,0,1,1,0,0.051067699,0,0.972114911,0.760095,0.204186402,0,0,3,1,2,1,0,8,1,2,13/09/2020 13:00,0,0,1,1,1,0.919743016,1.987464013,0.159648016,1.227369012,0.040541719,0.255254101,2020,Ligue1
Nimes -- Rennes,0,0.2315371,0.786350894,0,0,0,4,5,0,0,0,4,12,0,0,0,1,1,0,0,0,0.00909823,1.646485104,0,0.438513011,0,1,4,0,1,0,1,8,0,1,13/09/2020 13:00,0,0,3,0,1,1.017887994,2.094096345,1.017887994,2.094096345,0.2315371,0.447611241,2020,Ligue1
Monaco -- Nantes,0,0.3396654,1.933026781,0,0,0,0,5,0,0,0,5,13,0,0,0,0,2,0,0,0,0.0134538,1.095491013,0,0,0,0,2,0,0,0,1,6,0,0,13/09/2020 15:00,0,0,1,0,0,2.272692181,1.108944813,2.272692181,1.108944813,0.3396654,0.0134538,2020,Ligue1
Paris Saint Germain -- Marseille,0.111745499,0,2.110092268,0,0,0,0,4,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0.022041691,0,0.48077509,0,0,1,0,1,0,0,2,0,3,13/09/2020 19:00,0,0,0,0,1,2.221837767,0.50281678,2.221837767,0.50281678,0.111745499,0.48077509,2020,Ligue1
Montpellier -- Lyon,0,0.082507199,1.045306069,0.760095,0,0,0,2,1,0,0,2,7,1,0,0,0,1,1,0,0.0415571,0.524349596,0.836778701,0.760095,0.00771297,1,2,3,1,0,1,6,10,1,1,15/09/2020 19:00,0,0,0,1,0,1.887908268,2.170493368,1.127813268,1.410398367,0.082507199,0.573619666,2020,Ligue1
Paris Saint Germain -- Metz,0.033682998,0.174214803,2.215672101,0,0,0,0,8,0,0,1,3,16,0,0,0,0,1,0,0,0,0.0116089,0.969239995,0,0,0,0,1,0,0,0,1,6,0,0,16/09/2020 19:00,0,0,0,0,0,2.423569902,0.980848894,2.423569902,0.980848894,0.207897801,0.0116089,2020,Ligue1
Marseille -- Saint-Etienne,0.067087203,0.415281605,2.098714355,0,0.104601003,1,0,1,0,0,1,2,9,0,1,0,0,0,0,0,0.106186002,0.117485803,0.805694203,0,0,0,1,4,0,0,1,2,9,0,0,17/09/2020 19:00,0,0,2,0,0,2.685684167,1.029366008,2.685684167,1.029366008,0.586969811,0.223671805,2020,Ligue1
Lyon -- Nimes,0,0.1329477,1.642546448,0,0,0,1,2,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0.714832859,0,0,0,0,3,0,0,0,0,10,0,0,18/09/2020 19:00,0,0,0,0,0,1.775494148,0.714832859,1.775494148,0.714832859,0.1329477,0,2020,Ligue1
Lens -- Bordeaux,0,0.706513725,1.574972908,0.760095,0,0,1,3,1,0,0,5,13,1,0,0,0,1,1,0,0.0275524,0,0.1318026,0,0.199827202,0,0,1,0,2,1,0,3,0,3,19/09/2020 15:00,0,0,0,0,1,3.041581634,0.359182201,2.281486633,0.359182201,0.706513725,0.227379601,2020,Ligue1
Rennes -- Monaco,0.034402501,0.024224101,0.798848907,0,0,1,0,2,0,0,1,1,12,0,0,0,0,2,0,0,0.045917101,0.613143101,0.158740798,0,0,0,2,0,0,0,1,9,4,0,0,19/09/2020 19:00,0,1,0,0,0,0.857475508,0.817801001,0.857475508,0.817801001,0.058626601,0.659060203,2020,Ligue1
Nice -- Paris Saint Germain,0.154219899,0,0.77628321,0,0,0,0,5,0,0,2,0,12,0,0,0,0,0,0,0,0,0.162377503,1.534960981,0.760095,0.919213608,0,0,4,1,1,0,2,9,1,2,20/09/2020 11:00,0,0,1,1,1,0.930503109,3.376647092,0.930503109,2.616552092,0.154219899,1.081591111,2020,Ligue1
Brest -- Lorient,0,0,1.180331795,0,0.0321628,0,0,6,0,0,0,0,13,0,2,0,0,3,0,0,0,0.0308822,1.22469015,0,0.243937001,0,0,3,0,1,0,1,7,0,1,20/09/2020 13:00,0,0,1,0,0,1.212494595,1.499509351,1.212494595,1.499509351,0.0321628,0.274819201,2020,Ligue1
Metz -- Reims,0.063844301,0.039366299,1.379585047,0,0.229960993,0,0,3,0,1,1,2,10,0,1,0,0,1,0,1,0,0,0.4223475,0.760095,0,0,0,3,1,0,0,0,9,1,0,20/09/2020 13:00,0,0,0,1,0,1.71275664,1.1824425,1.71275664,0.4223475,0.333171593,0,2020,Ligue1
Montpellier -- Angers,0,0.119781002,1.812275326,0,0.011901,0,1,7,0,1,0,1,12,0,1,0,0,4,0,0,0,0.053351302,0.434656471,0,0.290423803,0,0,3,0,0,0,1,10,0,3,20/09/2020 13:00,0,0,1,0,0,1.943957328,0.778431576,1.943957328,0.778431576,0.131682002,0.343775105,2020,Ligue1
Strasbourg -- Dijon,0.081394698,0.055756999,1.794575417,0,0.460750103,1,0,5,0,0,2,2,11,0,2,0,0,1,0,0,0,0,0.487833796,0,0,0,0,2,0,0,0,0,5,0,0,20/09/2020 13:00,0,0,0,0,0,2.392477218,0.487833796,2.392477218,0.487833796,0.597901801,0,2020,Ligue1
Nantes -- Saint-Etienne,0,0.018615499,0.645417517,0,0.671760011,0,1,1,0,1,0,1,10,0,4,0,0,1,0,1,0,0,1.037383926,0,0,0,0,3,0,0,0,0,6,0,0,20/09/2020 15:00,0,0,2,0,0,1.335793027,1.037383926,1.335793027,1.037383926,0.69037551,0,2020,Ligue1
Marseille -- Lille,0,0.565236606,0.301995301,0,0,0,2,0,0,0,0,3,8,0,0,0,1,0,0,0,0.085901499,0.060381801,1.348431177,0,0,0,2,5,0,0,1,2,11,0,0,20/09/2020 19:00,0,0,1,0,0,0.867231906,1.494714477,0.867231906,1.494714477,0.565236606,0.1462833,2020,Ligue1
Lille -- Nantes,0.041682601,0,1.205090789,0.760095,0.096784197,0,0,3,1,0,1,0,9,1,1,0,0,0,1,0,0,0.1554102,0.504937207,0,0,0,3,4,0,0,0,4,9,0,0,25/09/2020 19:00,0,0,0,0,0,2.103652587,0.660347408,1.343557587,0.660347408,0.138466798,0.1554102,2020,Ligue1
Saint-Etienne -- Rennes,0,0.017600801,0.1710274,0,0.011791,0,0,3,0,1,0,1,4,0,1,0,0,0,0,0,0,0.301284999,1.016015178,0,0.0543666,0,1,5,0,0,0,1,8,0,1,26/09/2020 15:00,0,1,2,0,0,0.200419201,1.371666776,0.200419201,1.371666776,0.029391801,0.355651598,2020,Ligue1
Marseille -- Metz,0.0264378,0,0.687380048,0,0.150593802,1,0,1,0,1,1,0,14,0,2,0,0,1,0,0,0.059812501,0,0.976598891,0,0.070717301,0,0,3,0,0,1,0,11,0,2,26/09/2020 19:00,0,0,1,0,0,0.86441165,1.107128694,0.86441165,1.107128694,0.177031603,0.130529802,2020,Ligue1
Bordeaux -- Nice,0,0.449075704,0.738875104,0,0,0,1,4,0,0,0,5,13,0,0,0,0,0,0,0,0.050864801,0.054635199,0.539808904,0,0,0,0,2,0,0,1,2,10,0,0,27/09/2020 11:00,0,0,0,0,0,1.187950809,0.645308903,1.187950809,0.645308903,0.449075704,0.1055,2020,Ligue1
Angers -- Brest,0,0.638823017,0.478703998,0,0,0,1,3,0,0,0,3,9,0,0,0,1,2,0,0,0,0.149687,1.480977691,0.760095,0,0,0,5,1,0,0,2,11,1,0,27/09/2020 13:00,0,0,1,1,0,1.117527016,2.390759691,1.117527016,1.63066469,0.638823017,0.149687,2020,Ligue1
Dijon -- Montpellier,0,0.043527599,1.541732181,0,0.052122101,0,1,5,0,0,0,1,13,0,1,0,1,1,0,0,0.092598602,0.287885603,1.177019181,0.760095,0,0,1,2,1,0,2,4,7,1,0,27/09/2020 13:00,0,0,1,1,0,1.637381881,2.317598386,1.637381881,1.557503385,0.095649701,0.380484205,2020,Ligue1
Monaco -- Strasbourg,0.0479737,0.032585099,1.486640193,0,0,0,0,5,0,0,1,1,9,0,0,0,0,3,0,0,0,0.0223877,0.539252391,0.760095,0.085505203,0,0,4,1,0,0,1,7,1,2,27/09/2020 13:00,0,0,1,1,0,1.567198992,1.407240295,1.567198992,0.647145295,0.080558799,0.107892903,2020,Ligue1
Nimes -- Lens,0,0.0270933,0.330265075,0,0.0134236,0,0,3,0,1,0,2,10,0,1,0,0,1,0,0,0.084416002,0.081635997,1.102132494,0,0.103768997,0,0,6,0,0,1,1,12,0,1,27/09/2020 13:00,0,0,1,0,0,0.370781975,1.371953489,0.370781975,1.371953489,0.0405169,0.269820996,2020,Ligue1
Lorient -- Lyon,0,0.083058096,0.216782998,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0.043857399,0.109696999,0.524924402,0,0.140558531,1,0,5,0,0,1,1,13,0,4,27/09/2020 15:00,0,0,1,0,0,0.299841095,0.819037331,0.299841095,0.819037331,0.083058096,0.294112929,2020,Ligue1
Reims -- Paris Saint Germain,0,0.0161853,0.192628924,0,0,0,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0.171009697,0.501843487,3.194157472,0,0.069316499,0,2,5,0,0,2,4,14,0,1,27/09/2020 19:00,0,0,2,0,0,0.208814224,3.936327155,0.208814224,3.936327155,0.0161853,0.742169683,2020,Ligue1
Paris Saint Germain -- Angers,0.0419368,0.088548101,2.791746395,0,0,0,2,10,0,0,1,2,15,0,0,0,0,6,0,0,0.040669601,0.398067094,0.505016698,0,0,0,1,1,0,0,1,2,5,0,0,02/10/2020 19:00,0,1,0,0,0,2.922231296,0.943753393,2.922231296,0.943753393,0.130484901,0.438736696,2020,Ligue1
Lens -- Saint-Etienne,0,0.0303101,1.408309493,0.760029018,0,0,1,3,1,0,0,1,11,1,0,0,1,0,1,0,0,0,0.093293298,0,0,0,0,1,0,0,0,0,2,0,0,03/10/2020 15:00,0,0,0,0,0,2.198648611,0.093293298,1.438619593,0.093293298,0.0303101,0,2020,Ligue1
Nice -- Nantes,0.073748998,0.671860207,1.222729592,0,0,1,1,5,0,0,1,4,13,0,0,0,1,1,0,0,0,0.093330303,0.274035899,0.760095,0.00781421,0,0,0,1,0,0,2,7,1,1,03/10/2020 19:00,0,0,0,1,0,1.968338797,1.135275412,1.968338797,0.375180412,0.745609205,0.101144513,2020,Ligue1
Montpellier -- Nimes,0.044139199,0.149908697,0.370018106,0,0.122341998,0,0,2,0,0,1,3,7,0,1,0,0,0,0,0,0.058089498,0,0.530740394,0,0,0,0,1,0,0,1,0,7,0,0,04/10/2020 11:00,0,0,1,0,0,0.686408,0.588829893,0.686408,0.588829893,0.316389894,0.058089498,2020,Ligue1
Bordeaux -- Dijon,0.121021401,0.072885901,1.341385404,0,0,2,0,5,0,0,2,3,12,0,0,1,0,2,0,0,0.053647202,0.083644703,0.100465901,0,0,0,1,0,0,0,1,1,3,0,0,04/10/2020 13:00,0,0,0,0,0,1.535292706,0.237757806,1.535292706,0.237757806,0.193907302,0.137291905,2020,Ligue1
Brest -- Monaco,0,0,0.618578088,0,0.140845004,0,0,4,0,1,0,0,5,0,2,0,0,1,0,0,0.106394995,0.071534029,0.777375909,0,0.576619329,0,0,2,0,0,2,4,12,0,3,04/10/2020 13:00,0,0,0,0,0,0.759423092,1.531924263,0.759423092,1.531924263,0.140845004,0.754548353,2020,Ligue1
Metz -- Lorient,0.044085398,0.034776899,0.772507695,0.760095,0,1,1,5,1,0,1,2,12,1,0,0,0,2,1,0,0.141592897,0.1285599,0.132977759,0,0.499193013,1,0,2,0,1,2,2,5,0,1,04/10/2020 13:00,0,0,0,0,1,1.611464993,0.902323569,0.851369993,0.902323569,0.078862297,0.769345811,2020,Ligue1
Strasbourg -- Lille,0,0.373582398,0.471200576,0,0,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1.956853217,0,0,0,0,6,0,0,0,0,12,0,0,04/10/2020 13:00,0,0,3,0,0,0.844782973,1.956853217,0.844782973,1.956853217,0.373582398,0,2020,Ligue1
Rennes -- Reims,0.108845595,0.509155709,0.920465596,0,0.555103811,0,2,1,0,0,2,4,9,0,3,0,1,1,0,0,0,0.464507997,0.546979306,0,0.0391155,0,1,3,0,0,0,1,7,0,1,04/10/2020 15:00,0,1,1,0,0,2.093570712,1.050602803,2.093570712,1.050602803,1.173105116,0.503623497,2020,Ligue1
Lyon -- Marseille,0,1.307506816,1.063949994,0.760095,0.0117149,0,1,1,1,0,0,11,11,1,1,0,0,0,1,0,0,0,0.376940709,0,0,0,0,1,0,0,0,0,3,0,0,04/10/2020 19:00,0,0,1,0,0,3.14326671,0.376940709,2.38317171,0.376940709,1.319221716,0,2020,Ligue1
Dijon -- Rennes,0,0,1.014281991,0,0.091651402,0,0,4,0,0,0,0,11,0,1,0,0,1,0,0,0.098928098,0.146892598,0.523555398,0,0,0,0,3,0,0,2,2,8,0,0,16/10/2020 17:00,0,0,1,0,0,1.105933394,0.769376094,1.105933394,0.769376094,0.091651402,0.245820696,2020,Ligue1
Nimes -- Paris Saint Germain,0,0,0.138217703,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0.151540698,4.106810507,0,0,0,1,10,0,0,0,3,27,0,0,16/10/2020 19:00,0,0,4,0,0,0.138217703,4.258351206,0.138217703,4.258351206,0,0.151540698,2020,Ligue1
Reims -- Lorient,0,0.0396249,0.233705997,0,0,0,1,2,0,0,0,1,5,0,0,0,0,1,0,0,0.049076401,0.751454426,1.217230573,0.760095,0.081002898,0,2,1,1,0,1,4,6,1,2,17/10/2020 15:00,0,1,1,1,0,0.273330897,2.858859298,0.273330897,2.098764298,0.0396249,0.881533724,2020,Ligue1
Marseille -- Bordeaux,0,0.039838199,0.159875698,0.760029018,0.0179039,0,0,2,1,1,0,1,3,1,1,0,0,1,0,1,0.0393418,0.167363398,0.220619499,0,0.085906699,1,1,2,0,0,1,2,5,0,1,17/10/2020 19:00,0,0,1,0,0,0.977646815,0.513231396,0.217617797,0.513231396,0.057742098,0.292611897,2020,Ligue1
Strasbourg -- Lyon,0.052844301,0.540348092,1.191463988,0,0.164172404,1,1,7,0,0,1,3,14,0,2,0,0,2,0,0,0.041737299,0.090766499,3.992354764,0,0.040118299,0,0,6,0,0,1,2,10,0,1,18/10/2020 11:00,0,0,3,0,0,1.948828785,4.164976861,1.948828785,4.164976861,0.757364796,0.172622098,2020,Ligue1
Angers -- Metz,0.066702902,0.045242999,0.2192031,0.760029018,0,0,0,1,1,0,1,1,4,1,0,0,0,0,1,0,0.082455598,0.060634501,1.020471684,0,0,1,0,2,0,0,2,1,4,0,0,18/10/2020 13:00,0,0,1,0,0,1.091178019,1.163561783,0.331149001,1.163561783,0.111945901,0.143090099,2020,Ligue1
Monaco -- Montpellier,0.067687497,0.209542206,0.764548799,0.760095,0,0,1,5,1,0,1,4,15,1,0,0,0,0,1,0,0,0,0.081790898,0,0.027303601,0,0,2,0,0,0,0,2,0,1,18/10/2020 13:00,0,0,1,0,0,1.801873501,0.109094499,1.041778501,0.109094499,0.277229702,0.027303601,2020,Ligue1
Nantes -- Brest,0,0,1.888373235,0,0.0185709,0,0,7,0,1,0,0,11,0,1,0,0,3,0,0,0.098354302,0.217163801,0.523829993,0,0,2,1,2,0,0,2,3,9,0,0,18/10/2020 13:00,1,0,0,0,0,1.906944135,0.839348096,1.906944135,0.839348096,0.0185709,0.315518104,2020,Ligue1
Saint-Etienne -- Nice,0.084166698,0.058933199,0.555506388,0,0.0155643,1,1,2,0,0,1,3,6,0,1,0,0,1,0,0,0.067037098,0.201703902,2.448997218,0,0,0,1,4,0,0,1,3,7,0,0,18/10/2020 15:00,0,1,2,0,0,0.714170585,2.717738219,0.714170585,2.717738219,0.158664198,0.268741,2020,Ligue1
Lille -- Lens,0.0811597,0.134721298,2.251557935,0,0.435182489,1,0,4,0,1,2,2,11,0,2,0,0,3,0,1,0,0.048649602,0.146725999,0,0.059589701,0,0,2,0,0,0,1,4,0,2,18/10/2020 19:00,0,0,0,0,0,2.902621422,0.254965302,2.902621422,0.254965302,0.651063487,0.108239302,2020,Ligue1
Rennes -- Angers,0,0.146189403,1.070558418,0,0,0,0,1,0,0,0,2,9,0,0,0,0,1,0,0,0.085628301,0,1.119491529,0,0,0,0,4,0,0,1,0,9,0,0,23/10/2020 19:00,0,0,2,0,0,1.21674782,1.20511983,1.21674782,1.20511983,0.146189403,0.085628301,2020,Ligue1
Lorient -- Marseille,0,0.0416293,0.777155687,0,0.035709001,0,1,2,0,0,0,2,9,0,1,0,0,0,0,0,0,0.080950698,0.69471467,0,0.104760601,0,1,1,0,1,0,2,11,0,2,24/10/2020 15:00,0,0,0,0,1,0.854493989,0.880425969,0.854493989,0.880425969,0.077338302,0.185711299,2020,Ligue1
Paris Saint Germain -- Dijon,0.322683096,0.1064189,3.834801488,0,0.157748293,0,0,7,0,2,3,2,13,0,2,0,0,4,0,0,0.053333901,0.191833098,1.219424617,0,0.037375599,1,1,1,0,0,1,5,9,0,1,24/10/2020 19:00,0,0,0,0,0,4.421651777,1.501967215,4.421651777,1.501967215,0.586850289,0.282542598,2020,Ligue1
Bordeaux -- Nimes,0.0392593,0.0715854,0.941147105,0.760095,0.115207199,1,0,4,1,0,1,3,12,1,3,0,0,1,1,0,0.064245097,0.0142868,0.6338044,0,0,0,0,4,0,0,1,1,6,0,0,25/10/2020 14:00,0,0,0,0,0,1.927294004,0.712336297,1.167199004,0.712336297,0.226051899,0.078531898,2020,Ligue1
Brest -- Strasbourg,0.044492401,0.248093493,0.44023773,0,0,0,1,3,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0.532946054,0.760095,0,0,0,4,1,0,0,0,6,1,0,25/10/2020 14:00,0,0,2,1,0,0.732823624,1.293041054,0.732823624,0.532946054,0.292585894,0,2020,Ligue1
Metz -- Saint-Etienne,0.082362801,0.0692003,0.093330801,0,0.086002201,2,0,1,0,0,2,1,2,0,1,1,0,0,0,0,0.0350587,0.429272693,0.159447423,0,0.00762155,0,0,0,0,0,1,2,7,0,1,25/10/2020 14:00,0,0,0,0,0,0.330896102,0.631400365,0.330896102,0.631400365,0.237565301,0.471952942,2020,Ligue1
Montpellier -- Reims,0,0.056149401,0.082940938,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0.0455532,0.683916204,2.083548032,1.520190001,0,0,1,6,2,0,1,7,14,2,0,25/10/2020 14:00,0,0,2,2,0,0.139090339,4.333207436,0.139090339,2.813017435,0.056149401,0.729469404,2020,Ligue1
