fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Freiburg -- Borussia M.Gladbach,0,0.076567402,0.29715263,0.757776976,0.170067102,0,1,3,0,0,0,4,11,1,2,0,0,0,0,0,0,0.041108299,0.280600305,0,0,0,1,2,0,0,0,1,8,0,0,31/08/2014 16:30,0,0,0,0,0,1.30156411,0.321708604,0.543787134,0.321708604,0.246634504,0.041108299,2014,Bundesliga
Bayer Leverkusen -- Werder Bremen,0.263290804,0.177390092,1.458236204,0,0.103930883,2,1,6,0,0,4,3,17,0,2,1,0,2,0,0,0.0479463,0,1.647728894,0,0.030510091,1,0,4,0,0,1,0,5,0,2,12/09/2014 19:30,0,0,3,0,0,2.002847984,1.726185285,2.002847984,1.726185285,0.544611779,0.078456392,2014,Bundesliga
Bayern Munich -- VfB Stuttgart,0.090744697,0,1.061528718,0,0.077591501,1,0,5,0,1,1,0,12,0,1,0,0,1,0,1,0,0.110591702,0.128062297,0,0.071511729,0,0,0,0,0,0,2,3,0,2,13/09/2014 14:30,0,0,0,0,0,1.229864916,0.310165728,1.229864916,0.310165728,0.168336198,0.182103431,2014,Bundesliga
Borussia Dortmund -- Freiburg,0.121709697,0,1.574441511,0,0.020263899,0,0,6,0,0,2,0,12,0,1,0,0,3,0,0,0,0,0.261915505,0,0,0,0,3,0,0,0,0,4,0,0,13/09/2014 14:30,0,0,1,0,0,1.716415107,0.261915505,1.716415107,0.261915505,0.141973596,0,2014,Bundesliga
Hertha Berlin -- Mainz 05,0.035120901,0.205343401,0.698140145,0.757776976,0.0207981,0,1,0,1,0,1,3,11,1,1,0,0,0,1,0,0,0.012949,2.290458195,0,0.063017197,0,0,5,0,1,0,1,5,0,1,13/09/2014 14:30,0,0,3,0,0,1.717179523,2.366424392,0.959402547,2.366424392,0.261262402,0.075966197,2014,Bundesliga
Hoffenheim -- Wolfsburg,0,0.134419498,0.983616003,0,0.0561914,0,0,4,0,0,0,4,10,0,1,0,0,1,0,0,0.100349799,0.190887302,1.347420715,0,0.0135583,1,0,4,0,0,2,2,17,0,1,13/09/2014 14:30,0,0,1,0,0,1.174226901,1.652216116,1.174226901,1.652216116,0.190610898,0.304795401,2014,Bundesliga
Paderborn -- FC Cologne,0,0.0149507,0.312185895,0,0,0,0,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0.386457692,0,0,0,0,1,0,0,0,0,4,0,0,13/09/2014 14:30,0,0,0,0,0,0.327136595,0.386457692,0.327136595,0.386457692,0.0149507,0,2014,Bundesliga
Borussia M.Gladbach -- Schalke 04,0.042381302,0.101174198,2.968458269,0,0.267540991,0,1,7,0,1,1,3,18,0,1,0,0,3,0,1,0.064470299,0,0.995487833,0.757776976,0.0107747,0,0,4,1,1,1,0,7,1,1,13/09/2014 17:30,0,0,0,1,0,3.37955476,1.828509808,3.37955476,1.070732832,0.411096491,0.075244999,2014,Bundesliga
Eintracht Frankfurt -- Augsburg,0.041261502,0,0.804639987,0,0,0,0,5,0,0,1,0,13,0,0,0,0,0,0,0,0,0.1776143,0.830182597,0,0,0,1,5,0,0,0,3,14,0,0,14/09/2014 14:30,0,0,1,0,0,0.845901488,1.007796897,0.845901488,1.007796897,0.041261502,0.1776143,2014,Bundesliga
Hannover 96 -- Hamburger SV,0.056282599,0.065623902,2.068445524,0,0.0359594,0,0,4,0,0,1,1,8,0,1,0,0,2,0,0,0.036047701,0,0.940686858,0,0,0,0,0,0,0,1,0,10,0,0,14/09/2014 16:30,0,0,0,0,0,2.226311425,0.976734559,2.226311425,0.976734559,0.157865901,0.036047701,2014,Bundesliga
Freiburg -- Hertha Berlin,0.165366597,0.090362497,0.452021096,0,0.164656397,0,1,2,0,2,2,1,9,0,3,0,1,1,0,0,0.152044402,0.027840599,0.105656601,0,0,2,0,0,0,0,3,1,3,0,0,19/09/2014 19:30,2,0,0,0,0,0.872406587,0.285541603,0.872406587,0.285541603,0.420385491,0.179885002,2014,Bundesliga
Augsburg -- Werder Bremen,0,0.053979061,1.9728909,0.757776976,0.137444004,0,1,5,1,0,0,3,14,1,1,0,0,3,1,0,0,0.0930242,1.18429092,0.757776976,0,0,0,5,1,0,0,3,9,1,0,20/09/2014 14:30,0,0,1,1,0,2.922090941,2.035092096,2.164313965,1.27731512,0.191423065,0.0930242,2014,Bundesliga
Hamburger SV -- Bayern Munich,0,0.0115824,0.191535297,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.022685699,1.001957783,0,0.0157662,0,0,3,0,0,0,1,14,0,1,20/09/2014 14:30,0,0,0,0,0,0.203117697,1.040409682,0.203117697,1.040409682,0.0115824,0.038451899,2014,Bundesliga
Paderborn -- Hannover 96,0,0.078440499,1.338363931,0,0.634949531,0,0,3,0,1,0,3,12,0,3,0,0,1,0,1,0,0.058275301,0.367512896,0,0.126194503,0,0,2,0,0,0,1,11,0,2,20/09/2014 14:30,0,0,0,0,0,2.051753961,0.5519827,2.051753961,0.5519827,0.713390031,0.184469804,2014,Bundesliga
Schalke 04 -- Eintracht Frankfurt,0.138298102,0.0397988,0.84420399,0.757776976,0,1,0,1,1,0,2,1,4,1,0,0,0,1,1,0,0.145169005,0.283572406,0.360572199,0,0.0466264,0,2,2,0,0,1,3,10,0,1,20/09/2014 14:30,0,1,1,0,0,1.780077867,0.83594001,1.022300892,0.83594001,0.178096902,0.475367811,2014,Bundesliga
VfB Stuttgart -- Hoffenheim,0.043812901,0.345038997,0.887473296,0,0.053541102,0,0,2,0,0,1,4,11,0,1,0,0,0,0,0,0,0.014757,1.395975081,0,0.062936299,0,0,3,0,1,0,1,8,0,1,20/09/2014 14:30,0,0,1,0,1,1.329866296,1.47366838,1.329866296,1.47366838,0.442392999,0.077693298,2014,Bundesliga
Mainz 05 -- Borussia Dortmund,0.059392799,0,0.852911709,0,0.062609799,0,0,5,0,0,1,0,7,0,1,0,0,1,0,0,0,0.0742778,1.271704234,0.757776976,0,0,0,3,1,0,0,2,17,1,0,20/09/2014 17:30,0,0,0,0,0,0.974914307,2.103759009,0.974914307,1.345982034,0.122002598,0.0742778,2014,Bundesliga
Wolfsburg -- Bayer Leverkusen,0.073042199,0.052054099,0.675918565,0.757776976,0,1,2,5,1,0,1,3,12,1,0,0,1,2,1,0,0.060728598,0.075512499,0.481695307,0,0,0,0,1,0,0,1,2,9,0,0,21/09/2014 14:30,0,0,1,0,0,1.558791839,0.617936404,0.801014863,0.617936404,0.125096298,0.136241097,2014,Bundesliga
FC Cologne -- Borussia M.Gladbach,0,0.0282386,0.523616508,0,0,0,0,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0.0202017,0.619405083,0,0.132569999,0,1,0,0,0,0,1,8,0,1,21/09/2014 16:30,0,0,0,0,0,0.551855108,0.772176782,0.551855108,0.772176782,0.0282386,0.152771698,2014,Bundesliga
Bayern Munich -- Paderborn,0,0.157373499,3.725439162,0,0,0,0,9,0,0,0,3,22,0,0,0,0,4,0,0,0,0,0.402844001,0,0,0,0,2,0,0,0,0,6,0,0,23/09/2014 19:00,0,0,0,0,0,3.882812661,0.402844001,3.882812661,0.402844001,0.157373499,0,2014,Bundesliga
Eintracht Frankfurt -- Mainz 05,0,0.194892103,1.04553539,0,0.222898193,0,2,4,0,2,0,4,10,0,2,0,0,1,0,1,0.0274534,0,1.070532508,0,0,1,0,4,0,0,1,0,4,0,0,23/09/2014 19:00,0,0,2,0,0,1.463325686,1.097985908,1.463325686,1.097985908,0.417790296,0.0274534,2014,Bundesliga
Hoffenheim -- Freiburg,0.128116202,0.050749001,2.114904234,0,0.052778099,2,0,6,0,0,2,2,13,0,1,1,0,2,0,0,0.112098999,0,1.578839786,0.757776976,0,0,0,3,1,0,1,0,4,1,0,23/09/2014 19:00,0,0,2,1,0,2.346547536,2.448715761,2.346547536,1.690938786,0.231643301,0.112098999,2014,Bundesliga
Werder Bremen -- Schalke 04,0.053119998,0.165359396,0.626827503,0,0.146799293,1,0,3,0,0,1,2,7,0,2,0,0,0,0,0,0,0.067675201,1.299984622,0,0,0,1,3,0,0,0,3,8,0,0,23/09/2014 19:00,0,1,2,0,0,0.992106191,1.367659823,0.992106191,1.367659823,0.365278688,0.067675201,2014,Bundesliga
Bayer Leverkusen -- Augsburg,0.064959504,0.174774298,1.419903107,0,0,0,0,3,0,0,1,3,13,0,0,0,0,1,0,0,0,0.080588799,0.469922701,0,0.020647001,0,1,3,0,0,0,2,8,0,1,24/09/2014 19:00,0,0,0,0,0,1.659636908,0.5711585,1.659636908,0.5711585,0.239733801,0.101235799,2014,Bundesliga
Borussia Dortmund -- VfB Stuttgart,0.041619599,0.038672,1.682109195,0,0.379481591,0,0,7,0,1,1,2,20,0,2,0,0,1,0,1,0.034137402,0.513517022,0.932789511,0,0,1,1,3,0,0,1,1,8,0,0,24/09/2014 19:00,0,1,1,0,0,2.141882385,1.480443935,2.141882385,1.480443935,0.45977319,0.547654424,2014,Bundesliga
Borussia M.Gladbach -- Hamburger SV,0,0.147204502,2.733505093,0,0.022898089,0,0,8,0,0,0,3,16,0,2,0,0,1,0,0,0.055299498,0.064998,0.255844002,0,0.184427195,0,0,1,0,0,1,3,8,0,3,24/09/2014 19:00,0,0,0,0,0,2.903607684,0.560568695,2.903607684,0.560568695,0.170102592,0.304724693,2014,Bundesliga
Hannover 96 -- FC Cologne,0,0,0.291779203,0,0.126159998,0,0,3,0,1,0,0,6,0,3,0,0,1,0,0,0,0.0128432,0.682278485,0,0,0,1,2,0,0,0,1,9,0,0,24/09/2014 19:00,0,0,0,0,0,0.417939201,0.695121685,0.417939201,0.695121685,0.126159998,0.0128432,2014,Bundesliga
Hertha Berlin -- Wolfsburg,0,0.059031099,0.369333312,0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0.069937803,0.7857532,0,0,0,0,3,0,0,0,1,12,0,0,24/09/2014 19:00,0,0,0,0,0,0.428364411,0.855691003,0.428364411,0.855691003,0.059031099,0.069937803,2014,Bundesliga
Mainz 05 -- Hoffenheim,0.096617602,0.0422699,0.379043594,0,0.096401594,0,0,3,0,0,1,1,5,0,3,0,0,0,0,0,0,0.181322206,0.690278995,0,0.215063706,0,0,3,0,0,0,2,9,0,2,26/09/2014 19:30,0,0,0,0,0,0.61433269,1.086664907,0.61433269,1.086664907,0.235289096,0.396385912,2014,Bundesliga
FC Cologne -- Bayern Munich,0,0.024500901,0.988441309,0,0,0,1,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0.047199901,3.430650684,0,0,0,0,8,0,0,0,1,22,0,0,27/09/2014 14:30,0,0,1,0,0,1.01294221,3.477850585,1.01294221,3.477850585,0.024500901,0.047199901,2014,Bundesliga
Freiburg -- Bayer Leverkusen,0.123639602,0.097395401,0.432010811,0,0.069312498,1,1,1,0,0,2,2,3,0,1,0,0,0,0,0,0.046822801,0.0288305,0.460425206,0,0.640711406,0,0,5,0,3,1,1,9,0,5,27/09/2014 14:30,0,0,0,0,0,0.722358312,1.176789914,0.722358312,1.176789914,0.290347502,0.716364708,2014,Bundesliga
Paderborn -- Borussia M.Gladbach,0.107812002,0.245829795,0.899196686,0,0.3218624,1,0,6,0,1,1,5,14,0,4,0,0,1,0,0,0.067433998,0,1.463202931,0,0,0,0,4,0,0,1,0,10,0,0,27/09/2014 14:30,0,0,2,0,0,1.574700883,1.530636929,1.574700883,1.530636929,0.675504196,0.067433998,2014,Bundesliga
Schalke 04 -- Borussia Dortmund,0,0.734670095,0.375507763,0,0,0,3,3,0,0,0,4,7,0,0,0,2,0,0,0,0.050005399,0.145496096,0.429479583,0,0.0370247,1,0,4,0,0,1,3,11,0,2,27/09/2014 14:30,0,0,1,0,0,1.110177858,0.662005778,1.110177858,0.662005778,0.734670095,0.232526195,2014,Bundesliga
VfB Stuttgart -- Hannover 96,0.039060399,0.519982208,0.267352601,0,0,0,1,5,0,0,1,3,9,0,0,0,1,0,0,0,0,0.0441976,0.746059654,0,0.062988399,0,0,3,0,0,0,1,9,0,3,27/09/2014 14:30,0,0,0,0,0,0.826395207,0.853245653,0.826395207,0.853245653,0.559042607,0.107185999,2014,Bundesliga
Wolfsburg -- Werder Bremen,0,0.300789094,0.942227885,0,0,0,1,6,0,0,0,4,13,0,0,0,0,2,0,0,0,0.017309699,0.298827196,0,0.00921272,0,0,3,0,0,0,1,6,0,1,27/09/2014 17:30,0,0,1,0,0,1.243016979,0.325349616,1.243016979,0.325349616,0.300789094,0.026522419,2014,Bundesliga
Augsburg -- Hertha Berlin,0,0.024568301,0.475168897,0.757695973,0,0,0,2,1,0,0,1,6,1,0,0,0,0,1,0,0.031009899,0,0.253887404,0,0,0,0,3,0,0,1,0,9,0,0,28/09/2014 14:30,0,0,0,0,0,1.25743317,0.284897303,0.499737198,0.284897303,0.024568301,0.031009899,2014,Bundesliga
Hamburger SV -- Eintracht Frankfurt,0,0.185961399,0.849779901,0,0.063786797,0,2,4,0,0,0,4,10,0,1,0,0,1,0,0,0.0404847,0.050254401,0.127204401,0,0.0149452,1,0,1,0,2,1,1,3,0,2,28/09/2014 16:30,1,0,1,0,0,1.099528098,0.232888703,1.099528098,0.232888703,0.249748196,0.105684301,2014,Bundesliga
Hertha Berlin -- VfB Stuttgart,0,0,1.47847453,0.757776976,0.129567996,0,0,8,1,0,0,0,10,1,2,0,0,2,1,0,0,0.0182602,1.349627901,0,0.061305299,0,0,2,0,0,0,1,7,0,1,03/10/2014 19:30,0,0,1,0,0,2.365819502,1.4291934,1.608042526,1.4291934,0.129567996,0.079565499,2014,Bundesliga
Bayer Leverkusen -- Paderborn,0,0.187899095,1.370723432,0,0.070850901,0,2,8,0,0,0,4,16,0,1,0,0,2,0,0,0.0518304,0,0.415434406,0,0.658254378,1,0,3,0,1,1,0,4,0,3,04/10/2014 14:30,0,0,1,0,1,1.629473428,1.125519183,1.629473428,1.125519183,0.258749996,0.710084777,2014,Bundesliga
Bayern Munich -- Hannover 96,0.0687989,0.062383801,2.569796224,0,0,1,0,8,0,0,1,2,20,0,0,0,0,4,0,0,0,0,0.443177764,0,0,0,0,3,0,0,0,0,6,0,0,04/10/2014 14:30,0,0,0,0,0,2.700978925,0.443177764,2.700978925,0.443177764,0.1311827,0,2014,Bundesliga
Borussia Dortmund -- Hamburger SV,0.065933302,0.093709801,0.999775603,0,0.044814701,0,0,2,0,1,1,4,10,0,2,0,0,0,0,0,0,0.088342302,0.969758671,0,0.371425399,0,0,4,0,1,0,1,7,0,2,04/10/2014 14:30,0,0,1,0,0,1.204233408,1.429526371,1.204233408,1.429526371,0.204457805,0.4597677,2014,Bundesliga
Hoffenheim -- Schalke 04,0.047934499,0.0273878,2.928241414,0,0.236980006,0,0,8,0,0,1,1,17,0,1,0,0,2,0,0,0.066412397,0.0249997,0.697744115,0,0.061465301,0,0,3,0,0,1,1,10,0,1,04/10/2014 14:30,0,0,1,0,0,3.240543718,0.850621513,3.240543718,0.850621513,0.312302304,0.152877398,2014,Bundesliga
Werder Bremen -- Freiburg,0.0738119,0.2416695,0.762072708,0,0.138236001,2,1,4,0,0,2,5,11,0,1,0,0,1,0,0,0,0.047272999,0.181747596,0.757776976,0.0506607,0,0,1,1,1,0,1,4,1,1,04/10/2014 14:30,0,0,0,1,0,1.215790109,1.03745827,1.215790109,0.279681294,0.453717401,0.097933698,2014,Bundesliga
Eintracht Frankfurt -- FC Cologne,0.037637301,0.119516201,2.290978931,0,0.058486401,0,0,6,0,1,1,2,14,0,2,0,0,2,0,0,0.0262971,0,1.09778659,0,0,1,0,6,0,0,1,1,11,0,0,04/10/2014 17:30,0,0,2,0,0,2.506618834,1.12408369,2.506618834,1.12408369,0.215639903,0.0262971,2014,Bundesliga
Wolfsburg -- Augsburg,0.046045501,0.127248902,0.510706202,0,0,0,0,4,0,0,1,3,11,0,0,0,0,1,0,0,0,0,0.66603523,0,0,0,0,1,0,0,0,0,7,0,0,05/10/2014 14:30,0,0,0,0,0,0.684000605,0.66603523,0.684000605,0.66603523,0.173294403,0,2014,Bundesliga
Borussia M.Gladbach -- Mainz 05,0.141136296,0,1.57742748,0,0.027712399,0,0,9,0,0,2,0,15,0,1,0,0,1,0,0,0.099973299,0.043215599,0.134695798,0.757776976,0.066350101,1,0,0,1,0,1,1,3,1,2,05/10/2014 16:30,0,0,0,1,0,1.746276176,1.102011772,1.746276176,0.344234796,0.168848695,0.209538998,2014,Bundesliga
FC Cologne -- Borussia Dortmund,0.0421101,0,0.862236401,0,0,0,0,2,0,0,1,0,5,0,0,0,0,2,0,0,0,0.045628501,0.700684892,0,0.079538897,0,0,3,0,0,0,2,13,0,1,18/10/2014 14:30,0,0,1,0,0,0.904346501,0.82585229,0.904346501,0.82585229,0.0421101,0.125167398,2014,Bundesliga
Freiburg -- Wolfsburg,0.074801601,0,0.926393006,0,0.0105728,1,0,5,0,1,1,0,12,0,1,1,0,0,0,0,0.080874799,0.287151992,1.091666859,0,0,0,0,8,0,0,2,1,12,0,0,18/10/2014 14:30,0,0,2,0,0,1.011767408,1.45969365,1.011767408,1.45969365,0.085374402,0.368026791,2014,Bundesliga
Hannover 96 -- Borussia M.Gladbach,0.050785199,0.105763003,0.389381901,0,0.0123805,0,0,4,0,0,1,1,8,0,1,0,0,0,0,0,0.0566893,0.0346708,1.232423226,0,0.294477999,1,0,3,0,0,1,1,7,0,1,18/10/2014 14:30,1,0,2,0,0,0.558310604,1.618261325,0.558310604,1.618261325,0.168928702,0.385838099,2014,Bundesliga
Mainz 05 -- Augsburg,0,0.470918991,0.591526285,0,0,0,2,4,0,0,0,2,6,0,0,0,0,2,0,0,0.166265201,0.083786201,0.790045623,0,0,1,2,3,0,0,2,3,10,0,0,18/10/2014 14:30,0,0,1,0,0,1.062445275,1.040097024,1.062445275,1.040097024,0.470918991,0.250051402,2014,Bundesliga
VfB Stuttgart -- Bayer Leverkusen,0.0245844,0.249465005,0.226386398,0,0.810713697,1,1,2,0,2,1,4,4,0,4,0,0,1,0,2,0,0.145385001,1.72285567,0,0,0,0,5,0,0,0,3,14,0,0,18/10/2014 14:30,0,0,3,0,0,1.3111495,1.868240671,1.3111495,1.868240671,1.084763102,0.145385001,2014,Bundesliga
Schalke 04 -- Hertha Berlin,0,0,0.787623246,0,0.016945999,0,0,2,0,1,0,0,7,0,1,0,0,2,0,0,0.038643699,0.068313301,0.687016103,0,0.062946999,0,0,4,0,0,1,1,12,0,2,18/10/2014 17:30,0,0,0,0,0,0.804569245,0.856920103,0.804569245,0.856920103,0.016945999,0.169903999,2014,Bundesliga
Hamburger SV -- Hoffenheim,0.112351,0.0452962,1.685393875,0,0.045675339,0,0,6,0,0,2,1,12,0,2,0,0,1,0,0,0,0,0.932860181,0,0.748700023,0,0,3,0,1,0,0,7,0,2,19/10/2014 14:30,0,0,1,0,0,1.888716414,1.681560203,1.888716414,1.681560203,0.203322539,0.748700023,2014,Bundesliga
Paderborn -- Eintracht Frankfurt,0.047097702,0,2.321980105,0,0.00691618,0,0,5,0,0,1,0,12,0,1,0,0,3,0,0,0.037051201,0,0.5249194,0,0,0,0,3,0,0,1,0,10,0,0,19/10/2014 16:30,0,0,1,0,0,2.375993986,0.561970601,2.375993986,0.561970601,0.054013881,0.037051201,2014,Bundesliga
Werder Bremen -- FC Cologne,0.049477398,0.091465304,0.274651099,0,0.098970003,0,0,3,0,1,1,2,7,0,1,0,0,0,0,0,0.042002,0,0.433531445,0,0.043748099,0,0,3,0,1,1,0,8,0,1,24/10/2014 19:30,0,0,1,0,0,0.514563804,0.519281544,0.514563804,0.519281544,0.239912705,0.085750099,2014,Bundesliga
Augsburg -- Freiburg,0,0,1.483427601,0.757776976,0,0,0,3,1,0,0,0,14,1,0,0,0,1,1,0,0.187233105,0.064798601,0.311506202,0,0.347636998,1,0,1,0,0,2,1,6,0,1,25/10/2014 14:30,0,0,0,0,0,2.241204577,0.911174905,1.483427601,0.911174905,0,0.599668704,2014,Bundesliga
