fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
SC Bastia -- Paris Saint Germain,0.084982701,0.0997722,0.493484305,0,0.150145907,0,0,0,0,0,1,1,6,0,2,0,0,0,0,0,0.046560101,0.036805701,0.618241908,0,0,1,0,5,0,0,1,1,7,0,0,12/08/2016 22:00,0,0,1,0,0,0.828385113,0.70160771,0.828385113,0.70160771,0.334900808,0.083365802,2016,Ligue1
Monaco -- Guingamp,0.128329203,0.063832499,1.544148519,0.760095,0,0,1,2,1,0,2,1,14,1,0,0,0,1,1,0,0.092621502,0.051279798,0.555120512,0,0,1,1,3,0,0,2,1,6,0,0,12/08/2016 22:30,0,0,2,0,0,2.496405221,0.699021812,1.73631022,0.699021812,0.192161702,0.1439013,2016,Ligue1
Bordeaux -- Saint-Etienne,0.064658903,0.119446002,0.804849914,0,0.182138998,1,0,3,0,2,1,1,6,0,3,1,0,1,0,1,0,0.5564701,0.944835313,0,0,0,2,3,0,0,0,4,10,0,0,13/08/2016 19:00,0,1,1,0,0,1.171093817,1.501305413,1.171093817,1.501305413,0.366243903,0.5564701,2016,Ligue1
Caen -- Lorient,0.096906401,0.683279805,1.499295024,0,0,0,2,5,0,0,1,4,11,0,0,0,2,1,0,0,0,0.0334405,1.192867703,0.760095,0,0,0,1,1,0,0,1,6,1,0,13/08/2016 22:00,0,0,1,1,0,2.27948123,1.986403204,2.27948123,1.226308203,0.780186206,0.0334405,2016,Ligue1
Dijon -- Nantes,0.065780498,0.117155999,0.111265002,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0.047566,0.159425601,1.111071952,0,0,1,0,1,0,0,1,3,6,0,0,13/08/2016 22:00,0,0,1,0,0,0.294201499,1.318063553,0.294201499,1.318063553,0.182936497,0.206991602,2016,Ligue1
Metz -- Lille,0,0.048190001,0.748682026,1.520190001,0,0,0,1,2,0,0,1,4,2,0,0,0,1,2,0,0.0513262,0.137566403,1.606300503,0,0.082590902,0,0,3,0,1,1,2,12,0,2,13/08/2016 22:00,0,0,2,0,0,2.317062028,1.877784008,0.796872027,1.877784008,0.048190001,0.271483505,2016,Ligue1
Montpellier -- Angers,0,0.172660599,0.646323497,0,0.079059497,0,1,2,0,0,0,3,10,0,1,0,0,1,0,0,0,0,0.494591803,0,0,0,0,2,0,0,0,0,13,0,0,13/08/2016 22:00,0,0,0,0,0,0.898043592,0.494591803,0.898043592,0.494591803,0.251720095,0,2016,Ligue1
Nancy -- Lyon,0,0.148835598,0.020731171,0,0.210888704,0,1,0,0,0,0,5,2,0,4,0,0,0,0,0,0.109715998,0.134851102,2.080183275,0,0,1,0,6,0,0,1,2,6,0,0,14/08/2016 17:00,0,0,3,0,0,0.380455473,2.324750375,0.380455473,2.324750375,0.359724302,0.2445671,2016,Ligue1
Nice -- Rennes,0.048336901,0,0.264020395,0,0.392338991,0,0,0,0,1,1,0,5,0,1,0,0,0,0,1,0,0.214371604,0.850194287,0,0.103994802,0,1,3,0,0,0,7,10,0,2,14/08/2016 19:00,0,0,0,0,0,0.704696286,1.168560692,0.704696286,1.168560692,0.440675892,0.318366406,2016,Ligue1
Marseille -- Toulouse,0,0.112832601,0.259301994,0,0,0,1,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0.0144571,0.239683699,0,0,0,0,2,0,0,0,1,5,0,0,14/08/2016 22:45,0,0,0,0,0,0.372134595,0.254140799,0.372134595,0.254140799,0.112832601,0.0144571,2016,Ligue1
