fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Schalke 04 -- Bayern Munich,0.104277,0.581670791,0.394207908,0,0,0,0,2,0,0,1,3,7,0,0,0,0,0,0,0,0.0578329,0.0898664,0.639595285,0.757776976,0.0522158,1,1,2,1,1,1,2,5,1,1,24/08/2019 17:30,1,0,1,1,0,1.080155699,1.597287361,1.080155699,0.839510385,0.685947791,0.1999151,2019,Bundesliga
RasenBallsport Leipzig -- Eintracht Frankfurt,0,0.103715901,1.673358141,0,0,0,1,4,0,0,0,3,9,0,0,0,1,1,0,0,0.036161099,0,0.899075995,0,0,1,0,4,0,0,1,0,9,0,0,25/08/2019 14:30,0,0,1,0,0,1.777074042,0.935237094,1.777074042,0.935237094,0.103715901,0.036161099,2019,Bundesliga
Hertha Berlin -- Wolfsburg,0,0,0.887128685,0,0.064479202,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0.160287902,0.336231057,0.757776976,0.078152001,0,0,3,1,0,0,2,6,1,1,25/08/2019 17:00,0,0,2,1,0,0.951607887,1.332447935,0.951607887,0.574670959,0.064479202,0.238439903,2019,Bundesliga
Borussia M.Gladbach -- RasenBallsport Leipzig,0.131339002,0.066504102,0.413038196,0,0.847721078,1,0,1,0,1,2,2,6,0,2,0,0,0,0,1,0,0.345014993,2.786292242,0,0,0,0,6,0,0,0,2,12,0,0,30/08/2019 19:30,0,0,3,0,0,1.458602378,3.131307235,1.458602378,3.131307235,1.045564182,0.345014993,2019,Bundesliga
Bayer Leverkusen -- Hoffenheim,0,0.54198199,0.394492696,0,0,0,2,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0.3305193,0,0.120029699,0,0,1,0,0,0,0,4,0,2,31/08/2019 14:30,0,0,0,0,0,0.936474686,0.450548999,0.936474686,0.450548999,0.54198199,0.120029699,2019,Bundesliga
Bayern Munich -- Mainz 05,0.199751504,0.413710294,2.732503457,0,0,2,2,5,0,0,2,4,12,0,0,1,1,4,0,0,0.041260999,0.0626458,0.616563885,0,0,1,1,2,0,0,1,1,5,0,0,31/08/2019 14:30,0,0,1,0,0,3.345965255,0.720470684,3.345965255,0.720470684,0.613461798,0.103906799,2019,Bundesliga
Freiburg -- FC Cologne,0.108564802,0.208777508,0.492616582,0,0.028431101,0,1,0,0,0,2,4,8,0,1,0,0,0,0,0,0,0.854807019,0.686776709,0,0.087693098,0,0,2,0,1,0,1,8,0,2,31/08/2019 14:30,0,0,2,0,0,0.838389992,1.629276826,0.838389992,1.629276826,0.34577341,0.942500117,2019,Bundesliga
Schalke 04 -- Hertha Berlin,0,0,1.165460344,0,0,0,0,2,0,0,0,0,9,0,0,0,0,1,0,0,0.044091001,0,0.674803805,0,0.052198799,0,0,2,0,1,1,0,9,0,2,31/08/2019 14:30,0,0,0,0,0,1.165460344,0.771093605,1.165460344,0.771093605,0,0.0962898,2019,Bundesliga
Wolfsburg -- Paderborn,0,0.131416699,0.864650521,0,0,0,0,4,0,0,0,5,11,0,0,0,0,1,0,0,0,0.0322107,0.460088704,0,0,0,0,3,0,0,0,1,7,0,0,31/08/2019 14:30,0,0,1,0,0,0.99606722,0.492299404,0.99606722,0.492299404,0.131416699,0.0322107,2019,Bundesliga
Union Berlin -- Borussia Dortmund,0,0.773662891,0.660244486,0,0,0,2,5,0,0,0,7,8,0,0,0,2,1,0,0,0.0541673,0,1.547961697,0,0,0,0,2,0,0,1,0,12,0,0,31/08/2019 17:30,0,0,1,0,0,1.433907378,1.602128997,1.433907378,1.602128997,0.773662891,0.0541673,2019,Bundesliga
Werder Bremen -- Augsburg,0,0.126639005,2.286438923,0,0.056432899,0,0,5,0,0,0,2,12,0,1,0,0,3,0,0,0.034524299,0.024192801,1.422001641,0,0,1,0,5,0,0,1,1,10,0,0,01/09/2019 14:30,0,0,2,0,0,2.469510827,1.480718741,2.469510827,1.480718741,0.183071904,0.0587171,2019,Bundesliga
