fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Lazio -- Inter,0,0.037469398,0.959536806,0,0,0,0,7,0,0,0,1,10,0,0,0,0,3,0,0,26/08/2022 18:45,0,0.217305403,0.715060465,0,0.696053997,0,0,6,0,1,0,3,14,0,2,0,0,0,0,1,0.997006204,1.628419865,0.997006204,1.628419865,0.037469398,0.9133594,2022,SerieA
Cremonese -- Torino,0.163452998,0.069060002,0.459208199,0,0.128140802,0,0,4,0,2,1,2,10,0,3,0,0,1,0,0,27/08/2022 16:30,0,0.070043599,2.644479726,0,0,0,0,5,0,0,0,3,11,0,0,0,0,2,0,0,0.819862,2.714523325,0.819862,2.714523325,0.360653801,0.070043599,2022,SerieA
Juventus -- Roma,0.212136902,0.0160775,0.405130596,0,0,2,0,1,0,0,3,1,10,0,0,1,0,0,0,0,27/08/2022 16:30,0,0.861548504,0.107350601,0,0,0,2,2,0,0,0,5,3,0,0,0,1,0,0,0,0.633344998,0.968899105,0.633344998,0.968899105,0.228214402,0.861548504,2022,SerieA
AC Milan -- Bologna,0,0.180236502,2.72963112,0,0,0,0,7,0,0,0,3,16,0,0,0,0,2,0,0,27/08/2022 18:45,0.030940199,0,0.457775109,0,0.0165444,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2.909867622,0.505259708,2.909867622,0.505259708,0.180236502,0.047484599,2022,SerieA
Spezia -- Sassuolo,0,0,0.414184596,0.761299014,0,0,0,1,1,0,0,0,6,1,0,0,0,1,1,0,27/08/2022 18:45,0,0.0982682,2.730541001,0,0.0544389,0,0,8,0,0,0,2,18,0,1,0,0,2,0,0,1.17548361,2.883248101,0.414184596,2.883248101,0,0.1527071,2022,SerieA
Salernitana -- Sampdoria,0.0396109,0.042488098,1.580920741,0,0.101593796,1,0,4,0,1,1,1,5,0,2,0,0,4,0,0,28/08/2022 16:30,0,0.124203198,1.589402508,0,0,0,1,5,0,0,0,2,15,0,0,0,0,0,0,0,1.764613535,1.713605706,1.764613535,1.713605706,0.183692794,0.124203198,2022,SerieA
Verona -- Atalanta,0,0.0123215,0.357189267,0,0,0,0,2,0,0,0,1,13,0,0,0,0,0,0,0,28/08/2022 16:30,0,0.00864768,0.803848014,0,0.0338117,0,0,7,0,0,0,1,13,0,1,0,0,1,0,0,0.369510767,0.846307394,0.369510767,0.846307394,0.0123215,0.04245938,2022,SerieA
Fiorentina -- Napoli,0,0,0.382438403,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,28/08/2022 18:45,0.053488899,0.055631101,1.505113821,0,0.0712611,0,0,2,0,0,1,1,10,0,1,0,0,0,0,0,0.382438403,1.685494922,0.382438403,1.685494922,0,0.180381101,2022,SerieA
Lecce -- Empoli,0,0.024494099,0.788884501,0,0,0,0,5,0,0,0,2,13,0,0,0,0,1,0,0,28/08/2022 18:45,0.038297001,0,0.341113901,0,0,0,0,3,0,0,1,0,8,0,0,0,0,1,0,0,0.8133786,0.379410902,0.8133786,0.379410902,0.024494099,0.038297001,2022,SerieA
Sassuolo -- AC Milan,0,0,0.301740896,0.761299014,0,0,0,2,1,0,0,0,7,1,0,0,0,0,0,0,30/08/2022 16:30,0.051375601,0.0566107,0.810198292,0,0,0,0,2,0,0,1,1,9,0,0,0,0,0,0,0,1.06303991,0.918184593,0.301740896,0.918184593,0,0.107986301,2022,SerieA
Inter -- Cremonese,0.05421,0.0316572,2.863947744,0,0,0,0,7,0,0,1,2,15,0,0,0,0,3,0,0,30/08/2022 18:45,0,0.050440501,1.022177402,0,0,0,0,4,0,0,0,1,10,0,0,0,0,1,0,0,2.949814944,1.072617903,2.949814944,1.072617903,0.0858672,0.050440501,2022,SerieA
Roma -- Monza,0,0.332426587,2.366965253,0,0,0,1,6,0,0,0,2,12,0,0,0,1,2,0,0,30/08/2022 18:45,0,0.129630699,0.388255403,0,0.042841502,0,0,1,0,0,0,3,9,0,1,0,0,0,0,0,2.69939184,0.560727604,2.69939184,0.560727604,0.332426587,0.1724722,2022,SerieA
Empoli -- Verona,0.045961499,0.042646701,0.518697694,0,0.172168992,0,0,3,0,1,1,2,10,0,3,0,0,1,0,0,31/08/2022 16:30,0,0.226987794,0.365001198,0,0,0,1,2,0,0,0,4,5,0,0,0,0,1,0,0,0.779474886,0.591988992,0.779474886,0.591988992,0.260777192,0.226987794,2022,SerieA
Sampdoria -- Lazio,0,0.0121591,0.621308491,0,0.107524596,0,0,3,0,0,0,1,7,0,2,0,0,1,0,0,31/08/2022 16:30,0,0,1.620776506,0,0.065522201,0,0,5,0,1,0,0,12,0,1,0,0,1,0,0,0.740992187,1.686298708,0.740992187,1.686298708,0.119683696,0.065522201,2022,SerieA
Udinese -- Fiorentina,0,0,0.879491282,0,0,0,0,3,0,0,0,0,8,0,0,0,0,1,0,0,31/08/2022 16:30,0,0.267799297,0.158365103,0,0.021286801,0,1,0,0,1,0,6,5,0,1,0,0,0,0,0,0.879491282,0.447451201,0.879491282,0.447451201,0,0.289086098,2022,SerieA
Juventus -- Spezia,0.061865602,0.844669024,0.858491188,0,0,1,1,1,0,0,1,5,9,0,0,1,0,1,0,0,31/08/2022 18:45,0,0,0.167666298,0,0.00747912,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1.765025813,0.175145418,1.765025813,0.175145418,0.906534625,0.00747912,2022,SerieA
Napoli -- Lecce,0,0.0982618,1.92338428,0,0.0308368,0,2,5,0,0,0,3,15,0,1,0,0,1,0,0,31/08/2022 18:45,0.067594796,0.019659,0.173308279,0.761299014,0,0,0,3,1,0,1,1,6,1,0,0,0,1,0,0,2.05248288,1.021861089,2.05248288,0.260562075,0.1290986,0.087253796,2022,SerieA
Atalanta -- Torino,0,0.890045308,0.441462112,1.522598028,0.0156088,0,0,2,2,1,0,3,6,2,1,0,0,0,2,1,01/09/2022 18:45,0,0.0113615,0.376854001,0,0.0104317,0,0,2,0,0,0,1,6,0,1,0,0,1,0,0,2.869714247,0.398647201,1.347116219,0.398647201,0.905654107,0.021793201,2022,SerieA
Bologna -- Salernitana,0,0,1.200007694,0.761299014,0,0,0,3,1,0,0,0,10,1,0,0,0,0,1,0,01/09/2022 18:45,0,0.221172802,0.9804547,0,0.016769201,0,0,4,0,0,0,6,13,0,1,0,0,1,0,0,1.961306708,1.218396703,1.200007694,1.218396703,0,0.237942003,2022,SerieA
Fiorentina -- Juventus,0.063413002,0.249301201,0.694858294,0.761299014,0.066520199,0,0,4,1,0,1,5,9,1,1,0,0,1,0,0,03/09/2022 13:00,0,0,1.115220573,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1.83539171,1.115220573,1.074092695,1.115220573,0.379234402,0,2022,SerieA
AC Milan -- Inter,0.077457897,0.049048498,1.446261316,0,0.0658594,0,0,5,0,0,1,1,16,0,3,0,0,3,0,0,03/09/2022 16:00,0.150713995,0,1.933273399,0,0,0,0,5,0,0,1,0,15,0,0,0,0,2,0,0,1.638627111,2.083987394,1.638627111,2.083987394,0.192365795,0.150713995,2022,SerieA
Lazio -- Napoli,0,0.039227,0.229710942,0,0.030847101,0,0,1,0,1,0,2,5,0,1,0,0,1,0,0,03/09/2022 18:45,0,0.551304288,1.442464648,0,0.0259264,0,2,4,0,1,0,3,15,0,1,0,2,0,0,0,0.299785042,2.019695336,0.299785042,2.019695336,0.0700741,0.577230688,2022,SerieA
Cremonese -- Sassuolo,0.054289401,0.0124735,0.3505739,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,04/09/2022 10:30,0.094207,0.172410998,1.420921315,0,0.0206964,2,0,5,0,0,2,2,12,0,1,0,0,0,0,0,0.417336801,1.708235713,0.417336801,1.708235713,0.066762901,0.287314398,2022,SerieA
Spezia -- Bologna,0,0.079916202,1.000160003,0,0,0,0,5,0,0,0,2,13,0,0,0,0,1,0,0,04/09/2022 13:00,0,0,0.997456202,0,0.0257372,0,0,6,0,0,0,0,12,0,2,0,0,2,0,0,1.080076205,1.023193402,1.080076205,1.023193402,0.079916202,0.0257372,2022,SerieA
Verona -- Sampdoria,0,0.130139697,2.171365416,0,0.041793499,0,0,8,0,1,0,2,14,0,1,0,0,1,0,0,04/09/2022 16:00,0,0.040223901,0.758871203,0,0,0,0,3,0,0,0,2,10,0,0,0,0,1,0,0,2.343298612,0.799095104,2.343298612,0.799095104,0.171933196,0.040223901,2022,SerieA
Udinese -- Roma,0.058177698,0.081458099,1.124605298,0,0.0177492,0,0,4,0,1,1,2,7,0,1,0,0,4,0,0,04/09/2022 18:45,0,0.281475,0.339678299,0,0.261501402,0,1,1,0,0,0,3,5,0,4,0,0,0,0,0,1.281990295,0.8826547,1.281990295,0.8826547,0.157384997,0.542976402,2022,SerieA
Monza -- Atalanta,0,0.122278901,0.821184721,0,0,0,0,3,0,0,0,2,10,0,0,0,0,0,0,0,05/09/2022 16:30,0,0.494481111,1.455376377,0,0,0,0,6,0,0,0,3,10,0,0,0,0,1,0,0,0.943463622,1.949857488,0.943463622,1.949857488,0.122278901,0.494481111,2022,SerieA
Salernitana -- Empoli,0,0.611267708,1.197317896,0,0,0,1,3,0,0,0,4,11,0,0,0,1,1,0,0,05/09/2022 16:30,0,0.052865401,0.909178488,0,0.0226747,0,0,5,0,0,0,1,9,0,1,0,0,2,0,0,1.808585605,0.984718589,1.808585605,0.984718589,0.611267708,0.075540101,2022,SerieA
Torino -- Lecce,0,0.053833399,0.971418592,0,0,0,0,4,0,0,0,1,12,0,0,0,0,1,0,0,05/09/2022 18:45,0.051459301,0.205525896,0.1306547,0,0.069998898,0,1,1,0,0,1,4,3,0,1,0,0,0,0,0,1.025251991,0.457638795,1.025251991,0.457638795,0.053833399,0.326984094,2022,SerieA
Napoli -- Spezia,0,0.445828527,1.3829172,0,0.118293799,0,0,5,0,1,0,6,18,0,4,0,0,1,0,0,10/09/2022 13:00,0.043684501,0,0.613328406,0,0.00748649,0,0,1,0,0,1,0,8,0,1,0,0,0,0,0,1.947039527,0.664499397,1.947039527,0.664499397,0.564122327,0.051170991,2022,SerieA
Inter -- Torino,0.0496599,0.0845192,1.371990427,0,0.0299679,0,1,2,0,0,1,1,12,0,2,0,0,1,0,0,10/09/2022 16:00,0.101037003,0,0.4939186,0,0,1,0,6,0,0,1,0,8,0,0,0,0,0,0,0,1.536137428,0.594955603,1.536137428,0.594955603,0.164147001,0.101037003,2022,SerieA
Sampdoria -- AC Milan,0,0,0.8920395,0,0.043046799,0,0,4,0,0,0,0,9,0,1,0,0,1,0,0,10/09/2022 18:45,0,0.130616197,0.716885999,0.761299014,0.0557949,0,0,3,1,0,0,3,9,1,2,0,0,1,1,0,0.935086299,1.664596111,0.935086299,0.903297096,0.043046799,0.186411098,2022,SerieA
Atalanta -- Cremonese,0,0.100193001,0.348913265,0,0.187527003,0,0,4,0,2,0,1,7,0,6,0,0,0,0,1,11/09/2022 10:30,0,0.0733732,0.557951102,0,0,0,0,4,0,0,0,2,5,0,0,0,0,1,0,0,0.636633269,0.631324302,0.636633269,0.631324302,0.287720004,0.0733732,2022,SerieA
Bologna -- Fiorentina,0,0.0332878,1.219043594,0,0,0,0,4,0,0,0,2,10,0,0,0,0,2,0,0,11/09/2022 13:00,0,0.669035504,0.483649187,0,0.026105201,0,1,0,0,1,0,3,9,0,1,0,1,0,0,0,1.252331394,1.178789891,1.252331394,1.178789891,0.0332878,0.695140705,2022,SerieA
Lecce -- Monza,0.065584503,1.219578028,0.183871901,0,0,0,2,1,0,0,1,3,3,0,0,0,0,1,0,0,11/09/2022 13:00,0.0480652,0,0.034312598,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.469034432,0.082377799,1.469034432,0.082377799,1.285162531,0.0480652,2022,SerieA
Sassuolo -- Udinese,0.032168299,0,0.198323801,0,0.119148999,0,0,2,0,0,1,0,3,0,1,0,0,1,0,0,11/09/2022 13:00,0.129751001,0.088066701,1.994398352,0,0,0,0,4,0,0,2,2,13,0,0,0,0,3,0,0,0.3496411,2.212216053,0.3496411,2.212216053,0.151317298,0.217817701,2022,SerieA
Lazio -- Verona,0,0.168880697,1.676366424,0,0,0,0,6,0,0,0,3,12,0,0,0,0,2,0,0,11/09/2022 16:00,0,0.035988301,0.342689236,0,0.025773,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,1.845247122,0.404450537,1.845247122,0.404450537,0.168880697,0.061761301,2022,SerieA
Juventus -- Salernitana,0.046341199,0.235070899,0.680722609,0.761299014,0.485368997,0,1,4,1,1,1,3,16,1,1,0,0,1,0,1,11/09/2022 18:45,0,0,1.30199622,0.761299014,0.0111811,0,0,4,1,0,0,0,9,1,1,0,0,1,1,0,2.208802719,2.074476334,1.447503705,1.31317732,0.766781095,0.0111811,2022,SerieA
Empoli -- Roma,0.064633302,0.193395603,0.856353117,0,0.037580799,0,0,2,0,1,1,4,13,0,2,0,0,1,0,0,12/09/2022 18:45,0,0.576621994,2.531997213,0.761299014,0,0,0,6,0,0,0,2,10,1,0,0,0,2,0,0,1.151962822,3.869918222,1.151962822,3.108619208,0.295609705,0.576621994,2022,SerieA
Salernitana -- Lecce,0,0,1.081439272,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,16/09/2022 18:45,0,0.108488098,1.200178383,0,0,0,0,4,0,0,0,3,11,0,0,0,0,2,0,0,1.081439272,1.308666481,1.081439272,1.308666481,0,0.108488098,2022,SerieA
Bologna -- Empoli,0.033231702,0.994501803,0.754371697,0,0,1,1,1,0,0,1,4,11,0,0,0,0,0,0,0,17/09/2022 13:00,0,0.0579721,1.606407719,0,0,0,0,5,0,0,0,1,11,0,0,0,0,1,0,0,1.782105202,1.664379818,1.782105202,1.664379818,1.027733505,0.0579721,2022,SerieA
Spezia -- Sampdoria,0,0.027072901,0.551682204,0,0.448817998,0,0,2,0,1,0,1,4,0,1,0,0,1,0,0,17/09/2022 16:00,0.030996701,0.043410499,0.941113994,0,0,1,0,7,0,0,1,1,10,0,0,0,0,1,0,0,1.027573103,1.015521194,1.027573103,1.015521194,0.475890899,0.074407199,2022,SerieA
Torino -- Sassuolo,0.114049003,0.055131199,0.439231002,0,0.072138101,0,0,3,0,0,1,2,8,0,1,0,0,0,0,0,17/09/2022 18:45,0.0320861,0.039310299,0.408824203,0,0,1,1,3,0,0,1,1,8,0,0,0,0,1,0,0,0.680549304,0.480220602,0.680549304,0.480220602,0.241318302,0.071396399,2022,SerieA
Udinese -- Inter,0.042333402,0.206901301,1.047427891,0,0.0111069,0,1,5,0,0,1,3,15,0,1,0,1,1,0,0,18/09/2022 10:30,0.134376302,0.38214389,0.475375598,0,0,1,0,2,0,0,2,2,10,0,1,1,0,0,0,0,1.307769493,0.99189579,1.307769493,0.99189579,0.260341602,0.516520192,2022,SerieA
Cremonese -- Lazio,0,0.197780996,0.799976022,0,0,0,1,2,0,0,0,7,11,0,0,0,0,0,0,0,18/09/2022 13:00,0,0.078247501,2.838825539,0.761299014,0,0,0,5,1,0,0,2,11,1,0,0,0,3,1,0,0.997757018,3.678372053,0.997757018,2.917073039,0.197780996,0.078247501,2022,SerieA
Fiorentina -- Verona,0,0.0259213,2.139119151,0.761299014,0,0,1,7,1,0,0,2,12,1,0,0,0,2,0,0,18/09/2022 13:00,0,0.045517799,0.562790304,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,2.926339465,0.608308103,2.165040451,0.608308103,0.0259213,0.045517799,2022,SerieA
Monza -- Juventus,0,0,2.5264347,0,0,0,0,4,0,0,0,0,17,0,0,0,0,1,0,0,18/09/2022 13:00,0,0.107111897,0.818655696,0,0.279417008,0,0,2,0,0,0,2,7,0,1,0,0,0,0,0,2.5264347,1.205184601,2.5264347,1.205184601,0,0.386528905,2022,SerieA
Roma -- Atalanta,0,0.863614583,2.137286084,0,0.279684402,0,0,5,0,0,0,4,14,0,3,0,0,0,0,0,18/09/2022 16:00,0,0,0.131973399,0,0.013024,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,3.280585069,0.144997399,3.280585069,0.144997399,1.143298985,0.013024,2022,SerieA
AC Milan -- Napoli,0.029317699,0.259303996,1.959691279,0,0.00889088,0,1,4,0,0,1,5,15,0,1,0,0,1,0,0,18/09/2022 18:45,0.040717401,0.016535001,0.3611812,0.761299014,0,0,0,3,1,0,1,1,6,1,0,0,0,1,1,0,2.257203855,1.179732615,2.257203855,0.418433601,0.297512576,0.057252401,2022,SerieA
Napoli -- Torino,0,0.049463199,1.135445394,0,0,0,0,7,0,0,0,2,13,0,0,0,0,3,0,0,01/10/2022 13:00,0,0.101013199,0.643587803,0,0,0,0,3,0,0,0,4,12,0,0,0,0,1,0,0,1.184908593,0.744601003,1.184908593,0.744601003,0.049463199,0.101013199,2022,SerieA
Inter -- Roma,0.131885499,0.1588299,0.3624757,0,0.108749631,0,0,1,0,1,2,3,8,0,2,0,0,1,0,0,01/10/2022 16:00,0.035625599,0,0.533084595,0,0.468836993,0,0,2,0,1,1,0,8,0,1,0,0,1,0,1,0.761940729,1.037547187,0.761940729,1.037547187,0.399465029,0.504462592,2022,SerieA
Empoli -- AC Milan,0.065653399,0.020256599,0.720262604,0,0.208333103,1,0,2,0,1,1,1,11,0,3,1,0,0,0,0,01/10/2022 18:45,0.193503801,0.0140738,2.384851696,0,0.0144684,1,0,5,0,0,3,1,14,0,1,0,0,3,0,0,1.014505705,2.606897697,1.014505705,2.606897697,0.294243101,0.222046001,2022,SerieA
Lazio -- Spezia,0,0.0250629,2.094756657,0.761299014,0.153552301,0,0,5,0,1,0,1,9,1,2,0,0,3,0,1,02/10/2022 10:30,0,0.1105069,0.729683084,0,0.0143827,0,0,1,0,0,0,3,10,0,1,0,0,0,0,0,3.034670873,0.854572685,2.273371859,0.854572685,0.178615201,0.1248896,2022,SerieA
Lecce -- Cremonese,0,0,0.070046801,0.761299014,0.114498302,0,0,0,1,0,0,0,3,1,2,0,0,0,1,0,02/10/2022 13:00,0,0.177664393,0.572646007,0.761299014,0.0477832,0,1,2,1,0,0,5,6,1,1,0,0,0,1,0,0.945844118,1.559392613,0.184545103,0.798093599,0.114498302,0.225447592,2022,SerieA
Sampdoria -- Monza,0,0,0.071512099,0,0.00998702,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,02/10/2022 13:00,0,0.061484599,1.150350416,0,0.0169644,0,0,5,0,1,0,3,9,0,1,0,0,3,0,0,0.081499119,1.228799416,0.081499119,1.228799416,0.00998702,0.078449,2022,SerieA
Sassuolo -- Salernitana,0,0,2.4721516,0.761299014,0,0,0,10,1,0,0,0,16,1,0,0,0,4,1,0,02/10/2022 13:00,0,0,0.464649593,0,0.103845,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,3.233450614,0.568494593,2.4721516,0.568494593,0,0.103845,2022,SerieA
Atalanta -- Fiorentina,0.040179402,0,1.604349932,0,0,0,0,5,0,0,1,0,9,0,0,0,0,1,0,0,02/10/2022 16:00,0,0.206570394,0.411461197,0,0.020216299,0,0,5,0,0,0,4,11,0,1,0,0,0,0,0,1.644529333,0.63824789,1.644529333,0.63824789,0.040179402,0.226786694,2022,SerieA
