fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Arsenal -- Burnley,0,0.080669399,0.727838699,0,0.358714998,0,1,7,0,1,0,2,12,0,1,0,1,1,0,0,0,0.566098406,0.765593493,0,0.06810061,0,2,1,0,1,0,6,9,0,3,17/08/2019 12:30,0,0,1,0,0,1.167223096,1.39979251,1.167223096,1.39979251,0.439384397,0.634199016,2019,EPL
Aston Villa -- Bournemouth,0.108240001,0.151994402,1.300486717,0,0.089971999,0,1,6,0,0,1,3,16,0,2,0,1,0,0,0,0,0.050834801,0.81576951,0.761169016,0,0,0,3,1,0,0,1,10,1,0,17/08/2019 15:00,0,0,1,1,0,1.650693119,1.627773328,1.650693119,0.866604311,0.350206401,0.050834801,2019,EPL
Brighton -- West Ham,0,0.131192598,1.927478717,0,0.346980989,0,0,4,0,0,0,3,12,0,1,0,0,1,0,0,0,0.407725006,0.600839516,0,0,0,1,2,0,0,0,1,7,0,0,17/08/2019 15:00,0,0,1,0,0,2.405652304,1.008564522,2.405652304,1.008564522,0.478173587,0.407725006,2019,EPL
Everton -- Watford,0.0551062,0.028356301,0.422261102,0,0.327190198,0,0,2,0,0,1,2,7,0,2,0,0,1,0,0,0,0.0765236,1.113657787,0,0,0,0,2,0,0,0,3,5,0,0,17/08/2019 15:00,0,0,0,0,0,0.832913801,1.190181388,0.832913801,1.190181388,0.410652699,0.0765236,2019,EPL
Norwich -- Newcastle United,0,0.108580699,1.987139158,0,0,0,1,7,0,0,0,3,12,0,0,0,1,2,0,0,0,0.148257301,0.764890403,0,0.00919536,0,1,2,0,1,0,3,8,0,1,17/08/2019 15:00,0,0,1,0,0,2.095719857,0.922343065,2.095719857,0.922343065,0.108580699,0.157452662,2019,EPL
Southampton -- Liverpool,0,0.825777605,1.232705308,0,0.082924098,0,1,2,0,0,0,4,9,0,1,0,0,1,0,0,0.071199797,0.131359998,1.074231317,0,0.245106995,0,0,5,0,1,1,3,10,0,1,17/08/2019 15:00,0,0,2,0,0,2.141407011,1.521898108,2.141407011,1.521898108,0.908701703,0.44766679,2019,EPL
Manchester City -- Tottenham,0,0.205483697,2.925280727,0,0.081902802,0,2,7,0,1,0,6,23,0,1,0,0,2,0,0,0,0.0436651,0.03087687,0,0,0,1,1,0,0,0,1,2,0,0,17/08/2019 17:30,0,1,1,0,0,3.212667227,0.07454197,3.212667227,0.07454197,0.287386499,0.0436651,2019,EPL
Sheffield United -- Crystal Palace,0,0.347673799,1.475575398,0,0.0296374,0,1,2,0,0,0,4,10,0,1,0,0,1,0,0,0.0356986,0,0.2062132,0,0,0,0,4,0,0,1,0,5,0,0,18/08/2019 14:00,0,0,0,0,0,1.852886597,0.241911801,1.852886597,0.241911801,0.377311199,0.0356986,2019,EPL
Chelsea -- Leicester,0.040351599,0.0143478,1.136456346,0,0.035137199,0,0,4,0,1,1,1,11,0,1,0,0,1,0,0,0,0.345029116,0.604149009,0,0,0,2,1,0,0,0,4,8,0,0,18/08/2019 16:30,0,1,0,0,0,1.226292945,0.949178125,1.226292945,0.949178125,0.089836598,0.345029116,2019,EPL
Wolverhampton Wanderers -- Manchester United,0,0.093742102,0.168548794,0,0.045065299,0,1,1,0,0,0,2,3,0,1,0,1,0,0,0,0.0245333,0.0747244,0.282890899,0.761169016,0,0,0,1,1,0,1,3,4,1,0,19/08/2019 20:00,0,0,1,0,0,0.307356196,1.143317616,0.307356196,0.382148599,0.138807401,0.0992577,2019,EPL
Aston Villa -- Everton,0,0,0.85592578,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0.122531201,1.13414774,0,0,0,0,1,0,0,0,4,8,0,0,23/08/2019 20:00,0,0,0,0,0,0.85592578,1.256678941,0.85592578,1.256678941,0,0.122531201,2019,EPL
Norwich -- Chelsea,0,0.060094502,0.896916587,0,0.124071198,0,0,3,0,2,0,1,3,0,2,0,0,2,0,0,0,0.337155513,1.568833798,0,0,0,1,7,0,0,0,2,21,0,0,24/08/2019 12:30,0,0,3,0,0,1.081082286,1.905989312,1.081082286,1.905989312,0.184165699,0.337155513,2019,EPL
Brighton -- Southampton,0,0.686029292,0.283014605,0,0.036022499,0,0,3,0,0,0,4,7,0,1,0,0,0,0,0,0.116343901,0.628170211,1.347893106,0,0,0,0,4,0,0,2,3,7,0,0,24/08/2019 15:00,0,0,2,0,0,1.005066396,2.092407217,1.005066396,2.092407217,0.722051791,0.744514111,2019,EPL
Manchester United -- Crystal Palace,0.240230598,0.081201898,1.064594706,0.761169016,0.132035999,0,1,2,0,0,3,3,12,1,3,0,0,1,0,0,0,0,0.653613001,0,0.0233812,0,0,3,0,0,0,0,4,0,1,24/08/2019 15:00,0,0,2,0,0,2.279232216,0.676994201,1.5180632,0.676994201,0.453468494,0.0233812,2019,EPL
Sheffield United -- Leicester,0.0744517,0.052907201,0.526959093,0,0,0,0,3,0,0,1,2,5,0,0,0,0,1,0,0,0.115372904,0.0252441,0.564261595,0,0,0,1,1,0,0,2,1,7,0,0,24/08/2019 15:00,0,1,1,0,0,0.654317994,0.704878598,0.654317994,0.704878598,0.1273589,0.140617004,2019,EPL
Watford -- West Ham,0,0.145779401,2.12004241,0,0.027654199,0,0,3,0,0,0,3,18,0,2,0,0,1,0,0,0,1.240466391,1.573033497,0.761169016,0,0,3,6,1,0,0,5,10,1,0,24/08/2019 15:00,0,1,1,1,0,2.29347601,3.574668904,2.29347601,2.813499887,0.1734336,1.240466391,2019,EPL
Liverpool -- Arsenal,0,0.357456893,1.669585006,0.761169016,0,0,1,3,1,0,0,5,19,1,0,0,1,1,1,0,0.048168398,0.0439803,0.893393015,0,0,0,0,3,0,0,1,1,7,0,0,24/08/2019 17:30,0,0,1,0,0,2.788210915,0.985541714,2.027041899,0.985541714,0.357456893,0.092148699,2019,EPL
Bournemouth -- Manchester City,0.076023199,0,1.686306674,0,0.131123097,1,0,6,0,0,1,0,7,0,2,1,0,0,0,0,0,0.161295801,2.582446769,0,0.393103004,0,0,5,0,0,0,3,15,0,1,25/08/2019 14:00,0,0,3,0,0,1.893452969,3.136845574,1.893452969,3.136845574,0.207146295,0.554398805,2019,EPL
Tottenham -- Newcastle United,0,0.0232476,1.237990713,0,0,0,0,2,0,0,0,1,16,0,0,0,0,0,0,0,0,0.0528863,0.461393498,0,0,0,0,3,0,0,0,3,5,0,0,25/08/2019 16:30,0,0,1,0,0,1.261238312,0.514279798,1.261238312,0.514279798,0.0232476,0.0528863,2019,EPL
Wolverhampton Wanderers -- Burnley,0,0.0272058,0.542900995,0.761169016,0,0,0,1,1,0,0,2,14,1,0,0,0,0,1,0,0,0.184672698,1.044198186,0,0,0,1,3,0,0,0,3,10,0,0,25/08/2019 16:30,0,0,1,0,0,1.331275811,1.228870885,0.570106795,1.228870885,0.0272058,0.184672698,2019,EPL
Southampton -- Manchester United,0,0.132236104,0.637379412,0,0,0,2,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0.341942012,1.561615281,0,0,0,0,8,0,0,0,1,20,0,0,31/08/2019 12:30,0,0,1,0,0,0.769615516,1.903557293,0.769615516,1.903557293,0.132236104,0.341942012,2019,EPL
Chelsea -- Sheffield United,0.0689146,0.0286538,2.186644372,0,0.021582101,0,0,5,0,0,1,1,11,0,1,0,0,2,0,0,0,0,1.04649272,0,0,0,0,2,0,0,0,0,8,0,0,31/08/2019 15:00,0,0,1,0,0,2.305794872,1.04649272,2.305794872,1.04649272,0.119150501,0,2019,EPL
Crystal Palace -- Aston Villa,0.0517147,0.458422398,0.827215595,0,0.078614998,1,1,2,0,1,1,9,10,0,2,0,0,1,0,0,0.111735899,0.0153263,0.156209997,0,0.020267799,0,0,2,0,0,2,1,6,0,1,31/08/2019 15:00,0,0,0,0,0,1.415967691,0.303539995,1.415967691,0.303539995,0.588752096,0.147329998,2019,EPL
Leicester -- Bournemouth,0,0.029026401,2.22541865,0,0,0,0,6,0,0,0,2,13,0,0,0,0,3,0,0,0,0.052837901,0.501887691,0,0,0,0,2,0,0,0,1,7,0,0,31/08/2019 15:00,0,0,1,0,0,2.254445051,0.554725592,2.254445051,0.554725592,0.029026401,0.052837901,2019,EPL
Manchester City -- Brighton,0.077225499,0.155976096,2.074977715,0,0,0,0,6,0,0,1,3,11,0,0,0,0,4,0,0,0,0,0.86103492,0,0,0,0,1,0,0,0,0,6,0,0,31/08/2019 15:00,0,0,0,0,0,2.30817931,0.86103492,2.30817931,0.86103492,0.233201595,0,2019,EPL
Newcastle United -- Watford,0.034599502,0.120415401,0.738268607,0,0.150477007,0,0,5,0,0,1,3,8,0,1,0,0,1,0,0,0,0.2532549,0.861198297,0,0,0,0,3,0,0,0,4,9,0,0,31/08/2019 15:00,0,0,1,0,0,1.043760517,1.114453197,1.043760517,1.114453197,0.305491909,0.2532549,2019,EPL
West Ham -- Norwich,0,0.191073699,2.026898401,0,0,0,0,7,0,0,0,5,13,0,0,0,0,2,0,0,0,0.065943398,1.101460386,0,0,0,0,3,0,0,0,1,7,0,0,31/08/2019 15:00,0,0,0,0,0,2.2179721,1.167403784,2.2179721,1.167403784,0.191073699,0.065943398,2019,EPL
Burnley -- Liverpool,0,0,0.558179708,0,0.059210099,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0.0153847,1.069361774,0,0.115826603,0,1,5,0,1,0,1,12,0,2,31/08/2019 17:30,0,0,2,0,0,0.617389807,1.200573077,0.617389807,1.200573077,0.059210099,0.131211303,2019,EPL
Everton -- Wolverhampton Wanderers,0,0.1355877,1.2275251,0,0.125304699,0,2,4,0,0,0,4,9,0,2,0,0,3,0,0,0,0,1.540124489,0,0.461600006,0,0,4,0,1,0,0,7,0,1,01/09/2019 14:00,0,0,2,0,0,1.488417499,2.001724495,1.488417499,2.001724495,0.260892399,0.461600006,2019,EPL
Arsenal -- Tottenham,0.1028166,0.266602999,1.545442501,0,0.0173034,1,0,6,0,1,2,5,18,0,1,0,0,2,0,0,0.041744299,0.063830899,1.16026148,0.761169016,0,1,1,6,1,0,1,3,8,1,0,01/09/2019 16:30,0,0,1,1,0,1.9321655,2.027005695,1.9321655,1.265836678,0.386722999,0.105575198,2019,EPL
Liverpool -- Newcastle United,0,0.077575101,2.837280168,0,0.017957799,0,0,8,0,0,0,4,16,0,1,0,0,3,0,0,0,0,0.291072606,0,0,0,0,1,0,0,0,0,8,0,0,14/09/2019 11:30,0,0,1,0,0,2.932813068,0.291072606,2.932813068,0.291072606,0.0955329,0,2019,EPL
Brighton -- Burnley,0,0.103650298,1.583615271,0,0,0,0,5,0,0,0,3,11,0,0,0,0,1,0,0,0,0.104005098,0.244926402,0,0,0,0,1,0,0,0,2,5,0,0,14/09/2019 14:00,0,0,1,0,0,1.687265569,0.348931501,1.687265569,0.348931501,0.103650298,0.104005098,2019,EPL
Manchester United -- Leicester,0.096655902,0.030081,0.215649601,0.761169016,0,1,1,2,1,0,2,2,5,1,0,0,0,0,1,0,0.086659297,0.016374201,0.344089002,0,0.0120186,0,1,2,0,0,1,1,6,0,1,14/09/2019 14:00,0,0,0,0,0,1.103555519,0.4591411,0.342386503,0.4591411,0.126736902,0.115052097,2019,EPL
Sheffield United -- Southampton,0,0.111528099,1.368512494,0,0.400301009,0,0,4,0,0,0,2,14,0,1,0,0,0,0,0,0,0.0499462,1.457322015,0,0.0693203,0,1,5,0,1,0,1,8,0,2,14/09/2019 14:00,0,0,1,0,0,1.880341602,1.576588515,1.880341602,1.576588515,0.511829108,0.1192665,2019,EPL
Tottenham -- Crystal Palace,0.0505662,0.072222002,0.926656285,0,0,0,0,5,0,0,1,1,11,0,0,0,0,3,0,0,0,0.0486617,0.423519392,0,0.105142299,0,0,5,0,1,0,2,8,0,2,14/09/2019 14:00,0,0,0,0,0,1.049444487,0.57732339,1.049444487,0.57732339,0.122788202,0.153803999,2019,EPL
Wolverhampton Wanderers -- Chelsea,0,0.0667815,1.393181024,0,0.06062115,0,1,3,0,0,0,2,6,0,3,0,0,1,0,0,0,0.089682299,2.689211857,0,0.28909909,0,1,5,0,0,0,3,11,0,2,14/09/2019 14:00,0,1,4,0,0,1.520583674,3.067993245,1.520583674,3.067993245,0.12740265,0.378781389,2019,EPL
Norwich -- Manchester City,0.044562701,0.151790198,1.544947028,0,0,0,1,2,0,0,1,3,3,0,0,0,1,2,0,0,0,0.175318101,2.025726467,0,0.1442944,0,2,4,0,2,0,6,17,0,2,14/09/2019 16:30,0,0,2,0,0,1.741299927,2.345338969,1.741299927,2.345338969,0.196352899,0.319612501,2019,EPL
Bournemouth -- Everton,0.153062202,0.694058791,0.51466989,0,0.053630602,2,1,3,0,0,3,3,6,0,1,1,1,1,0,0,0,0.045879399,1.469397429,0,0,0,1,4,0,0,0,2,12,0,0,15/09/2019 13:00,0,0,1,0,0,1.415421484,1.515276829,1.415421484,1.515276829,0.900751594,0.045879399,2019,EPL
Watford -- Arsenal,0.046705902,0.102249699,1.931369175,0.761169016,0,1,1,7,1,0,1,4,25,1,0,0,0,1,1,0,0,0,1.006155096,0,0,0,0,4,0,0,0,0,7,0,0,15/09/2019 15:30,0,0,2,0,0,2.841493792,1.006155096,2.080324776,1.006155096,0.1489556,0,2019,EPL
Aston Villa -- West Ham,0,0.0677834,1.337240225,0,0,0,0,5,0,0,0,1,9,0,0,0,0,0,0,0,0,0.0133157,0.448568203,0,0.073395098,0,0,1,0,0,0,1,10,0,2,16/09/2019 19:00,0,0,0,0,0,1.405023625,0.535279,1.405023625,0.535279,0.0677834,0.086710798,2019,EPL
Southampton -- Bournemouth,0,0.0220726,1.396967294,0.761169016,0,0,0,5,1,0,0,1,23,1,0,0,0,0,1,0,0.036593299,0.338665009,0.922468098,0,0,0,1,2,0,0,1,1,4,0,0,20/09/2019 19:00,0,1,2,0,0,2.18020891,1.297726406,1.419039894,1.297726406,0.0220726,0.375258308,2019,EPL
Leicester -- Tottenham,0,0.0176633,1.270286901,0,0,0,1,6,0,0,0,1,15,0,0,0,0,2,0,0,0,0,1.337345596,0,0,0,0,4,0,0,0,0,11,0,0,21/09/2019 11:30,0,0,1,0,0,1.287950201,1.337345596,1.287950201,1.337345596,0.0176633,0,2019,EPL
Burnley -- Norwich,0.162075996,0.589608822,1.546506513,0,0.094929999,0,2,2,0,2,1,2,8,0,2,0,1,1,0,0,0,0,0.801426984,0,0,0,0,2,0,0,0,0,11,0,0,21/09/2019 14:00,0,0,0,0,0,2.39312133,0.801426984,2.39312133,0.801426984,0.846614817,0,2019,EPL
Everton -- Sheffield United,0.068422899,0.448846787,0.730714015,0,0.017319599,0,1,2,0,0,1,4,11,0,1,0,0,0,0,0,0,0,0.508011006,0,0,0,0,1,0,0,0,0,2,0,0,21/09/2019 14:00,0,0,1,0,0,1.2653033,0.508011006,1.2653033,0.508011006,0.534589285,0,2019,EPL
Manchester City -- Watford,0.201810904,0.647059403,4.334141072,0.761169016,0.694779992,1,2,6,1,1,2,4,20,1,1,1,1,4,1,1,0.039549202,0,0.305169299,0,0,1,0,3,0,0,1,0,4,0,0,21/09/2019 14:00,0,0,0,0,0,6.638960388,0.344718501,5.877791371,0.344718501,1.543650299,0.039549202,2019,EPL
Newcastle United -- Brighton,0,0.283227887,0.814841408,0,0,0,0,4,0,0,0,2,9,0,0,0,0,0,0,0,0,0.066301703,1.171027201,0,0,0,0,2,0,0,0,1,15,0,0,21/09/2019 16:30,0,0,0,0,0,1.098069295,1.237328905,1.098069295,1.237328905,0.283227887,0.066301703,2019,EPL
Crystal Palace -- Wolverhampton Wanderers,0.081533797,0.060566397,0.803044599,0,0.040584501,0,1,3,0,0,1,2,8,0,2,0,0,0,0,0,0,0.449179389,1.288069915,0,0.018475,0,0,4,0,0,0,2,11,0,1,22/09/2019 13:00,0,0,1,0,0,0.985729294,1.755724303,0.985729294,1.755724303,0.182684695,0.467654388,2019,EPL
West Ham -- Manchester United,0.1040354,0,0.362378996,0,0.047345199,1,0,4,0,1,2,0,5,0,1,1,0,1,0,0,0,0.454108,0.824156017,0,0,0,1,2,0,0,0,1,8,0,0,22/09/2019 13:00,0,0,0,0,0,0.513759594,1.278264017,0.513759594,1.278264017,0.151380599,0.454108,2019,EPL
Arsenal -- Aston Villa,0.163826302,0.586981105,1.054444499,0.761169016,0,2,1,2,1,0,2,5,13,1,0,1,0,1,1,0,0.118864298,0.169761904,1.346942473,0,0.079887301,1,1,7,0,0,2,2,9,0,1,22/09/2019 15:30,0,0,2,0,0,2.566420922,1.715455975,1.805251906,1.715455975,0.750807406,0.368513502,2019,EPL
Chelsea -- Liverpool,0,0.100822102,1.132390396,0,0,0,0,2,0,0,0,3,10,0,0,0,0,1,0,0,0,0.318376504,0.1689521,0,0.542702287,0,1,0,0,2,0,2,2,0,2,22/09/2019 15:30,0,0,0,0,2,1.233212498,1.030030891,1.233212498,1.030030891,0.100822102,0.861078791,2019,EPL
Sheffield United -- Liverpool,0,0.101291004,1.092364305,0,0,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0.043481398,0.069312699,1.857995031,0,0,0,0,4,0,0,1,2,13,0,0,28/09/2019 11:30,0,0,1,0,0,1.193655308,1.970789129,1.193655308,1.970789129,0.101291004,0.112794098,2019,EPL
Aston Villa -- Burnley,0.068101101,0.033901299,0.812264296,0,0,0,0,3,0,0,1,2,13,0,0,0,0,2,0,0,0.0997913,0.221827806,1.347571097,0,0,1,0,2,0,0,2,3,5,0,0,28/09/2019 14:00,0,0,2,0,0,0.914266696,1.669190203,0.914266696,1.669190203,0.1020024,0.321619106,2019,EPL
Bournemouth -- West Ham,0,0.803243695,1.187692005,0,0.328631997,0,1,4,0,0,0,6,6,0,1,0,1,1,0,0,0.052480701,0.041503901,1.208489789,0,0,0,0,6,0,0,1,2,14,0,0,28/09/2019 14:00,0,0,2,0,0,2.319567697,1.302474391,2.319567697,1.302474391,1.131875692,0.093984602,2019,EPL
Chelsea -- Brighton,0,0.113755196,3.407846488,0.761169016,0,0,0,9,1,0,0,2,21,1,0,0,0,1,1,0,0,0.413996413,0.202267002,0,0,0,0,1,0,0,0,2,6,0,0,28/09/2019 14:00,0,0,0,0,0,4.282770701,0.616263416,3.521601684,0.616263416,0.113755196,0.413996413,2019,EPL
Crystal Palace -- Norwich,0,0.096187897,0.947611589,0.761169016,0,0,0,2,1,0,0,1,13,1,0,0,0,1,1,0,0,0,0.643866384,0,0.068263,0,0,3,0,0,0,0,8,0,2,28/09/2019 14:00,0,0,0,0,0,1.804968502,0.712129384,1.043799486,0.712129384,0.096187897,0.068263,2019,EPL
Tottenham -- Southampton,0,0.0204251,1.169659699,0,0,0,1,3,0,0,0,2,7,0,0,0,0,2,0,0,0.054082301,0.093317902,0.886507403,0,0.128650391,1,1,4,0,0,1,2,9,0,2,28/09/2019 14:00,0,0,1,0,0,1.190084799,1.162557996,1.190084799,1.162557996,0.0204251,0.276050593,2019,EPL
Wolverhampton Wanderers -- Watford,0,0,1.163629467,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0.033666499,1.05767227,0,0,0,0,5,0,0,0,1,14,0,0,28/09/2019 14:00,0,0,0,0,0,1.163629467,1.091338769,1.163629467,1.091338769,0,0.033666499,2019,EPL
Everton -- Manchester City,0.074419796,0.212101493,1.435092323,0,0.641089018,0,2,3,0,2,1,3,5,0,3,0,0,1,0,0,0.066215903,0,3.04198752,0,0,1,0,8,0,0,1,0,19,0,0,28/09/2019 16:30,1,0,2,0,0,2.36270263,3.108203422,2.36270263,3.108203422,0.927610308,0.066215903,2019,EPL
Leicester -- Newcastle United,0,0,1.824377917,0,0,0,0,5,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0.0541341,0,0,0,0,0,0,0,0,0,4,0,0,29/09/2019 15:30,0,0,0,0,0,1.824377917,0.0541341,1.824377917,0.0541341,0,0,2019,EPL
Manchester United -- Arsenal,0.087724797,0.542209088,0.5040732,0,0,1,1,2,0,0,1,4,11,0,0,0,0,1,0,0,0.041551199,0,1.674573783,0,0,0,0,5,0,0,1,0,9,0,0,30/09/2019 19:00,0,0,1,0,0,1.134007085,1.716124982,1.134007085,1.716124982,0.629933885,0.041551199,2019,EPL
Brighton -- Tottenham,0.0534219,0.030010699,2.599702908,0,0.0243567,0,0,6,0,0,1,2,13,0,1,0,0,3,0,0,0.048961502,0.0152324,0.414310098,0,0,0,0,3,0,0,1,1,6,0,0,05/10/2019 12:30,0,0,0,0,0,2.707492207,0.478503999,2.707492207,0.478503999,0.107789299,0.064193902,2019,EPL
Burnley -- Everton,0.059394099,0.0476676,0.384460295,0,0.067390501,0,1,2,0,0,1,1,6,0,1,0,1,0,0,0,0.042496402,0.572777089,0.721402887,0,0,1,0,1,0,0,1,3,7,0,0,05/10/2019 15:00,0,0,0,0,0,0.558912495,1.336676378,0.558912495,1.336676378,0.174452201,0.615273491,2019,EPL
Liverpool -- Leicester,0.059094202,0.075133802,2.853274599,0.761169016,0,0,0,7,1,0,1,2,14,1,0,0,0,1,1,0,0,0,0.098210698,0,0,0,0,1,0,0,0,0,2,0,0,05/10/2019 15:00,0,0,1,0,0,3.748671619,0.098210698,2.987502603,0.098210698,0.134228004,0,2019,EPL
Norwich -- Aston Villa,0,0.449708406,1.417588474,0,0,0,0,5,0,0,0,3,18,0,0,0,0,1,0,0,0,0.596750211,2.181257978,0.761169016,0.64052099,0,1,9,1,1,0,3,17,1,1,05/10/2019 15:00,0,0,5,0,0,1.86729688,4.179698195,1.86729688,3.418529179,0.449708406,1.237271201,2019,EPL
Watford -- Sheffield United,0,0.0579577,1.123992415,0,0.261227995,0,0,1,0,1,0,2,5,0,1,0,0,0,0,0,0,0.047028,0.243694901,0,0.063000701,0,0,3,0,0,0,2,6,0,1,05/10/2019 15:00,0,0,0,0,0,1.44317811,0.353723602,1.44317811,0.353723602,0.319185695,0.110028702,2019,EPL
West Ham -- Crystal Palace,0,0,1.067194022,0,0.168578401,0,0,3,0,1,0,0,7,0,2,0,0,1,0,0,0,0.033718102,0.635749983,0.761169016,0.637563802,0,0,1,1,1,0,1,3,1,2,05/10/2019 17:30,0,0,0,1,1,1.235772423,2.068200903,1.235772423,1.307031887,0.168578401,0.671281904,2019,EPL
Arsenal -- Bournemouth,0,0.144137798,1.096953196,0,0,0,1,1,0,0,0,3,9,0,0,0,1,0,0,0,0,0.087753499,0.262293301,0,0.333920002,0,0,2,0,0,0,2,7,0,1,06/10/2019 14:00,0,0,0,0,0,1.241090994,0.683966802,1.241090994,0.683966802,0.144137798,0.421673501,2019,EPL
Manchester City -- Wolverhampton Wanderers,0.145173699,0.022437099,1.451232364,0,0,0,0,2,0,0,2,1,15,0,0,0,0,0,0,0,0,0.0148571,1.177861799,0,0,0,0,2,0,0,0,1,6,0,0,06/10/2019 14:00,0,0,2,0,0,1.618843162,1.192718899,1.618843162,1.192718899,0.167610798,0.0148571,2019,EPL
