fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Toulouse -- Lyon,0.039031699,0.0384732,1.297092708,0,0.064962201,1,0,4,0,1,1,1,6,0,2,1,0,1,0,0,0.0910937,0.044674601,1.02239562,0,0.134591802,0,0,2,0,1,2,1,12,0,3,16/08/2014 19:00,0,0,1,0,0,1.439559808,1.292755724,1.439559808,1.292755724,0.1424671,0.270360104,2014,Ligue1
Marseille -- Montpellier,0.045547899,0.0425536,0.982057361,0,0.0410675,0,1,4,0,0,1,2,17,0,2,0,0,0,0,0,0.028793501,0.050543901,1.480192507,0,0,0,0,3,0,0,1,1,8,0,0,17/08/2014 16:00,0,0,2,0,0,1.111226359,1.559529908,1.111226359,1.559529908,0.129168998,0.079337401,2014,Ligue1
Saint-Etienne -- Reims,0.1122071,0.087097101,2.205783598,0,0.0238341,2,0,6,0,1,2,2,15,0,1,1,0,2,0,0,0,0,0.2506309,0,0.034836199,0,0,2,0,0,0,0,6,0,1,17/08/2014 16:00,0,0,0,0,0,2.428921899,0.285467099,2.428921899,0.285467099,0.223138301,0.034836199,2014,Ligue1
Bordeaux -- Monaco,0.080713801,0.136540994,1.134174809,1.520190001,0.893501997,1,0,1,2,1,1,1,5,2,1,0,0,1,2,1,0,0,0.575147094,0,0,0,0,3,0,0,0,0,9,0,0,17/08/2014 20:00,0,0,1,0,0,3.765121602,0.575147094,2.244931601,0.575147094,1.110756792,0,2014,Ligue1
Evian Thonon Gaillard -- Paris Saint Germain,0.0875779,0.241827302,0.307379905,0,0,1,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0.060086802,0,0.328815708,0,0,1,0,2,0,0,1,0,6,0,0,22/08/2014 19:30,0,0,0,0,0,0.636785107,0.38890251,0.636785107,0.38890251,0.329405202,0.060086802,2014,Ligue1
Guingamp -- Marseille,0.042592499,0.140611803,0.268848002,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0.104308402,0.571925295,0,0.035764799,0,0,3,0,0,0,2,12,0,2,23/08/2014 16:00,0,0,1,0,0,0.452052305,0.711998496,0.452052305,0.711998496,0.183204303,0.140073202,2014,Ligue1
Lille -- Lorient,0.064772002,0.0141976,0.703451777,0,0,1,1,4,0,0,1,1,11,0,0,1,0,1,0,0,0,0.0406291,0.241636802,0,0.053671502,0,0,1,0,0,0,1,5,0,1,23/08/2014 19:00,0,0,0,0,0,0.782421379,0.335937403,0.782421379,0.335937403,0.078969602,0.094300602,2014,Ligue1
Montpellier -- Metz,0.072403997,0.1081693,1.412637907,0,0,1,0,4,0,0,1,3,9,0,0,1,0,1,0,0,0,0.240601504,0.853537668,0.760095,0,0,0,2,0,0,0,3,8,1,0,23/08/2014 19:00,0,0,0,0,0,1.593211205,1.854234173,1.593211205,1.094139173,0.180573298,0.240601504,2014,Ligue1
Nice -- Bordeaux,0.1326974,0.105024002,0.516457211,0,0.0759537,0,0,2,0,0,3,1,6,0,1,0,0,1,0,0,0,0,0.630876833,0.760095,0,0,0,6,1,0,0,0,11,1,0,23/08/2014 19:00,0,0,2,1,0,0.830132313,1.390971833,0.830132313,0.630876833,0.313675102,0,2014,Ligue1
Reims -- Caen,0.105568599,0.765574597,0.523849502,0,0.503591994,1,0,2,0,1,2,3,4,0,3,0,0,0,0,0,0,0.0503393,1.724277701,0,0.028213801,0,0,6,0,0,0,1,14,0,1,23/08/2014 19:00,0,0,2,0,0,1.898584692,1.802830802,1.898584692,1.802830802,1.37473519,0.078553101,2014,Ligue1
SC Bastia -- Toulouse,0.115382802,0.192944296,0.080340398,0.760095,0,0,0,2,1,0,2,2,3,1,0,0,0,0,1,0,0,0,0.714753182,0,0,0,0,3,0,0,0,0,14,0,0,23/08/2014 19:00,0,0,0,0,0,1.148762496,0.714753182,0.388667496,0.714753182,0.308327097,0,2014,Ligue1
Lyon -- Lens,0.037891701,0,0.810634776,0,0.0585443,0,0,4,0,0,1,0,12,0,3,0,0,0,0,0,0.067618698,0,1.66986292,0,0.094401222,0,0,3,0,0,1,0,5,0,2,24/08/2014 13:00,0,0,1,0,0,0.907070777,1.83188284,0.907070777,1.83188284,0.096436001,0.16201992,2014,Ligue1
Saint-Etienne -- Rennes,0.142014205,0.043039799,0.208553101,0.760095,0.0111829,0,0,1,1,0,2,1,6,1,1,0,0,0,0,0,0,0.0145026,0.342639897,0,0.0154377,0,0,0,0,0,0,1,3,0,1,24/08/2014 16:00,0,0,0,0,0,1.164885005,0.372580197,0.404790005,0.372580197,0.196236904,0.0299403,2014,Ligue1
Nantes -- Monaco,0,0.343855094,1.369932888,0.760095,0.163116703,0,1,2,1,1,0,3,8,1,4,0,0,0,0,0,0,0.062578201,0.808985386,0,0,0,0,2,0,0,0,2,4,0,0,24/08/2014 20:00,0,0,1,0,0,2.636999685,0.871563587,1.876904685,0.871563587,0.506971797,0.062578201,2014,Ligue1
Marseille -- Nice,0,0.519065689,4.138269419,0,0.082713,0,0,7,0,0,0,3,16,0,1,0,0,4,0,0,0,0,0.699985789,0,0,0,0,3,0,0,0,0,8,0,0,29/08/2014 19:30,0,0,0,0,0,4.740048109,0.699985789,4.740048109,0.699985789,0.60177869,0,2014,Ligue1
Monaco -- Lille,0.070794202,0.206404397,1.463849882,0,0,0,0,2,0,0,1,4,8,0,0,0,0,1,0,0,0,0.032296699,0.177105999,0,0,0,0,2,0,0,0,1,3,0,0,30/08/2014 16:00,0,0,1,0,0,1.741048481,0.209402697,1.741048481,0.209402697,0.2771986,0.032296699,2014,Ligue1
Caen -- Rennes,0.050685201,0.0869151,0.284419196,0,0,1,2,1,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0.413566605,0.760095,0,0,0,0,1,0,0,0,9,1,0,30/08/2014 19:00,0,0,0,1,0,0.422019497,1.173661605,0.422019497,0.413566605,0.137600301,0,2014,Ligue1
Lens -- Reims,0,0.1098621,1.050043106,1.520190001,0,0,0,4,2,0,0,2,13,2,0,0,0,2,2,0,0,0.484582105,0.468402776,0,0.332868293,0,1,1,0,0,0,3,5,0,2,30/08/2014 19:00,0,1,1,0,0,2.680095207,1.285853174,1.159905206,1.285853174,0.1098621,0.817450398,2014,Ligue1
