fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Atalanta -- Fiorentina,0,0.184284605,0.7848159,0.761259019,0.384898104,0,0,3,1,1,0,3,7,1,2,0,0,0,1,0,0,0,0.292052995,1.522598028,0,0,0,0,2,0,0,0,5,2,0,11/09/2021 18:45,0,0,0,2,0,2.115257628,1.814651024,1.353998609,0.292052995,0.569182709,0,2021,SerieA
Sampdoria -- Inter,0.049001899,0.060695501,1.299076865,0,0.0573563,0,1,1,0,0,1,2,9,0,2,0,1,1,0,0,0.152839005,0.076958299,0.735678611,0,0,1,0,2,0,0,1,1,5,0,0,12/09/2021 10:30,1,0,1,0,0,1.466130565,0.965475915,1.466130565,0.965475915,0.167053699,0.229797304,2021,SerieA
Cagliari -- Genoa,0,0.062837899,1.010300418,0.761299014,0,0,1,1,1,0,0,1,7,1,0,0,1,0,1,0,0,0.386073509,0.868870422,0,0,0,1,2,0,0,0,3,8,0,0,12/09/2021 13:00,0,1,2,0,0,1.834437331,1.254943931,1.073138317,1.254943931,0.062837899,0.386073509,2021,SerieA
Spezia -- Udinese,0,0.0152942,0.664443895,0,0.109531697,0,1,4,0,0,0,1,16,0,2,0,0,0,0,0,0,0.0131003,0.767489017,0,0,0,0,4,0,0,0,1,8,0,0,12/09/2021 13:00,0,0,1,0,0,0.789269792,0.780589317,0.789269792,0.780589317,0.124825897,0.0131003,2021,SerieA
Torino -- Salernitana,0,0.186962198,2.360885225,0,0.52928102,0,1,5,0,1,0,4,9,0,1,0,0,3,0,1,0,0.103866,0.149382101,0,0,0,0,2,0,0,0,3,5,0,0,12/09/2021 13:00,0,0,0,0,0,3.077128444,0.253248101,3.077128444,0.253248101,0.716243219,0.103866,2021,SerieA
AC Milan -- Lazio,0,0.0424243,2.376589828,0.761299014,0.580939189,0,0,2,0,1,0,2,15,1,3,0,0,2,0,0,0,0,0.247829999,0,0,0,0,5,0,0,0,0,8,0,0,12/09/2021 16:00,0,0,0,0,0,3.761252331,0.247829999,2.999953317,0.247829999,0.623363488,0,2021,SerieA
Roma -- Sassuolo,0,0.202633902,1.704643815,0,0.466394395,0,0,4,0,2,0,2,13,0,2,0,0,1,0,1,0,0.312319994,1.76353731,0,0.0240537,0,0,7,0,0,0,1,12,0,1,12/09/2021 18:45,0,0,1,0,0,2.373672112,2.099911004,2.373672112,2.099911004,0.669028297,0.336373694,2021,SerieA
Bologna -- Verona,0,0.6381588,0.583869711,0,0.0540506,0,0,3,0,0,0,5,8,0,2,0,0,1,0,0,0,0,0.315141708,0,0,0,0,0,0,0,0,0,5,0,0,13/09/2021 18:45,0,0,0,0,0,1.276079111,0.315141708,1.276079111,0.315141708,0.6922094,0,2021,SerieA
Sassuolo -- Torino,0.091872502,0.445538795,0.258868458,0,0,0,1,1,0,0,2,2,6,0,0,0,0,0,0,0,0,0.526330898,1.958398388,0,0,0,0,4,0,0,0,3,15,0,0,17/09/2021 18:45,0,0,1,0,0,0.796279754,2.484729285,0.796279754,2.484729285,0.537411297,0.526330898,2021,SerieA
Genoa -- Fiorentina,0.049611799,0.056463599,0.365963728,0.761259019,0.050930198,0,0,2,1,0,1,1,5,1,1,0,0,0,1,0,0.106059998,0.034843801,0.972481891,0,0.0123729,1,0,4,0,0,1,2,12,0,1,18/09/2021 13:00,0,0,2,0,0,1.284228344,1.125758589,0.522969325,1.125758589,0.157005597,0.153276699,2021,SerieA
Inter -- Bologna,0,0.469738405,3.844308616,0,0,0,1,10,0,0,0,2,17,0,0,0,1,5,0,0,0,0.169080004,0.640246294,0,0.046291102,0,1,1,0,0,0,1,5,0,1,18/09/2021 16:00,0,1,0,0,0,4.314047021,0.8556174,4.314047021,0.8556174,0.469738405,0.215371106,2021,SerieA
Salernitana -- Atalanta,0,0.208603097,0.583882589,0,0,0,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0.0481521,0.066865399,1.308115801,0,0,0,0,3,0,0,1,1,8,0,0,18/09/2021 18:45,0,0,1,0,0,0.792485686,1.423133301,0.792485686,1.423133301,0.208603097,0.1150175,2021,SerieA
Empoli -- Sampdoria,0.0381952,0.00909284,0.879975957,0,0,0,0,4,0,0,1,1,13,0,0,0,0,0,0,0,0,0.2607507,1.069464686,0,0.018436801,0,1,6,0,0,0,3,10,0,1,19/09/2021 10:30,0,0,3,0,0,0.927263997,1.348652187,0.927263997,1.348652187,0.047288041,0.2791875,2021,SerieA
Venezia -- Spezia,0.134910297,0.060697,0.562868199,0,0.047241401,1,1,0,0,1,2,1,10,0,1,0,0,0,0,1,0,0.0278745,0.378477803,0,0.072129197,0,0,3,0,0,0,1,10,0,1,19/09/2021 13:00,0,0,2,0,0,0.805716897,0.478481499,0.805716897,0.478481499,0.242848698,0.100003697,2021,SerieA
Lazio -- Cagliari,0.069026701,0.224513005,1.451470309,0,0.0308173,0,2,8,0,0,1,6,20,0,1,0,0,2,0,0,0,0,1.915937086,0,0,0,0,3,0,0,0,0,10,0,0,19/09/2021 16:00,0,0,2,0,0,1.775827316,1.915937086,1.775827316,1.915937086,0.324357007,0,2021,SerieA
Verona -- Roma,0,0,1.021316396,0,0,0,0,6,0,0,0,0,11,0,0,0,0,3,0,0,0,0.0359647,0.603814397,0,0.0235861,0,0,2,0,0,0,2,12,0,1,19/09/2021 16:00,0,0,1,0,0,1.021316396,0.663365197,1.021316396,0.663365197,0,0.0595508,2021,SerieA
Juventus -- AC Milan,0,0.458189994,0.7674869,0,0.089502901,0,0,4,0,0,0,1,7,0,1,0,0,1,0,0,0.0322133,0.362704009,0.655406505,0,0,0,1,2,0,0,1,1,11,0,0,19/09/2021 18:45,0,1,0,0,0,1.315179795,1.050323814,1.315179795,1.050323814,0.547692895,0.394917309,2021,SerieA
Udinese -- Napoli,0,0.049607798,0.193850603,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0.169664096,0.153325398,1.792904323,0,1.38628298,0,2,4,0,2,2,2,11,0,3,20/09/2021 18:45,0,1,2,0,1,0.243458401,3.502176797,0.243458401,3.502176797,0.049607798,1.709272474,2021,SerieA
Bologna -- Genoa,0.142487004,0.112875197,1.3781721,0.761299014,0.136611298,0,1,2,1,1,1,3,9,1,3,0,0,0,1,1,0,0,0.939005011,0.761299014,0,0,0,5,1,0,0,0,10,1,0,21/09/2021 16:30,0,0,1,1,0,2.531444613,1.700304025,1.770145599,0.939005011,0.391973499,0,2021,SerieA
Atalanta -- Sassuolo,0.065809801,0.131321197,1.9109997,0,0,0,0,5,0,0,1,2,11,0,0,0,0,2,0,0,0,0.0214286,0.890036424,0,0,0,0,1,0,0,0,1,7,0,0,21/09/2021 18:45,0,0,1,0,0,2.108130699,0.911465024,2.108130699,0.911465024,0.197130999,0.0214286,2021,SerieA
Fiorentina -- Inter,0,0,1.733003911,0,0,0,0,6,0,0,0,0,14,0,0,0,0,1,0,0,0.081627101,0.740042403,1.915698474,0,0,1,1,3,0,0,1,4,12,0,0,21/09/2021 18:45,0,1,2,0,0,1.733003911,2.737367978,1.733003911,2.737367978,0,0.821669504,2021,SerieA
Salernitana -- Verona,0,0.103429001,1.997232011,0,0.608714998,0,0,2,0,2,0,2,11,0,2,0,0,1,0,1,0.074677199,0.052377399,1.934823181,0,0,0,0,5,0,0,1,1,8,0,0,22/09/2021 16:30,0,0,2,0,0,2.709376009,2.06187778,2.709376009,2.06187778,0.712143999,0.127054598,2021,SerieA
Spezia -- Juventus,0,0.1566073,0.879536954,0,0,0,2,2,0,0,0,3,7,0,0,0,1,1,0,0,0.098885901,1.335981596,1.125541206,0,0,2,2,5,0,0,2,7,17,0,0,22/09/2021 16:30,0,1,2,0,0,1.036144254,2.560408704,1.036144254,2.560408704,0.1566073,1.434867498,2021,SerieA
AC Milan -- Venezia,0.133837901,0.458508015,1.521746088,0,0,1,0,3,0,0,2,1,12,0,0,0,0,2,0,0,0.0296121,0.435810903,0.141859401,0,0,1,0,1,0,0,1,3,4,0,0,22/09/2021 18:45,0,0,0,0,0,2.114092004,0.607282404,2.114092004,0.607282404,0.592345916,0.465423003,2021,SerieA
Cagliari -- Empoli,0,0.128274104,0.627216295,0,0,0,0,1,0,0,0,3,12,0,0,0,0,0,0,0,0,0.562391497,0.584097199,0,0,0,1,4,0,0,0,5,12,0,0,22/09/2021 18:45,0,1,1,0,0,0.755490399,1.146488696,0.755490399,1.146488696,0.128274104,0.562391497,2021,SerieA
Sampdoria -- Napoli,0.0597101,0.080381997,0.428477701,0,0,0,1,4,0,0,1,1,11,0,0,0,0,0,0,0,0,0.019571999,2.062635299,0,0.0238053,0,0,8,0,1,0,1,15,0,1,23/09/2021 16:30,0,0,4,0,0,0.568569798,2.106012598,0.568569798,2.106012598,0.140092097,0.043377299,2021,SerieA
Torino -- Lazio,0,0.34773911,0.92470119,0,0,0,0,5,0,0,0,5,11,0,0,0,0,1,0,0,0,0.048770299,0.03609175,0.761299014,0,0,0,1,1,0,0,2,3,1,0,23/09/2021 16:30,0,0,0,1,0,1.272440299,0.846161064,1.272440299,0.08486205,0.34773911,0.048770299,2021,SerieA
Roma -- Udinese,0,0.0419647,1.310462018,0,0.032117601,0,0,2,0,0,0,2,9,0,1,0,0,1,0,0,0.034167599,0,0.729842675,0,0.045522999,1,0,1,0,0,1,0,6,0,1,23/09/2021 18:45,0,0,0,0,0,1.384544319,0.809533273,1.384544319,0.809533273,0.074082301,0.079690598,2021,SerieA
Spezia -- AC Milan,0,0,0.953769201,0,0,0,0,2,0,0,0,0,8,0,0,0,0,1,0,0,0.0393169,0.0781828,1.623524685,0,0,0,0,5,0,0,1,2,15,0,0,25/09/2021 13:00,0,0,2,0,0,0.953769201,1.741024385,0.953769201,1.741024385,0,0.1174997,2021,SerieA
Inter -- Atalanta,0.040291,0.851839807,2.157924668,0.761299014,0,0,1,5,0,0,1,4,13,1,0,0,0,2,0,0,0.0494757,0.383058297,0.938418997,0,0.146378994,0,0,5,0,0,1,7,12,0,1,25/09/2021 16:00,0,0,2,0,0,3.81135449,1.517331988,3.050055475,1.517331988,0.892130807,0.57891299,2021,SerieA
Genoa -- Verona,0,0,0.577836499,0.761299014,0.097999798,0,0,2,1,1,0,0,8,1,2,0,0,1,1,1,0.0529221,0,1.147976089,0.761299014,0.110445,1,0,4,1,1,1,0,9,1,1,25/09/2021 18:45,0,0,2,1,0,1.437135311,2.072642203,0.675836297,1.311343189,0.097999798,0.1633671,2021,SerieA
Juventus -- Sampdoria,0,0.0486468,1.818001794,0.761299014,0,0,0,5,1,0,0,1,14,1,0,0,0,2,1,0,0,0.465966004,0.134980399,0,0,0,1,2,0,0,0,2,3,0,0,26/09/2021 10:30,0,1,1,0,0,2.627947608,0.600946403,1.866648594,0.600946403,0.0486468,0.465966004,2021,SerieA
Empoli -- Bologna,0.047681801,0.1168015,0.419499004,0.761299014,0.132988602,0,0,4,1,2,1,2,8,1,3,0,0,1,1,1,0,0.367718497,1.427097362,0.761299014,0,0,1,4,0,0,0,6,14,1,0,26/09/2021 13:00,0,1,1,0,0,1.478269922,2.556114874,0.716970908,1.79481586,0.297471903,0.367718497,2021,SerieA
Sassuolo -- Salernitana,0,0.0226386,1.153035298,0,0.432774007,0,0,6,0,0,0,1,15,0,1,0,0,1,0,0,0,0.148583304,1.015264597,0,0,0,1,3,0,0,0,3,9,0,0,26/09/2021 13:00,0,0,0,0,0,1.608447906,1.163847901,1.608447906,1.163847901,0.455412608,0.148583304,2021,SerieA
Udinese -- Fiorentina,0,0.093073498,0.407962102,0,0,0,0,5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0.377308204,0.761299014,0,0,0,1,1,0,0,0,7,1,0,26/09/2021 13:00,0,0,0,1,0,0.501035601,1.138607218,0.501035601,0.377308204,0.093073498,0,2021,SerieA
Lazio -- Roma,0,0,1.911250472,0,0.578754893,0,0,4,0,0,0,0,7,0,3,0,0,3,0,0,0,0.530067502,0.469708662,0.761299014,0.082614301,0,1,5,1,1,0,6,11,1,2,26/09/2021 16:00,0,1,0,1,0,2.490005365,1.843689478,2.490005365,1.082390464,0.578754893,0.612681802,2021,SerieA
Napoli -- Cagliari,0.028966,0.036200101,1.171959085,0.761259019,0.059947401,1,0,5,1,0,1,3,11,1,1,0,0,1,1,0,0.036301602,0.0707861,0.0462345,0,0,0,0,1,0,0,1,2,3,0,0,26/09/2021 18:45,0,0,0,0,0,2.058331607,0.153322201,1.297072588,0.153322201,0.125113502,0.107087702,2021,SerieA
Venezia -- Torino,0.0451838,0.057806201,0.612594306,0.761299014,0.049612399,0,0,0,1,0,1,1,3,1,1,0,0,0,1,0,0,0,0.852599896,0,0,0,0,3,0,0,0,0,8,0,0,27/09/2021 18:45,0,0,1,0,0,1.526495721,0.852599896,0.765196707,0.852599896,0.152602401,0,2021,SerieA
Cagliari -- Venezia,0,0.0165908,0.641835791,0,0,0,0,3,0,0,0,1,8,0,0,0,0,1,0,0,0,0.012162,0.473986205,0,0,0,0,4,0,0,0,1,9,0,0,01/10/2021 18:45,0,0,1,0,0,0.658426591,0.486148205,0.658426591,0.486148205,0.0165908,0.012162,2021,SerieA
Salernitana -- Genoa,0,0.309147397,0.238120003,0,0,0,2,2,0,0,0,4,6,0,0,0,1,0,0,0,0.0458677,0.1730536,1.400241168,0,0.011494,1,0,3,0,0,1,3,14,0,1,02/10/2021 13:00,0,0,0,0,0,0.5472674,1.630656469,0.5472674,1.630656469,0.309147397,0.2304153,2021,SerieA
Torino -- Juventus,0,0.1892602,0.719068846,0,0,0,0,2,0,0,0,3,10,0,0,0,0,0,0,0,0,0,1.895519095,0,0,0,0,3,0,0,0,0,10,0,0,02/10/2021 16:00,0,0,1,0,0,0.908329045,1.895519095,0.908329045,1.895519095,0.1892602,0,2021,SerieA
Sassuolo -- Inter,0,0.0593364,0.840623809,0.761299014,0,0,1,6,1,0,0,2,9,1,0,0,0,0,1,0,0,0.286918008,0.995133612,0.761299014,0,0,1,1,1,0,0,7,10,1,0,02/10/2021 18:45,0,0,1,1,0,1.661259223,2.043350634,0.899960209,1.28205162,0.0593364,0.286918008,2021,SerieA
Bologna -- Lazio,0,0.371706191,0.406772701,0,0,0,1,2,0,0,0,3,7,0,0,0,1,2,0,0,0,0,0.962710104,0,0,0,0,4,0,0,0,0,8,0,0,03/10/2021 10:30,0,0,0,0,0,0.778478893,0.962710104,0.778478893,0.962710104,0.371706191,0,2021,SerieA
Sampdoria -- Udinese,0,0.145659503,0.56339391,0.761299014,0.058956701,0,0,2,1,0,0,3,6,1,2,0,0,1,1,0,0,2.371658599,0.940144113,0,0,0,4,3,0,0,0,9,10,0,0,03/10/2021 13:00,0,2,1,0,0,1.529309128,3.311802712,0.768010114,3.311802712,0.204616204,2.371658599,2021,SerieA
Verona -- Spezia,0,0.401986986,0.288628905,0,0,0,1,3,0,0,0,1,5,0,0,0,1,3,0,0,0.048740201,0.874485502,0.605413785,0,0.059143201,1,0,3,0,0,1,3,7,0,1,03/10/2021 13:00,0,0,0,0,0,0.690615891,1.587782688,0.690615891,1.587782688,0.401986986,0.982368903,2021,SerieA
Fiorentina -- Napoli,0,0.216145799,0.118538901,0,0.0484512,0,1,2,0,0,0,6,3,0,1,0,1,0,0,0,0.029575899,0.080948099,0.307811497,0.761299014,1.042300999,1,0,1,1,3,1,1,6,1,3,03/10/2021 16:00,0,0,0,0,2,0.383135901,2.221935509,0.383135901,1.460636495,0.264597,1.152824998,2021,SerieA
Roma -- Empoli,0.081846699,0.571183696,1.229718115,0,0,0,0,6,0,0,2,2,14,0,0,0,0,2,0,0,0,0.107897501,0.32974245,0,0,0,1,2,0,0,0,3,8,0,0,03/10/2021 16:00,0,0,0,0,0,1.882748511,0.437639951,1.882748511,0.437639951,0.653030396,0.107897501,2021,SerieA
Atalanta -- AC Milan,0.035314701,0.103702799,1.773236483,0.761299014,0,0,0,4,1,0,1,3,12,1,0,0,0,1,1,0,0,0.258630008,2.481218515,0,0,0,1,6,0,0,0,1,12,0,0,03/10/2021 18:45,0,0,3,0,0,2.673552998,2.739848522,1.912253984,2.739848522,0.139017501,0.258630008,2021,SerieA
Spezia -- Salernitana,0.031674001,0.199652202,1.514926007,0,0,0,0,5,0,0,1,2,15,0,0,0,0,2,0,0,0,0,1.541877841,0,0.071119703,0,0,4,0,0,0,0,14,0,1,16/10/2021 13:00,0,0,1,0,0,1.746252211,1.612997544,1.746252211,1.612997544,0.231326204,0.071119703,2021,SerieA
Lazio -- Inter,0.054767299,0.142655998,1.021341996,0.761299014,0.367063999,0,0,6,1,1,1,3,13,1,1,0,0,1,1,1,0,0.123815998,0.564002398,0.761299014,0,0,0,3,1,0,0,1,10,1,0,16/10/2021 16:00,0,0,0,1,0,2.347128307,1.449117411,1.585829292,0.687818397,0.564487296,0.123815998,2021,SerieA
AC Milan -- Verona,0,0.096800501,0.634348299,0.761299014,0.026077,0,1,2,1,0,0,3,12,1,1,0,1,0,1,0,0,0.124459601,0.697432993,0.761299014,0,0,2,2,1,0,0,3,7,1,0,16/10/2021 18:45,0,0,1,1,0,1.518524814,1.583191608,0.7572258,0.821892594,0.122877501,0.124459601,2021,SerieA
Cagliari -- Sampdoria,0,0.051887201,1.412311422,0,0.042927802,0,0,4,0,1,0,2,9,0,1,0,0,2,0,1,0,0.443367479,1.342819551,0,0,0,1,2,0,0,0,6,11,0,0,17/10/2021 10:30,0,1,0,0,0,1.507126424,1.78618703,1.507126424,1.78618703,0.094815003,0.443367479,2021,SerieA
Empoli -- Atalanta,0.0578386,0.1627678,0.316458695,0,0.0392179,0,0,3,0,1,1,4,7,0,1,0,0,1,0,0,0,0.116046098,2.95922839,0.761299014,0,0,0,7,0,0,0,3,18,1,0,17/10/2021 13:00,0,0,3,0,0,0.576282995,3.836573502,0.576282995,3.075274488,0.2598243,0.116046098,2021,SerieA
Genoa -- Sassuolo,0,0.396436593,0.989824295,0,0.00998079,0,1,3,0,0,0,3,15,0,1,0,1,1,0,0,0,0.081671499,2.740026464,0,0,0,0,5,0,0,0,1,14,0,0,17/10/2021 13:00,0,0,2,0,0,1.396241678,2.821697962,1.396241678,2.821697962,0.406417383,0.081671499,2021,SerieA
Udinese -- Bologna,0,0,0.783984398,0,0.573172003,0,0,1,0,1,0,0,8,0,2,0,0,0,0,1,0.049943998,0.688083813,0.758114802,0,0,0,2,9,0,0,1,5,17,0,0,17/10/2021 13:00,0,1,0,0,0,1.357156402,1.496142613,1.357156402,1.496142613,0.573172003,0.738027811,2021,SerieA
Napoli -- Torino,0,0,0.552666795,0.761299014,0.017097,0,0,1,1,1,0,0,8,1,1,0,0,1,0,0,0.052516501,0.124937702,0.897363301,0,0,0,1,2,0,0,1,2,8,0,0,17/10/2021 16:00,0,0,0,0,0,1.331062809,1.074817505,0.569763795,1.074817505,0.017097,0.177454203,2021,SerieA
