fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Lazio -- Cesena,0.068422401,0.121495001,1.362791426,0,0,1,0,5,0,0,2,1,14,0,0,0,0,3,0,0,0.039064001,0,0.105734773,0,0.00985205,0,0,1,0,0,1,0,5,0,1,14/09/2014 14:00,0,0,0,0,0,1.552708829,0.154650824,1.552708829,0.154650824,0.189917402,0.048916051,2014,SerieA
Napoli -- Chievo,0.054349501,0.340972902,1.049229945,0.761299014,0,0,0,8,1,0,1,7,24,1,0,0,0,0,0,0,0,0,0.615078388,0,0.052455399,0,0,1,0,0,0,0,5,0,2,14/09/2014 14:00,0,0,1,0,0,2.205851362,0.667533787,1.444552348,0.667533787,0.395322403,0.052455399,2014,SerieA
Parma -- AC Milan,0.170669004,0.743331801,0.536332403,0,0,0,2,1,0,0,1,4,6,0,0,0,2,1,0,0,0,0,2.845663318,0.761299014,0.1709821,0,0,6,1,1,0,0,10,1,2,14/09/2014 19:45,0,0,4,1,0,1.450333209,3.777944433,1.450333209,3.016645418,0.914000805,0.1709821,2014,SerieA
Verona -- Palermo,0,0.072315097,1.152773114,0.761299014,0.118157301,0,0,3,1,1,0,1,10,1,2,0,0,0,1,0,0.057424501,0.022884799,1.373669824,0,0,0,0,4,0,0,1,1,17,0,0,15/09/2014 19:45,0,0,1,0,0,2.104544526,1.453979123,1.343245512,1.453979123,0.190472398,0.0803093,2014,SerieA
Cesena -- Empoli,0,0.058594,1.614107019,0,0.364957005,0,0,4,0,1,0,1,6,0,1,0,0,2,0,0,0.107848801,1.185488794,0.393926799,0.761299014,0.130035101,0,2,2,1,0,2,3,9,1,2,20/09/2014 17:00,0,1,0,1,0,2.037658024,2.578598509,2.037658024,1.817299495,0.423551004,1.423372695,2014,SerieA
AC Milan -- Juventus,0,0,0.250961998,0,0.0304652,0,0,3,0,0,0,0,8,0,2,0,0,0,0,0,0,0.37279959,1.047490005,0,0.020801499,0,0,4,0,0,0,2,11,0,1,20/09/2014 19:45,0,0,1,0,0,0.281427198,1.441091095,0.281427198,1.441091095,0.0304652,0.39360109,2014,SerieA
Chievo -- Parma,0,0.867511988,0.481698195,0,0,0,1,3,0,0,0,1,9,0,0,0,1,1,0,0,0.061374001,0,0.741844303,0,0.131010994,0,0,3,0,1,1,0,10,0,1,21/09/2014 11:30,0,0,3,0,0,1.349210182,0.934229298,1.349210182,0.934229298,0.867511988,0.192384996,2014,SerieA
Genoa -- Lazio,0,0.558319679,0.605940392,0,0.021764699,0,1,2,0,1,0,2,6,0,1,0,1,0,0,0,0.1115405,0.119259102,1.753316699,0,0,0,2,5,0,0,2,2,14,0,0,21/09/2014 14:00,0,0,0,0,0,1.18602477,1.984116301,1.18602477,1.984116301,0.580084378,0.230799602,2014,SerieA
Roma -- Cagliari,0,0,1.522293815,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0.095327603,0.291117097,0,0.107523002,0,1,1,0,0,0,2,6,0,1,21/09/2014 14:00,0,0,0,0,0,1.522293815,0.493967702,1.522293815,0.493967702,0,0.202850604,2014,SerieA
Sassuolo -- Sampdoria,0.034846298,0,0.621757098,0,0,0,0,5,0,0,1,0,13,0,0,0,0,0,0,0,0,0.349568108,0.317110394,0,0,0,2,1,0,0,0,5,7,0,0,21/09/2014 14:00,0,0,0,0,0,0.656603396,0.666678502,0.656603396,0.666678502,0.034846298,0.349568108,2014,SerieA
