fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Crotone -- Verona,0,0.053843498,0.334892503,0,0.359594494,0,0,2,0,1,0,1,7,0,4,0,0,0,0,0,27/08/2017 19:45,0.036261801,0,0.190816997,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0.748330495,0.227078797,0.748330495,0.227078797,0.413437992,0.036261801,2017,SerieA
Fiorentina -- Sampdoria,0,0.973249985,0.887631207,0,0,0,2,8,0,0,0,5,20,0,0,0,0,1,0,0,27/08/2017 19:45,0.051504701,0.0646508,1.27965679,0.761299014,0,1,0,3,1,0,1,2,8,1,0,0,0,1,1,0,1.860881192,2.157111306,1.860881192,1.395812292,0.973249985,0.116155501,2017,SerieA
Napoli -- Atalanta,0,0.0881659,1.065433482,0,0,0,1,3,0,0,0,3,7,0,0,0,1,2,0,0,27/08/2017 19:45,0.055641402,0.10814879,0.221783103,0,0.269937702,0,1,1,0,0,1,4,6,0,3,0,1,0,0,0,1.153599381,0.655510996,1.153599381,0.655510996,0.0881659,0.433727893,2017,SerieA
SPAL 2013 -- Udinese,0,0,1.631457621,0,0.0114943,0,0,4,0,0,0,0,9,0,1,0,0,3,0,0,27/08/2017 19:45,0,0.154329702,0.195280416,0.761299014,0,0,1,1,1,0,0,2,8,1,0,0,1,0,1,0,1.642951922,1.110909132,1.642951922,0.349610118,0.0114943,0.154329702,2017,SerieA
Juventus -- Chievo,0,0.144539298,1.108372208,0,0,0,0,4,0,0,0,4,11,0,0,0,0,2,0,0,09/09/2017 17:00,0.0418051,0.518437291,0.333354798,0,0.017067799,0,0,1,0,1,1,3,10,0,2,0,0,0,0,0,1.252911506,0.910664988,1.252911506,0.910664988,0.144539298,0.57731019,2017,SerieA
Inter -- SPAL 2013,0.061706699,0.095677502,1.161798703,0.761299014,0,0,0,6,1,0,1,2,15,1,0,0,0,1,1,0,10/09/2017 11:30,0.077810001,0.031350099,0.265929297,0,0,1,0,0,0,0,2,1,7,0,0,0,0,0,0,0,2.080481919,0.375089396,1.319182904,0.375089396,0.157384202,0.109160099,2017,SerieA
Atalanta -- Sassuolo,0,0.066827301,0.523053803,0,0.0247213,0,0,3,0,0,0,2,6,0,1,0,0,2,0,0,10/09/2017 14:00,0,0.134245701,1.136276769,0,0.020900801,0,0,3,0,0,0,2,13,0,1,0,0,1,0,0,0.614602404,1.291423271,0.614602404,1.291423271,0.091548601,0.155146502,2017,SerieA
Cagliari -- Crotone,0,0.107118001,1.047095396,0,0.100541003,0,1,3,0,0,0,3,9,0,1,0,0,1,0,0,10/09/2017 14:00,0.090388,0.022696899,0.203229501,0,0,0,0,2,0,0,2,1,6,0,0,0,0,0,0,0,1.2547544,0.3163144,1.2547544,0.3163144,0.207659004,0.113084899,2017,SerieA
Udinese -- Genoa,0.132994298,0,0.430047803,0,0.987208083,1,0,3,0,1,2,0,9,0,3,0,0,0,0,1,10/09/2017 14:00,0.049627099,0.075899601,0.340503602,0,0.0627302,0,1,1,0,0,1,2,9,0,2,0,0,0,0,0,1.550250184,0.528760502,1.550250184,0.528760502,1.120202381,0.1882569,2017,SerieA
Verona -- Fiorentina,0,0.225279199,0.72850709,0,0,0,0,2,0,0,0,3,11,0,0,0,0,0,0,0,10/09/2017 14:00,0.050254401,0.446672413,1.555258192,0.761299014,0.088800602,1,2,6,1,0,1,2,15,1,1,1,1,2,1,0,0.953786289,2.902284622,0.953786289,2.140985608,0.225279199,0.585727416,2017,SerieA
Lazio -- AC Milan,0,0.0305824,1.567670872,0.761299014,0,0,1,5,1,0,0,1,10,1,0,0,0,3,1,0,10/09/2017 15:00,0.069441501,0,0.603000806,0,0.557810409,0,0,5,0,1,2,0,13,0,3,0,0,0,0,1,2.359552286,1.230252716,1.598253272,1.230252716,0.0305824,0.62725191,2017,SerieA
Benevento -- Torino,0.0572832,0,0.702547101,0,0.445665002,1,0,4,0,0,1,0,13,0,1,0,0,0,0,0,10/09/2017 17:00,0,0.125920203,0.790869901,0,0.082740203,0,2,4,0,0,0,4,11,0,1,0,0,1,0,0,1.205495303,0.999530306,1.205495303,0.999530306,0.502948202,0.208660405,2017,SerieA
Bologna -- Napoli,0.116322901,0,0.1262102,0,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0,0,10/09/2017 19:45,0.051310401,0.10266,1.492513712,0,0,0,1,6,0,0,1,4,12,0,0,0,0,3,0,0,0.242533101,1.646484113,0.242533101,1.646484113,0.116322901,0.153970402,2017,SerieA
Crotone -- Inter,0.032275401,0.0135778,0.948643997,0,0.017736601,0,0,4,0,0,1,1,9,0,1,0,0,0,0,0,16/09/2017 14:00,0,0,0.658306556,0,0.078324601,0,0,2,0,1,0,0,5,0,1,0,0,1,0,1,1.012233799,0.736631157,1.012233799,0.736631157,0.063589802,0.078324601,2017,SerieA
Fiorentina -- Bologna,0,0.161002101,0.317191501,0,0.102251999,0,1,1,0,1,0,4,10,0,1,0,1,1,0,0,16/09/2017 17:00,0,0,0.305501227,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0.580445602,0.305501227,0.580445602,0.305501227,0.2632541,0,2017,SerieA
Roma -- Verona,0.095561899,0.023866,3.516046089,0,0.040999301,0,0,10,0,0,2,1,26,0,1,0,0,3,0,0,16/09/2017 19:45,0,0,0.197491961,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3.676473288,0.197491961,3.676473288,0.197491961,0.1604272,0,2017,SerieA
Sassuolo -- Juventus,0,0,1.994621115,0,0.048081499,0,0,3,0,0,0,0,12,0,1,0,0,1,0,0,17/09/2017 11:30,0.097297996,0.0202512,0.87673251,0,0.081240997,1,0,4,0,1,1,1,11,0,1,1,0,2,0,0,2.042702614,1.075522702,2.042702614,1.075522702,0.048081499,0.198790193,2017,SerieA
AC Milan -- Udinese,0.040029202,1.41541435,1.295281997,0,0.0530551,1,1,4,0,0,1,7,12,0,1,0,1,1,0,0,17/09/2017 14:00,0,0,0.202615503,0,0.019171299,0,0,2,0,0,0,0,3,0,1,0,0,1,0,0,2.803780649,0.221786803,2.803780649,0.221786803,1.508498652,0.019171299,2017,SerieA
Napoli -- Benevento,0,0.410300501,3.561867853,1.522598028,0,0,0,12,2,0,0,2,23,2,0,0,0,4,2,0,17/09/2017 14:00,0,0,0.211585061,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.494766382,0.211585061,3.972168353,0.211585061,0.410300501,0,2017,SerieA
SPAL 2013 -- Cagliari,0.098467201,0.062932498,0.390336595,0,0,1,0,2,0,0,2,2,8,0,0,0,0,0,0,0,17/09/2017 14:00,0,0.324248999,0.685030706,0,0.102328002,0,0,3,0,0,0,1,9,0,1,0,0,2,0,0,0.551736293,1.111607708,0.551736293,1.111607708,0.161399699,0.426577002,2017,SerieA
Torino -- Sampdoria,0,0.0153319,0.812603191,0,0.499727011,0,0,3,0,0,0,1,11,0,1,0,0,2,0,0,17/09/2017 14:00,0,0.068547703,0.842185905,0,0,0,0,5,0,0,0,1,10,0,0,0,0,2,0,0,1.327662101,0.910733609,1.327662101,0.910733609,0.51505891,0.068547703,2017,SerieA
Chievo -- Atalanta,0,0.321722494,0.908726012,0,0,0,0,4,0,0,0,6,9,0,0,0,0,1,0,0,17/09/2017 17:00,0,0.035114501,0.779252293,0.761299014,0.035145801,0,2,3,1,0,0,2,6,1,1,0,0,0,1,0,1.230448507,1.610811608,1.230448507,0.849512594,0.321722494,0.070260301,2017,SerieA
Genoa -- Lazio,0,0.108604997,0.440021054,0,0,0,1,3,0,0,0,1,4,0,0,0,0,2,0,0,17/09/2017 19:45,0.054005198,0,2.297164453,0,0.802710118,1,0,4,0,1,1,0,14,0,3,0,0,2,0,1,0.548626051,3.153879769,0.548626051,3.153879769,0.108604997,0.856715316,2017,SerieA
Bologna -- Inter,0.237309597,0.089470699,0.565800685,0,0,1,1,1,0,0,4,2,8,0,0,0,0,1,0,0,19/09/2017 19:45,0,0.0781139,0.2278232,0.761299014,0,0,2,0,1,0,0,4,5,1,0,0,0,0,1,0,0.892580982,1.067236113,0.892580982,0.305937099,0.326780297,0.0781139,2017,SerieA
Benevento -- Roma,0,0.028718,0.642889597,0,0.0459993,0,1,4,0,0,0,1,16,0,1,0,0,0,0,0,20/09/2017 17:00,0.0149102,0.141599705,2.066277422,0,0.0155499,0,1,5,0,0,1,3,16,0,1,0,0,2,0,0,0.717606897,2.238337227,0.717606897,2.238337227,0.0747173,0.172059805,2017,SerieA
AC Milan -- SPAL 2013,0.033821899,0.074921699,0.503643298,1.522598028,0,0,1,4,2,0,1,3,14,2,0,0,0,0,2,0,20/09/2017 19:45,0,0.0418478,0.116299601,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2.134984924,0.158147401,0.612386896,0.158147401,0.108743599,0.0418478,2017,SerieA
Atalanta -- Crotone,0,0.533637498,1.490654476,0.761299014,0,0,1,9,1,0,0,2,11,1,0,0,1,3,1,0,20/09/2017 19:45,0,0.096567899,0.173069553,0,0.0639847,0,1,3,0,1,0,1,5,0,1,0,0,1,0,0,2.785590988,0.333622152,2.024291974,0.333622152,0.533637498,0.160552599,2017,SerieA
Cagliari -- Sassuolo,0,0.219850595,2.042943508,0,0,0,0,3,0,0,0,4,13,0,0,0,0,0,0,0,20/09/2017 19:45,0,0.037570901,1.058889923,1.522598028,0.0101471,0,0,4,2,0,0,1,10,2,1,0,0,0,1,0,2.262794103,2.629205952,2.262794103,1.106607924,0.219850595,0.047718002,2017,SerieA
Genoa -- Chievo,0,0.097078498,0.469493898,0,0,0,0,2,0,0,0,2,9,0,0,0,0,1,0,0,20/09/2017 19:45,0.179747704,0.043096,0.995920911,0,0.076691397,2,2,3,0,0,3,2,10,0,1,0,0,1,0,0,0.566572395,1.295456013,0.566572395,1.295456013,0.097078498,0.299535101,2017,SerieA
Juventus -- Fiorentina,0.0973261,0,0.821155512,0,0.091551997,0,0,5,0,0,1,0,10,0,1,0,0,1,0,0,20/09/2017 19:45,0.0557197,0.263696015,0.1843711,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,1.010033608,0.503786814,1.010033608,0.503786814,0.188878097,0.319415715,2017,SerieA
Lazio -- Napoli,0.0281642,0.226014003,0.02803955,0,0,0,1,1,0,0,1,1,2,0,0,0,1,0,0,0,20/09/2017 19:45,0.134486701,0.963254988,0.958859302,0.761299014,0.043286402,1,2,6,1,1,2,2,11,1,1,0,1,2,1,0,0.282217754,2.861186408,0.282217754,2.099887393,0.254178204,1.141028091,2017,SerieA
Udinese -- Torino,0.040755901,0.035526801,1.641272655,0.761299014,0.047881,0,0,5,1,0,1,1,12,1,2,0,0,1,1,0,20/09/2017 19:45,0.046627,0,1.451707692,0,0,0,0,8,0,0,1,0,12,0,0,0,0,2,0,0,2.526735371,1.498334692,1.765436357,1.498334692,0.124163702,0.046627,2017,SerieA
Verona -- Sampdoria,0,0.0249043,0.968399201,0,0.0114132,0,0,5,0,1,0,2,11,0,1,0,0,0,0,0,20/09/2017 19:45,0,0.0116192,1.480440408,0,0.0922575,0,0,5,0,0,0,1,15,0,1,0,0,0,0,0,1.004716701,1.584317108,1.004716701,1.584317108,0.0363175,0.1038767,2017,SerieA
Roma -- Udinese,0.092162801,0.054587699,2.077463483,0.761299014,0,1,0,7,0,0,2,2,14,1,0,0,0,3,0,0,23/09/2017 14:00,0,0.189174499,1.079677097,0,0.0165364,0,0,5,0,0,0,3,10,0,1,0,0,1,0,0,2.985512998,1.285387996,2.224213984,1.285387996,0.1467505,0.205710899,2017,SerieA
SPAL 2013 -- Napoli,0.100758001,0.028717101,0.133989299,0,0,1,0,1,0,0,1,1,4,0,0,1,0,1,0,0,23/09/2017 17:00,0,0,1.905663563,0,0,0,0,12,0,0,0,0,21,0,0,0,0,3,0,0,0.263464401,1.905663563,0.263464401,1.905663563,0.129475102,0,2017,SerieA
Juventus -- Torino,0.0441369,0.679246187,2.101110084,0,0,0,3,6,0,0,1,6,16,0,0,0,1,3,0,0,23/09/2017 19:45,0.051832601,0,0.153760411,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,2.824493172,0.205593012,2.824493172,0.205593012,0.723383088,0.051832601,2017,SerieA
Sampdoria -- AC Milan,0,0.613774205,1.102444412,0,0.016436299,0,0,3,0,0,0,3,8,0,1,0,0,2,0,0,24/09/2017 11:30,0,0.106212897,0.163924598,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1.732654916,0.270137495,1.732654916,0.270137495,0.630210504,0.106212897,2017,SerieA
Cagliari -- Chievo,0.111680802,0.110705797,0.730697802,0,0.066321399,0,1,2,0,0,2,2,7,0,4,0,0,0,0,0,24/09/2017 14:00,0.0519352,0.200782001,1.038468216,0,0.126056999,0,0,4,0,0,1,1,13,0,1,0,0,2,0,0,1.0194058,1.417242415,1.0194058,1.417242415,0.288707998,0.3787742,2017,SerieA
Crotone -- Benevento,0,0,1.490181327,0,0,0,0,4,0,0,0,0,17,0,0,0,0,2,0,0,24/09/2017 14:00,0,0.492862195,0.721345101,0.761299014,0,0,0,2,0,0,0,2,13,1,0,0,0,0,0,0,1.490181327,1.97550631,1.490181327,1.214207296,0,0.492862195,2017,SerieA
Inter -- Genoa,0,0.252793999,0.362421014,0,0,0,3,4,0,0,0,5,9,0,0,0,1,0,0,0,24/09/2017 14:00,0,0.225538,0.604115802,0,0,0,1,2,0,0,0,2,7,0,0,0,0,0,0,0,0.615215014,0.829653802,0.615215014,0.829653802,0.252793999,0.225538,2017,SerieA
Verona -- Lazio,0.116103999,0.028893599,0.061853899,0,0.151333999,1,1,0,0,0,2,2,3,0,2,0,0,0,0,0,24/09/2017 14:00,0,0.083968103,1.314471202,0.761299014,0,0,1,3,1,0,0,1,10,1,0,0,0,2,1,0,0.358185496,2.159738319,0.358185496,1.398439305,0.296331597,0.083968103,2017,SerieA
Sassuolo -- Bologna,0.067455404,0,0.25598444,0,0.035893399,0,0,2,0,1,1,0,6,0,1,0,0,0,0,0,24/09/2017 17:00,0.040183201,0,1.776411319,0,0,1,0,3,0,0,1,0,8,0,0,0,0,1,0,0,0.359333242,1.816594521,0.359333242,1.816594521,0.103348803,0.040183201,2017,SerieA
Fiorentina -- Atalanta,0,0.0356062,0.311706501,0,0,0,0,2,0,0,0,2,8,0,0,0,0,1,0,0,24/09/2017 19:45,0.148852602,0.333805896,1.290507189,0.761299014,0,0,0,4,1,0,2,3,10,1,0,0,0,1,0,0,0.347312701,2.534464701,0.347312701,1.773165687,0.0356062,0.482658498,2017,SerieA
Udinese -- Sampdoria,0,0,1.346033636,2.283857048,0,0,0,4,3,0,0,0,11,3,0,0,0,1,3,0,30/09/2017 17:00,0.050703499,0,0.452888698,0,0.0237818,0,0,1,0,1,1,0,10,0,2,0,0,0,0,0,3.629890683,0.527373997,1.346033636,0.527373997,0,0.074485299,2017,SerieA
Genoa -- Bologna,0,0.168157302,1.351816623,0,0.0237823,0,2,5,0,0,0,4,13,0,1,0,0,0,0,0,30/09/2017 19:45,0,0,0.796706198,0,0.073246397,0,0,4,0,0,0,0,7,0,1,0,0,1,0,0,1.543756225,0.869952595,1.543756225,0.869952595,0.191939602,0.073246397,2017,SerieA
Napoli -- Cagliari,0,0.0127749,2.119593497,0.761299014,0.080399603,0,0,4,1,1,0,1,22,1,1,0,0,1,1,1,01/10/2017 11:30,0,0,0.107104381,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.974067014,0.107104381,2.212768,0.107104381,0.093174502,0,2017,SerieA
Benevento -- Inter,0,0.266452707,1.023090992,0,0.020798899,0,0,2,0,0,0,3,7,0,1,0,0,1,0,0,01/10/2017 14:00,0.102612004,0.105430003,1.749873199,0,0,1,0,6,0,0,1,3,18,0,0,1,0,1,0,0,1.310342599,1.957915206,1.310342599,1.957915206,0.287251607,0.208042007,2017,SerieA
Chievo -- Fiorentina,0,0.180359997,0.962674591,0,0,0,1,5,0,0,0,2,11,0,0,0,0,2,0,0,01/10/2017 14:00,0.121018,0.164415099,1.070631097,0,0.091836197,0,1,2,0,1,1,4,15,0,2,0,0,1,0,0,1.143034588,1.447900393,1.143034588,1.447900393,0.180359997,0.377269296,2017,SerieA
Lazio -- Sassuolo,0.062881403,0.097752802,3.226411633,0.761299014,0,1,2,8,1,0,1,3,17,1,0,1,1,3,1,0,01/10/2017 14:00,0,0.033740502,0.925546733,0.761299014,0,0,0,5,1,0,0,1,6,1,0,0,0,0,1,0,4.148344852,1.720586249,3.387045838,0.959287235,0.160634205,0.033740502,2017,SerieA
SPAL 2013 -- Crotone,0.153388299,0.154008698,2.206164383,0,0,1,0,4,0,0,4,3,11,0,0,0,0,1,0,0,01/10/2017 14:00,0,0.1147515,0.4249926,0,0,0,0,4,0,0,0,3,10,0,0,0,0,1,0,0,2.51356138,0.5397441,2.51356138,0.5397441,0.307396997,0.1147515,2017,SerieA
Torino -- Verona,0,0.187215095,1.377583399,0,0,0,1,4,0,0,0,3,9,0,0,0,0,2,0,0,01/10/2017 14:00,0,0.102607099,2.655571152,0.761299014,0,0,1,4,1,0,0,4,15,1,0,0,0,1,1,0,1.564798495,3.519477265,1.564798495,2.758178251,0.187215095,0.102607099,2017,SerieA
AC Milan -- Roma,0,0.0869612,0.700163499,0,0,0,1,2,0,0,0,2,16,0,0,0,0,0,0,0,01/10/2017 17:00,0,0,1.15061279,0,0.0597107,0,0,6,0,0,0,0,10,0,1,0,0,2,0,0,0.7871247,1.21032349,0.7871247,1.21032349,0.0869612,0.0597107,2017,SerieA
Atalanta -- Juventus,0.057551999,0,0.713999586,0,0.624265015,1,0,1,0,1,1,0,5,0,1,0,0,1,0,1,01/10/2017 19:45,0.149011001,0.028472999,2.028647625,0.761299014,0.203715995,0,1,6,1,0,1,1,13,1,1,0,0,2,0,0,1.3958166,3.171146634,1.3958166,2.40984762,0.681817014,0.381199995,2017,SerieA
Juventus -- Lazio,0,0,1.616013935,0.761299014,0,0,0,5,1,0,0,0,17,1,0,0,0,1,0,0,14/10/2017 17:00,0.046130698,0,0.873912204,0.761299014,0,0,0,4,1,0,1,0,8,1,0,0,0,1,1,0,2.377312949,1.681341916,1.616013935,0.920042902,0,0.046130698,2017,SerieA
Roma -- Napoli,0,0.0671196,0.245261002,0,0.018752299,0,1,1,0,0,0,3,6,0,1,0,0,0,0,0,14/10/2017 19:45,0,0.145032302,1.349720674,0,0,0,2,4,0,0,0,2,14,0,0,0,0,1,0,0,0.331132902,1.494752975,0.331132902,1.494752975,0.0858719,0.145032302,2017,SerieA
Fiorentina -- Udinese,0,0.117034003,2.771467192,0,0,0,0,5,0,0,0,1,12,0,0,0,0,2,0,0,15/10/2017 11:30,0,0.0101322,0.071163279,0,0.252095997,0,0,1,0,1,0,1,5,0,1,0,0,0,0,1,2.888501195,0.333391477,2.888501195,0.333391477,0.117034003,0.262228197,2017,SerieA
Bologna -- SPAL 2013,0.041765001,0,1.890762289,0,0,0,0,2,0,0,1,0,13,0,0,0,0,1,0,0,15/10/2017 14:00,0,0.214250598,0.1681804,0,0,0,0,2,0,0,0,3,5,0,0,0,0,1,0,0,1.93252729,0.382430998,1.93252729,0.382430998,0.041765001,0.214250598,2017,SerieA
Cagliari -- Genoa,0,0.0547101,0.423387541,0.761299014,0,0,1,5,1,0,0,2,10,1,0,0,0,1,1,0,15/10/2017 14:00,0,0.282044806,1.75692248,0,0.00852108,0,1,9,0,1,0,2,15,0,1,0,1,2,0,0,1.239396655,2.047488365,0.478097641,2.047488365,0.0547101,0.290565886,2017,SerieA
Crotone -- Torino,0,0.097620802,0.291428197,0,0,0,0,3,0,0,0,2,7,0,0,0,0,2,0,0,15/10/2017 14:00,0.0527815,0.372306909,0.448189797,0,1.169478159,1,2,4,0,1,1,4,12,0,4,0,1,1,0,0,0.389048999,2.042756366,0.389048999,2.042756366,0.097620802,1.594566569,2017,SerieA
Sampdoria -- Atalanta,0,0.070492603,1.451123497,0,0,0,0,7,0,0,0,1,10,0,0,0,0,3,0,0,15/10/2017 14:00,0,0.037932798,3.053178886,0,0.033332199,0,0,10,0,1,0,1,19,0,1,0,0,1,0,0,1.521616099,3.124443883,1.521616099,3.124443883,0.070492603,0.071264997,2017,SerieA
Sassuolo -- Chievo,0.057236101,0.389173114,1.273060896,0,0.0140347,0,0,4,0,0,1,3,13,0,1,0,0,0,0,0,15/10/2017 14:00,0,0.060751399,0.450864711,0,0,0,0,2,0,0,0,2,7,0,0,0,0,0,0,0,1.73350481,0.51161611,1.73350481,0.51161611,0.460443915,0.060751399,2017,SerieA
