fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Crystal Palace -- Leicester,0.0,1.0438059009611607,0.8937740949913859,0.0,0.22306589782238007,0,1,3,0,2,0,3,11,0,2,0,1,0,0,1,2014-09-27 15:00:00,0.0,0.0,0.4398332964628935,0.0,0.018458299338817596,0,0,1,0,0,0,0,6,0,1,2014-09-27 15:00:00,0,0,0,0,0,2.1606458937749267,0.4582915958017111,2.1606458937749267,0.4582915958017111,1.2668717987835407,0.018458299338817596,2014,EPL
Hull -- Manchester City,0.0,0.0,0.3672608034685254,0.761132001876831,0.0,0,0,4,1,0,0,0,9,1,0,0,0,0,1,0,2014-09-27 15:00:00,0.0,0.04980180040001869,1.7480789246037602,0.0,0.0,0,0,6,0,0,0,2,19,0,0,2014-09-27 15:00:00,0,0,4,0,0,1.1283928053453565,1.797880725003779,0.3672608034685254,1.797880725003779,0.0,0.04980180040001869,2014,EPL
Manchester United -- West Ham,0.0,0.0,0.5202454011887312,0.0,0.0,0,0,3,0,0,0,0,8,0,0,0,0,2,0,0,2014-09-27 15:00:00,0.0,0.7531820014119148,0.4191867932677269,0.0,0.10647600144147873,0,2,2,0,0,0,5,7,0,1,2014-09-27 15:00:00,0,1,0,0,0,0.5202454011887312,1.2788447961211205,0.5202454011887312,1.2788447961211205,0.0,0.8596580028533936,2014,EPL
Southampton -- Queens Park Rangers,0.11147690191864967,0.7240102738142014,1.5401102118194103,0.0,0.0,0,0,9,0,0,2,2,15,0,0,0,0,2,0,0,2014-09-27 15:00:00,0.05762949958443642,0.031167300418019295,0.3455716986209154,0.0,0.02329760044813156,0,1,1,0,0,1,1,7,0,1,2014-09-27 15:00:00,0,0,1,0,0,2.3755973875522614,0.4576660990715027,2.3755973875522614,0.4576660990715027,0.835487175732851,0.11209440045058727,2014,EPL
Sunderland -- Swansea,0.0,0.17814840096980333,1.2038795044645667,0.0,0.014864400029182434,0,1,2,0,0,0,4,10,0,1,0,0,0,0,0,2014-09-27 15:00:00,0.0,0.0,0.13866199925541878,0.0,0.017735999077558517,0,0,1,0,0,0,0,6,0,1,2014-09-27 15:00:00,0,0,0,0,0,1.3968923054635525,0.1563979983329773,1.3968923054635525,0.1563979983329773,0.19301280099898577,0.017735999077558517,2014,EPL
Arsenal -- Tottenham,0.0,0.03693319857120514,1.1164980297908187,0.0,0.13043970242142677,0,0,5,0,1,0,1,13,0,2,0,0,1,0,0,2014-09-27 17:30:00,0.03985689952969551,0.0,0.5816530101001263,0.0,0.05202630162239075,1,0,2,0,1,1,0,4,0,1,2014-09-27 17:30:00,0,0,1,0,0,1.2838709307834506,0.6735362112522125,1.2838709307834506,0.6735362112522125,0.1673729009926319,0.09188320115208626,2014,EPL
West Bromwich Albion -- Burnley,0.058434098958969116,0.9744008826091886,0.7821876117959619,0.0,0.0,0,3,3,0,0,1,3,16,0,0,0,2,2,0,0,2014-09-28 16:00:00,0.03860190138220787,0.02967420034110546,0.4055375922471285,0.0,0.0,0,0,2,0,0,1,1,8,0,0,2014-09-28 16:00:00,0,0,0,0,0,1.8150225933641195,0.4738136939704418,1.8150225933641195,0.4738136939704418,1.0328349815681577,0.06827610172331333,2014,EPL
Stoke -- Newcastle United,0.0439630001783371,0.0,1.4485501861199737,0.0,0.07050660066306591,1,0,2,0,0,1,0,9,0,2,0,0,1,0,0,2014-09-29 20:00:00,0.0,0.14026349782943726,0.9558254946023226,0.0,0.04385269992053509,0,1,0,0,0,0,4,9,0,3,2014-09-29 20:00:00,0,0,0,0,0,1.5630197869613767,1.139941692352295,1.5630197869613767,1.139941692352295,0.11446960084140301,0.18411619774997234,2014,EPL
Hull -- Crystal Palace,0.054593298584222794,0.0343519002199173,0.9682865804061294,0.0,0.0157197006046772,0,0,2,0,0,1,1,12,0,1,0,0,2,0,0,2014-10-04 15:00:00,0.06473740190267563,0.31576819345355034,0.18441009987145662,0.0,0.053622499108314514,0,0,1,0,0,1,2,7,0,1,2014-10-04 15:00:00,0,0,0,0,0,1.0729514798149467,0.6185381943359971,1.0729514798149467,0.6185381943359971,0.10466489940881729,0.4341280944645405,2014,EPL
Leicester -- Burnley,0.0,0.17190149798989296,1.3361120149493217,0.0,0.08102940674871206,0,2,4,0,0,0,4,9,0,2,0,0,2,0,0,2014-10-04 15:00:00,0.13325999677181244,0.0,0.8129167938604951,0.0,0.011541100218892097,1,0,2,0,1,1,0,8,0,1,2014-10-04 15:00:00,1,0,1,0,0,1.5890429196879268,0.9577178908511996,1.5890429196879268,0.9577178908511996,0.252930904738605,0.14480109699070454,2014,EPL
Liverpool -- West Bromwich Albion,0.1518239974975586,0.0,1.423128992319107,0.0,0.0,0,0,7,0,0,1,0,18,0,0,0,0,2,0,0,2014-10-04 15:00:00,0.0,0.050725601613521576,0.6265032030642033,0.7611690163612366,0.0,0,0,3,1,0,0,2,5,1,0,2014-10-04 15:00:00,0,0,0,1,0,1.5749529898166656,1.4383978210389614,1.5749529898166656,0.6772288046777248,0.1518239974975586,0.050725601613521576,2014,EPL
Sunderland -- Stoke,0.0,0.13817610032856464,1.2485652696341276,0.0,0.018767399713397026,0,1,2,0,0,0,2,5,0,1,0,1,2,0,0,2014-10-04 15:00:00,0.028072800487279892,0.08115550130605698,0.3628221023827791,0.0,0.009978169575333595,1,0,4,0,0,1,1,8,0,1,2014-10-04 15:00:00,0,0,1,0,0,1.4055087696760893,0.4820285737514496,1.4055087696760893,0.4820285737514496,0.15694350004196167,0.11920647136867046,2014,EPL
Swansea -- Newcastle United,0.0,0.08358910121023655,1.4004722237586975,0.0,0.06835629791021347,0,0,5,0,0,0,2,8,0,1,0,0,2,0,0,2014-10-04 15:00:00,0.0,0.131182000041008,1.0846312055364251,0.0,0.0,0,0,4,0,0,0,1,8,0,0,2014-10-04 15:00:00,0,0,2,0,0,1.5524176228791475,1.215813205577433,1.5524176228791475,1.215813205577433,0.15194539912045002,0.131182000041008,2014,EPL
Aston Villa -- Manchester City,0.0,0.0,0.6902827974408865,0.0,0.0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2014-10-04 17:30:00,0.11753340065479279,0.31975410133600235,1.8714795028790832,0.0,0.0,0,1,6,0,0,2,5,20,0,0,2014-10-04 17:30:00,0,0,2,0,0,0.6902827974408865,2.3087670048698783,0.6902827974408865,2.3087670048698783,0.0,0.43728750199079514,2014,EPL
Manchester United -- Everton,0.030035000294446945,0.1331827025860548,1.4679474905133247,0.0,0.0,1,0,3,0,0,1,3,11,0,0,0,0,2,0,0,2014-10-05 12:00:00,0.0,0.160189401358366,0.30458230152726173,0.7611690163612366,0.9236789867281914,0,1,1,1,2,0,3,3,1,3,2014-10-05 12:00:00,0,0,0,0,1,1.6311651933938265,2.1496197059750557,1.6311651933938265,1.3884506896138191,0.16321770288050175,1.0838683880865574,2014,EPL
Chelsea -- Arsenal,0.0,0.0,0.6414569756016135,0.7611690163612366,0.0,0,0,2,1,0,0,0,4,1,0,0,0,1,1,0,2014-10-05 14:05:00,0.0,0.06841009855270386,0.2622886998578906,0.0,0.0,0,0,0,0,0,0,1,9,0,0,2014-10-05 14:05:00,0,0,0,0,0,1.40262599196285,0.33069879841059446,0.6414569756016135,0.33069879841059446,0.0,0.06841009855270386,2014,EPL
Tottenham -- Southampton,0.0,0.2575104907155037,0.6412243135273457,0.0,0.0,0,0,3,0,0,0,3,6,0,0,0,0,1,0,0,2014-10-05 14:05:00,0.0863565020263195,0.0,1.0595107190310955,0.0,0.0,1,0,2,0,0,2,0,5,0,0,2014-10-05 14:05:00,0,0,0,0,0,0.8987348042428493,1.145867221057415,0.8987348042428493,1.145867221057415,0.2575104907155037,0.0863565020263195,2014,EPL
West Ham -- Queens Park Rangers,0.0,0.36852519400417805,0.38931440375745296,0.0,0.9697400871664286,0,1,1,0,1,0,3,5,0,3,0,0,0,0,1,2014-10-05 16:15:00,0.06059090048074722,0.0,0.6367508564144373,0.0,0.0,1,0,2,0,0,1,1,9,0,0,2014-10-05 16:15:00,0,0,0,0,0,1.7275796849280596,0.6973417568951845,1.7275796849280596,0.6973417568951845,1.3382652811706066,0.06059090048074722,2014,EPL
Manchester City -- Tottenham,0.0,0.1293192021548748,1.1207172200083733,2.2835070490837097,0.5898512899875641,0,0,8,3,1,0,2,13,3,2,0,0,1,2,1,2014-10-18 12:45:00,0.16961650177836418,0.014786399900913239,1.3819505907595158,0.7611690163612366,0.0,0,0,6,1,0,3,1,14,1,0,2014-10-18 12:45:00,0,0,1,0,0,4.123394761234522,2.3275225088000298,1.8398877121508121,1.5663534924387932,0.7191704921424389,0.18440290167927742,2014,EPL
Arsenal -- Hull,0.05867990106344223,0.07989240065217018,2.054549213498831,0.0,0.0,0,0,9,0,0,1,2,22,0,0,0,0,2,0,0,2014-10-18 15:00:00,0.0,0.0,0.5237710103392601,0.0,0.028289899230003357,0,0,3,0,1,0,0,3,0,1,2014-10-18 15:00:00,0,0,2,0,0,2.193121515214443,0.5520609095692635,2.193121515214443,0.5520609095692635,0.1385723017156124,0.028289899230003357,2014,EPL
Burnley -- West Ham,0.0,0.22391599416732788,1.520120384171605,0.0,0.0,0,2,1,0,0,0,2,15,0,0,0,1,0,0,0,2014-10-18 15:00:00,0.0,0.7786219865083694,2.0124959144741297,0.0,0.06622949987649918,0,1,4,0,0,0,5,16,0,1,2014-10-18 15:00:00,0,1,2,0,0,1.744036378338933,2.8573474008589983,1.744036378338933,2.8573474008589983,0.22391599416732788,0.8448514863848686,2014,EPL
Crystal Palace -- Chelsea,0.0,0.0,1.167787077371031,0.0,0.0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,2014-10-18 15:00:00,0.057016801089048386,0.08074989914894104,0.8003874067217112,0.0,0.07699070032685995,1,0,3,0,0,1,1,10,0,2,2014-10-18 15:00:00,1,0,1,0,0,1.167787077371031,1.0151448072865605,1.167787077371031,1.0151448072865605,0.0,0.21475740056484938,2014,EPL
Everton -- Aston Villa,0.08944199979305267,0.5380743071436882,0.4637297075241804,0.0,0.5805680155754089,0,2,3,0,1,2,2,10,0,1,0,1,1,0,1,2014-10-18 15:00:00,0.0,0.11411669850349426,0.26061789505183697,0.0,0.0,0,0,2,0,0,0,2,8,0,0,2014-10-18 15:00:00,0,0,0,0,0,1.6718140300363302,0.37473459355533123,1.6718140300363302,0.37473459355533123,1.2080843225121498,0.11411669850349426,2014,EPL
Newcastle United -- Leicester,0.04958629980683327,0.07012279890477657,1.852931322529912,0.0,0.22026310302317142,1,1,4,0,0,1,3,11,0,4,0,0,1,0,0,2014-10-18 15:00:00,0.0,0.13198930025100708,0.522744202055037,0.0,0.0,0,1,1,0,0,0,2,5,0,0,2014-10-18 15:00:00,0,0,0,0,0,2.1929035242646933,0.6547335023060441,2.1929035242646933,0.6547335023060441,0.33997220173478127,0.13198930025100708,2014,EPL
Southampton -- Sunderland,0.0,0.041886501014232635,3.561949683353305,0.0,0.10814659763127565,0,0,9,0,0,0,1,18,0,2,0,0,5,0,0,2014-10-18 15:00:00,0.04432789981365204,0.02195020020008087,0.5408290969207883,0.0,0.3205108977854252,1,0,0,0,0,1,1,8,0,6,2014-10-18 15:00:00,0,0,0,0,0,3.711982781998813,0.9276180947199464,3.711982781998813,0.9276180947199464,0.1500330986455083,0.3867889977991581,2014,EPL
Queens Park Rangers -- Liverpool,0.061980798840522766,0.08989110216498375,1.9883395256474614,0.0,0.5817040205001831,0,1,3,0,1,1,2,12,0,2,0,0,0,0,1,2014-10-19 13:30:00,0.0,0.060975201427936554,1.650649517774582,0.0,0.0,0,0,4,0,0,0,2,14,0,0,2014-10-19 13:30:00,0,0,1,0,0,2.721915447153151,1.7116247192025185,2.721915447153151,1.7116247192025185,0.7335759215056896,0.060975201427936554,2014,EPL
Stoke -- Swansea,0.0,0.19693699479103088,0.7834977037273347,0.7611690163612366,0.016803499311208725,0,0,2,1,0,0,1,14,1,1,0,0,1,1,0,2014-10-19 16:00:00,0.07808620110154152,0.01437120046466589,0.591848399490118,0.7611690163612366,1.1580889821052551,1,0,2,1,0,2,1,7,1,2,2014-10-19 16:00:00,0,0,0,1,0,1.758407214190811,2.603563799522817,0.9972381978295743,1.8423947831615806,0.2137404941022396,1.2505463836714625,2014,EPL
West Bromwich Albion -- Manchester United,0.0,0.0,0.49069515569135547,0.0,0.12592600286006927,0,0,2,0,0,0,0,7,0,1,0,0,2,0,0,2014-10-20 20:00:00,0.04984309896826744,0.14936809986829758,0.6587662911042571,0.0,0.0789025966078043,0,1,6,0,0,1,3,16,0,2,2014-10-20 20:00:00,0,0,2,0,0,0.6166211585514247,0.9368800865486264,0.6166211585514247,0.9368800865486264,0.12592600286006927,0.2781137954443693,2014,EPL
West Ham -- Manchester City,0.04875300079584122,0.0,1.8628774210810661,0.0,0.7146820276975632,0,0,3,0,1,1,0,9,0,2,0,0,2,0,0,2014-10-25 12:45:00,0.19444599747657776,0.10709810256958008,1.7544082012027502,0.0,0.09678709879517555,0,0,5,0,0,2,2,15,0,2,2014-10-25 12:45:00,0,0,1,0,0,2.6263124495744705,2.1527394000440836,2.6263124495744705,2.1527394000440836,0.7634350284934044,0.3983311988413334,2014,EPL
Liverpool -- Hull,0.0,0.11576890014111996,0.3404594771564007,0.0,0.2229200005531311,0,2,1,0,0,0,7,9,0,1,0,0,0,0,0,2014-10-25 15:00:00,0.0,0.0,0.2229991015046835,0.0,0.0,0,0,3,0,0,0,0,6,0,0,2014-10-25 15:00:00,0,0,0,0,0,0.6791483778506517,0.2229991015046835,0.6791483778506517,0.2229991015046835,0.33868890069425106,0.0,2014,EPL
Southampton -- Stoke,0.08203149959445,0.2586321011185646,0.8763932986184955,0.0,0.17500200122594833,0,0,1,0,1,2,3,13,0,2,0,0,0,0,1,2014-10-25 15:00:00,0.0,0.0,0.8675677180290222,0.0,0.0,0,0,1,0,0,0,0,8,0,0,2014-10-25 15:00:00,0,0,0,0,0,1.3920589005574584,0.8675677180290222,1.3920589005574584,0.8675677180290222,0.5156656019389629,0.0,2014,EPL
Sunderland -- Arsenal,0.0,0.058083999902009964,0.35095996782183647,0.0,0.03244660049676895,0,0,3,0,0,0,1,9,0,1,0,0,0,0,0,2014-10-25 15:00:00,0.0,0.01299820002168417,1.4578154729679227,0.0,0.0,0,0,5,0,0,0,1,14,0,0,2014-10-25 15:00:00,0,0,2,0,0,0.4414905682206154,1.4708136729896069,0.4414905682206154,1.4708136729896069,0.09053060039877892,0.01299820002168417,2014,EPL
West Bromwich Albion -- Crystal Palace,0.03898920118808746,0.22556399554014206,0.424926096573472,0.761132001876831,0.011112499982118607,0,1,2,1,0,1,2,12,1,1,0,1,0,1,0,2014-10-25 15:00:00,0.0,0.8932009786367416,0.18572439812123775,0.7611690163612366,0.036253198981285095,0,1,3,1,1,0,2,4,1,1,2014-10-25 15:00:00,0,1,0,1,0,1.4617237951606512,1.876347592100501,0.7005917932838202,1.1151785757392645,0.27566569671034813,0.9294541776180267,2014,EPL
Swansea -- Leicester,0.0,0.07889019697904587,0.9771167002618313,0.0,0.0,0,0,3,0,0,0,1,6,0,0,0,0,2,0,0,2014-10-25 17:30:00,0.0,0.0,0.8004779722541571,0.0,0.014797300100326538,0,0,3,0,1,0,0,8,0,1,2014-10-25 17:30:00,0,0,0,0,0,1.0560068972408772,0.8152752723544836,1.0560068972408772,0.8152752723544836,0.07889019697904587,0.014797300100326538,2014,EPL
Burnley -- Everton,0.15564900636672974,0.06906289979815483,1.33195629902184,0.0,0.0,0,0,3,0,0,1,2,11,0,0,0,0,1,0,0,2014-10-26 13:30:00,0.0,0.04123320057988167,1.2878136187791824,0.0,0.0,0,0,6,0,0,0,1,14,0,0,2014-10-26 13:30:00,0,0,3,0,0,1.5566682051867247,1.329046819359064,1.5566682051867247,1.329046819359064,0.22471190616488457,0.04123320057988167,2014,EPL
Tottenham -- Newcastle United,0.0,0.10269540175795555,1.6279694801196456,0.0,0.3066200017929077,0,0,2,0,0,0,3,14,0,1,0,0,1,0,0,2014-10-26 13:30:00,0.0,0.016083599999547005,0.7158163897693157,0.0,0.007770940195769072,0,0,2,0,0,0,1,6,0,1,2014-10-26 13:30:00,0,0,2,0,0,2.037284883670509,0.7396709299646318,2.037284883670509,0.7396709299646318,0.40931540355086327,0.023854540195316076,2014,EPL
Manchester United -- Chelsea,0.0,0.12969589792191982,0.9940586118027568,0.0,0.8082031300291419,0,0,5,0,2,0,2,13,0,4,0,0,0,0,1,2014-10-26 16:00:00,0.0,0.1447718981653452,0.8451438043266535,0.0,0.0,0,1,3,0,0,0,3,6,0,0,2014-10-26 16:00:00,0,1,0,0,0,1.9319576397538185,0.9899157024919987,1.9319576397538185,0.9899157024919987,0.9378990279510617,0.1447718981653452,2014,EPL
Queens Park Rangers -- Aston Villa,0.0,0.0,0.8170036002993584,0.0,0.0,0,0,4,0,0,0,0,11,0,0,0,0,2,0,0,2014-10-27 20:00:00,0.0,0.03211839869618416,0.6298317117616534,0.0,0.5331649780273438,0,0,6,0,0,0,1,13,0,1,2014-10-27 20:00:00,0,0,0,0,0,0.8170036002993584,1.1951150884851813,0.8170036002993584,1.1951150884851813,0.0,0.5652833767235279,2014,EPL
Newcastle United -- Liverpool,0.19354850053787231,0.1195018021389842,1.1806743144989014,0.0,0.07490090280771255,0,0,2,0,0,2,3,8,0,1,0,0,1,0,0,2014-11-01 12:45:00,0.036938101053237915,0.07310719788074493,0.14890729822218418,0.0,0.0,1,0,2,0,0,1,1,4,0,0,2014-11-01 12:45:00,0,0,0,0,0,1.5686255199834704,0.25895259715616703,1.5686255199834704,0.25895259715616703,0.3879512054845691,0.11004529893398285,2014,EPL
Arsenal -- Burnley,0.04264260083436966,1.5046961680054665,2.8566941116005182,0.0,0.0,1,4,6,0,0,1,12,19,0,0,0,1,2,0,0,2014-11-01 15:00:00,0.0,0.0,0.6842583017423749,0.0,0.0,0,0,2,0,0,0,0,6,0,0,2014-11-01 15:00:00,0,0,0,0,0,4.404032880440354,0.6842583017423749,4.404032880440354,0.6842583017423749,1.5473387688398361,0.0,2014,EPL
Chelsea -- Queens Park Rangers,0.1546899974346161,0.07441559806466103,1.2467531962320209,0.7611690163612366,0.0,1,1,5,1,0,1,2,14,1,0,0,0,1,1,0,2014-11-01 15:00:00,0.0,0.0,0.4725488889962435,0.0,0.04729500040411949,0,0,1,0,0,0,0,6,0,1,2014-11-01 15:00:00,0,0,1,0,0,2.2370278080925345,0.519843889400363,1.475858791731298,0.519843889400363,0.22910559549927711,0.04729500040411949,2014,EPL
Everton -- Swansea,0.15197279676795006,0.0993954986333847,0.4647690998390317,0.0,0.43165519926697016,0,0,3,0,0,3,1,11,0,2,0,0,0,0,0,2014-11-01 15:00:00,0.0,0.0,0.6944185923784971,0.0,0.0,0,0,1,0,0,0,0,8,0,0,2014-11-01 15:00:00,0,0,0,0,0,1.1477925945073366,0.6944185923784971,1.1477925945073366,0.6944185923784971,0.6830234946683049,0.0,2014,EPL
Hull -- Southampton,0.0,0.07904349826276302,0.17763500101864338,0.0,0.0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,2014-11-01 15:00:00,0.0,0.046230901032686234,1.9225622937083244,0.0,0.0,0,0,3,0,0,0,1,9,0,0,2014-11-01 15:00:00,0,0,1,0,0,0.2566784992814064,1.9687931947410107,0.2566784992814064,1.9687931947410107,0.07904349826276302,0.046230901032686234,2014,EPL
Leicester -- West Bromwich Albion,0.0,0.4443557895720005,0.8438726179301739,0.0,0.12178600206971169,0,1,4,0,0,0,4,9,0,2,0,0,0,0,0,2014-11-01 15:00:00,0.0,0.03779499977827072,0.5246469080448151,0.0,0.0,0,0,3,0,0,0,1,7,0,0,2014-11-01 15:00:00,0,0,0,0,0,1.410014409571886,0.5624419078230858,1.410014409571886,0.5624419078230858,0.5661417916417122,0.03779499977827072,2014,EPL
Stoke -- West Ham,0.07481269910931587,0.08949379995465279,2.7840693779289722,0.0,0.33952900767326355,1,0,5,0,0,2,2,16,0,1,0,0,2,0,0,2014-11-01 15:00:00,0.025756999850273132,0.0,0.5029108058661222,0.0,0.0,0,0,2,0,0,1,0,9,0,0,2014-11-01 15:00:00,0,0,2,0,0,3.2879048846662045,0.5286678057163954,3.2879048846662045,0.5286678057163954,0.5038355067372322,0.025756999850273132,2014,EPL
Manchester City -- Manchester United,0.052480701357126236,0.45375149697065353,2.060995502397418,0.0,0.0,0,0,6,0,0,1,3,13,0,0,0,0,1,0,0,2014-11-02 13:30:00,0.048850201070308685,0.10491800308227539,0.28952330350875854,0.0,0.28463199734687805,0,0,2,0,0,1,1,6,0,1,2014-11-02 13:30:00,0,0,0,0,0,2.567227700725198,0.7279235050082207,2.567227700725198,0.7279235050082207,0.5062321983277798,0.4384002014994621,2014,EPL
Aston Villa -- Tottenham,0.0,0.046952901408076286,0.8124673143029213,0.0,0.01284720003604889,0,0,1,0,0,0,2,9,0,1,0,0,1,0,0,2014-11-02 16:00:00,0.11656640097498894,0.523909593001008,1.1891837092116475,0.0,0.7120670080184937,1,2,3,0,1,2,4,11,0,1,2014-11-02 16:00:00,1,1,0,0,0,0.8722674157470465,2.541726711206138,0.8722674157470465,2.541726711206138,0.059800101444125175,1.3525430019944906,2014,EPL
Crystal Palace -- Sunderland,0.0,0.5173580050468445,0.17412579990923405,0.0,0.07453909888863564,0,1,0,0,0,0,1,6,0,2,0,0,0,0,0,2014-11-03 20:00:00,0.06348639726638794,0.07789810001850128,0.5865961890667677,0.0,0.0,0,2,5,0,0,1,3,5,0,0,2014-11-03 20:00:00,0,0,3,0,0,0.7660229038447142,0.7279806863516569,0.7660229038447142,0.7279806863516569,0.5918971039354801,0.14138449728488922,2014,EPL
Liverpool -- Chelsea,0.0,0.1275194026529789,0.3700884962454438,0.0,0.03835209831595421,0,0,3,0,1,0,2,9,0,1,0,0,1,0,0,2014-11-08 12:45:00,0.0,0.9227840304374695,1.2467461004853249,0.0,0.0,0,2,3,0,0,0,2,13,0,0,2014-11-08 12:45:00,0,1,1,0,0,0.5359599972143769,2.1695301309227943,0.5359599972143769,2.1695301309227943,0.1658715009689331,0.9227840304374695,2014,EPL
Burnley -- Hull,0.18217900395393372,0.2208670973777771,0.6913910829462111,0.0,0.013018899597227573,0,1,2,0,0,1,4,8,0,1,0,0,1,0,0,2014-11-08 15:00:00,0.0,0.0,0.3173502003774047,0.0,0.20930570363998413,0,0,1,0,0,0,0,8,0,4,2014-11-08 15:00:00,0,0,0,0,0,1.1074560838751495,0.5266559040173888,1.1074560838751495,0.5266559040173888,0.4160650009289384,0.20930570363998413,2014,EPL
Manchester United -- Crystal Palace,0.0494920015335083,0.1738526001572609,0.7400822965428233,0.0,0.019581999629735947,0,0,3,0,1,1,3,18,0,1,0,0,1,0,0,2014-11-08 15:00:00,0.0,0.06009659916162491,0.3407405028119683,0.0,0.0,0,0,1,0,0,0,1,5,0,0,2014-11-08 15:00:00,0,0,0,0,0,0.9830088978633285,0.40083710197359324,0.9830088978633285,0.40083710197359324,0.24292660132050514,0.06009659916162491,2014,EPL
Southampton -- Leicester,0.0,0.22108770161867142,0.7841906938701868,0.0,0.0,0,3,3,0,0,0,7,11,0,0,0,0,2,0,0,2014-11-08 15:00:00,0.07585509866476059,0.11480599641799927,0.3497731531970203,0.0,0.0,0,0,0,0,0,1,1,3,0,0,2014-11-08 15:00:00,0,0,0,0,0,1.0052783954888582,0.5404342482797801,1.0052783954888582,0.5404342482797801,0.22108770161867142,0.19066109508275986,2014,EPL
West Ham -- Aston Villa,0.053245801478624344,0.3022142983973026,1.12326779961586,0.0,0.0,0,0,5,0,0,1,5,15,0,0,0,0,0,0,0,2014-11-08 15:00:00,0.0730191022157669,0.0,0.4743838030844927,0.0,0.0193875003606081,0,0,3,0,1,1,0,10,0,1,2014-11-08 15:00:00,0,0,0,0,0,1.478727899491787,0.5667904056608677,1.478727899491787,0.5667904056608677,0.35546009987592697,0.09240660257637501,2014,EPL
Queens Park Rangers -- Manchester City,0.2078230045735836,0.14336189813911915,1.514505110681057,0.0,0.013577399775385857,0,0,4,0,0,3,3,10,0,1,0,0,1,0,0,2014-11-08 17:30:00,0.0696529969573021,0.24092490132898092,1.3523101042956114,0.0,0.04353789985179901,0,1,4,0,0,1,5,18,0,1,2014-11-08 17:30:00,0,0,2,0,0,1.8792674131691456,1.7064259024336934,1.8792674131691456,1.7064259024336934,0.3647623024880886,0.354115798138082,2014,EPL
Sunderland -- Everton,0.08820410072803497,0.13330289721488953,0.2868189997971058,0.0,0.0,1,0,1,0,0,1,4,5,0,0,1,0,0,0,0,2014-11-09 13:30:00,0.0,0.0,0.557813704945147,0.7611690163612366,0.0,0,0,6,1,0,0,0,15,1,0,2014-11-09 13:30:00,0,0,0,1,0,0.5083259977400303,1.3189827213063836,0.5083259977400303,0.557813704945147,0.2215069979429245,0.0,2014,EPL
Tottenham -- Stoke,0.24411039426922798,0.04106549918651581,0.8339200001209974,0.0,0.16474590171128511,1,0,3,0,0,3,1,7,0,3,0,0,1,0,0,2014-11-09 13:30:00,0.0,0.2549356035888195,0.9937308300286531,0.0,0.0,0,0,4,0,0,0,3,8,0,0,2014-11-09 13:30:00,0,0,2,0,0,1.2838417952880263,1.2486664336174726,1.2838417952880263,1.2486664336174726,0.4499217951670289,0.2549356035888195,2014,EPL
West Bromwich Albion -- Newcastle United,0.0,0.07019540201872587,0.6950123067945242,0.0,0.0,0,0,2,0,0,0,2,8,0,0,0,0,0,0,0,2014-11-09 13:30:00,0.0,0.3884399011731148,0.2182621043175459,0.0,0.08773829787969589,0,2,1,0,0,0,2,4,0,2,2014-11-09 13:30:00,0,1,1,0,0,0.7652077088132501,0.6944403033703566,0.7652077088132501,0.6944403033703566,0.07019540201872587,0.47617819905281067,2014,EPL
Swansea -- Arsenal,0.044992800801992416,0.049776701256632805,0.42571761179715395,0.0,0.0,1,0,4,0,0,1,2,8,0,0,1,0,1,0,0,2014-11-09 16:00:00,0.0,0.07880879938602448,1.6886425092816353,0.0,0.00953384954482317,0,0,4,0,0,0,1,10,0,1,2014-11-09 16:00:00,0,0,1,0,0,0.5204871138557792,1.776985158212483,0.5204871138557792,1.776985158212483,0.09476950205862522,0.08834264893084764,2014,EPL
Chelsea -- West Bromwich Albion,0.11323200166225433,1.3656341284513474,2.8972126953303814,0.0,0.012904799543321133,0,2,6,0,0,1,6,13,0,1,0,1,1,0,0,2014-11-22 15:00:00,0.020623300224542618,0.0,0.07242379896342754,0.0,0.0,0,0,1,0,0,1,0,4,0,0,2014-11-22 15:00:00,0,0,0,0,0,4.388983624987304,0.09304709918797016,4.388983624987304,0.09304709918797016,1.4917709296569228,0.020623300224542618,2014,EPL
