fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
RasenBallsport Leipzig -- FC Cologne,0.046781398,0.048807401,0.960019108,0,0.123676131,0,1,4,0,0,1,2,4,0,3,0,0,2,0,0,0,0,1.515834278,0,0,0,0,4,0,0,0,0,13,0,0,13/08/2022 13:30,0,0,1,0,0,1.179284039,1.515834278,1.179284039,1.515834278,0.219264931,0,2022,Bundesliga
Werder Bremen -- VfB Stuttgart,0,0,0.704356117,0,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0.054477599,1.261897274,0,0,0,1,6,0,0,0,1,13,0,0,13/08/2022 13:30,0,0,2,0,0,0.704356117,1.316374873,0.704356117,1.316374873,0,0.054477599,2022,Bundesliga
Schalke 04 -- Borussia M.Gladbach,0.053652499,0,0.759811312,0.757776976,0.122001998,1,0,2,1,0,1,0,9,1,1,0,0,1,1,0,0,0.572288888,0.839058509,0,0,0,2,6,0,0,0,3,11,0,0,13/08/2022 16:30,0,1,1,0,0,1.693242785,1.411347397,0.935465809,1.411347397,0.175654497,0.572288888,2022,Bundesliga
Mainz 05 -- Union Berlin,0,0.044781301,0.603766813,0,0,0,0,5,0,0,0,2,9,0,0,0,0,0,0,0,0,0.104050796,0.197381198,0,0,0,0,2,0,0,0,2,8,0,0,14/08/2022 13:30,0,0,0,0,0,0.648548114,0.301431995,0.648548114,0.301431995,0.044781301,0.104050796,2022,Bundesliga
Bayern Munich -- Wolfsburg,0,0.182617903,1.2490908,0,0,0,1,7,0,0,0,5,19,0,0,0,0,2,0,0,0.0932674,0,0.350050502,0,0,0,0,2,0,0,2,0,6,0,0,14/08/2022 15:30,0,0,0,0,0,1.431708703,0.443317901,1.431708703,0.443317901,0.182617903,0.0932674,2022,Bundesliga
Borussia M.Gladbach -- Hertha Berlin,0,0.156893998,0.391098217,1.515553951,0.202202998,0,1,3,2,0,0,1,6,2,2,0,0,0,1,0,0,0.157335602,0.699272498,0,0.111567101,0,0,4,0,0,0,2,12,0,3,19/08/2022 18:30,0,0,0,0,0,2.265749164,0.968175201,0.750195213,0.968175201,0.359096996,0.268902703,2022,Bundesliga
Augsburg -- Mainz 05,0.046418499,0.035700001,0.1533764,0,0.070872999,1,0,1,0,0,1,1,3,0,2,0,0,1,0,0,0.038105801,0.129498799,0.844756894,0.757776976,0.294661198,0,1,4,1,0,1,2,7,1,2,20/08/2022 13:30,0,1,1,0,0,0.306367899,2.064799667,0.306367899,1.307022692,0.152991499,0.462265798,2022,Bundesliga
Bayer Leverkusen -- Hoffenheim,0.225221399,0.017228501,0.833412912,0,0.0255624,0,0,3,0,0,3,1,9,0,1,0,0,0,0,0,0,0,1.300990278,0,0,0,0,5,0,0,0,0,10,0,0,20/08/2022 13:30,0,0,3,0,0,1.101425212,1.300990278,1.101425212,1.300990278,0.2680123,0,2022,Bundesliga
Borussia Dortmund -- Werder Bremen,0,0.018221,0.607326197,0,0,0,1,3,0,0,0,1,5,0,0,0,1,1,0,0,0.154150993,0.0139121,0.600873795,0,0.431703001,1,0,6,0,0,1,1,11,0,1,20/08/2022 13:30,0,0,3,0,0,0.625547197,1.20063989,0.625547197,1.20063989,0.018221,0.599766094,2022,Bundesliga
VfB Stuttgart -- Freiburg,0,0,0.755142546,0,0.0115125,0,0,4,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0.903952823,0,0,0,0,3,0,0,0,0,9,0,0,20/08/2022 13:30,0,0,1,0,0,0.766655046,0.903952823,0.766655046,0.903952823,0.0115125,0,2022,Bundesliga
Wolfsburg -- Schalke 04,0,0.451461395,0.707642509,0,0.047379602,0,0,6,0,0,0,9,8,0,1,0,0,0,0,0,0,0.0578638,0.218588898,0.757776976,0,0,0,1,1,0,0,2,7,1,0,20/08/2022 13:30,0,0,0,0,0,1.206483506,1.034229673,1.206483506,0.276452698,0.498840997,0.0578638,2022,Bundesliga
Union Berlin -- RasenBallsport Leipzig,0,0,0.642263005,0,0,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0.343354099,0.629479798,0,0,0,1,0,0,0,0,7,9,0,0,20/08/2022 16:30,0,1,0,0,0,0.642263005,0.972833898,0.642263005,0.972833898,0,0.343354099,2022,Bundesliga
Eintracht Frankfurt -- FC Cologne,0.1068005,0.0822476,0.351041808,0,0,1,0,2,0,0,2,1,6,0,0,1,0,0,0,0,0,0.075771898,0.160699803,0,0,0,0,2,0,0,0,1,4,0,0,21/08/2022 13:30,0,0,1,0,0,0.540089908,0.236471701,0.540089908,0.236471701,0.1890481,0.075771898,2022,Bundesliga
Bochum -- Bayern Munich,0,0.082197898,0.657139032,0,0.00828736,0,2,5,0,0,0,3,10,0,1,0,0,0,0,0,0.049706802,0.323111992,3.144062653,0.757776976,0,0,1,10,1,0,1,2,18,1,0,21/08/2022 15:30,0,1,4,1,0,0.74762429,4.274658423,0.74762429,3.516881447,0.090485258,0.372818794,2022,Bundesliga
Freiburg -- Bochum,0.054155398,0.193541701,3.873548893,0.757776976,1.157932036,0,0,9,1,2,1,4,20,1,3,0,0,0,0,1,0,0.128904503,0.817892596,0,0.1856819,0,1,4,0,0,0,2,9,0,4,26/08/2022 18:30,0,0,0,0,0,6.036955004,1.132478999,5.279178028,1.132478999,1.405629135,0.314586403,2022,Bundesliga
Hertha Berlin -- Borussia Dortmund,0,0.042941399,0.250511502,0,0.0595925,0,0,3,0,0,0,2,9,0,2,0,0,0,0,0,0.080676302,0.467409907,2.457328595,0,0,0,0,6,0,0,1,3,17,0,0,27/08/2022 13:30,0,0,1,0,0,0.353045401,3.005414804,0.353045401,3.005414804,0.102533899,0.548086209,2022,Bundesliga
Hoffenheim -- Augsburg,0,0.099527599,1.818009886,0,0.093617,0,0,5,0,0,0,2,18,0,1,0,0,1,0,0,0,0.124534401,0.291023998,0,0.043178301,0,1,0,0,0,0,3,7,0,1,27/08/2022 13:30,0,0,0,0,0,2.011154485,0.4587367,2.011154485,0.4587367,0.193144599,0.167712702,2022,Bundesliga
Mainz 05 -- Bayer Leverkusen,0.148286998,0.194632402,1.217206128,0,0.060198698,0,0,3,0,0,1,4,12,0,1,0,0,0,0,0,0.042632502,0.025129899,1.33649704,0,0,0,1,4,0,0,1,1,6,0,0,27/08/2022 13:30,0,1,2,0,0,1.620324226,1.404259441,1.620324226,1.404259441,0.403118098,0.067762401,2022,Bundesliga
RasenBallsport Leipzig -- Wolfsburg,0,0.683163602,2.351584693,0.757695973,0,0,3,3,1,0,0,5,10,1,0,0,0,1,1,0,0,0.127776999,0.406403202,0,0,0,0,4,0,0,0,2,7,0,0,27/08/2022 13:30,0,0,0,0,0,3.792444268,0.534180201,3.034748295,0.534180201,0.683163602,0.127776999,2022,Bundesliga
Schalke 04 -- Union Berlin,0,0.205606602,0.779111603,0.757776976,0.123665601,0,1,5,1,0,0,4,9,1,2,0,0,0,1,0,0,0.107594997,0.945449103,0,0.0120573,0,1,5,0,1,0,1,10,0,1,27/08/2022 13:30,0,1,4,0,1,1.866160782,1.065101399,1.108383806,1.065101399,0.329272203,0.119652296,2022,Bundesliga
Bayern Munich -- Borussia M.Gladbach,0.0388024,0.57749971,2.785614999,0,0.017539799,1,2,16,0,1,1,5,26,0,1,0,0,1,0,0,0,0.013477,0.534580087,0,0,0,1,2,0,0,0,1,4,0,0,27/08/2022 16:30,0,0,1,0,0,3.419456908,0.548057088,3.419456908,0.548057088,0.633841909,0.013477,2022,Bundesliga
FC Cologne -- VfB Stuttgart,0,0.220617507,0.0337738,0,0.131559996,0,0,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0.352758705,1.577029288,0,0.035597101,0,2,3,0,0,0,3,10,0,1,28/08/2022 13:30,0,0,0,0,0,0.385951303,1.965385093,0.385951303,1.965385093,0.352177503,0.388355806,2022,Bundesliga
Werder Bremen -- Eintracht Frankfurt,0,0.0581825,1.052558584,0.757776976,0.0384253,0,1,1,1,1,0,2,6,1,1,0,1,0,1,1,0,0.451071598,1.38907738,0,0.032897498,0,0,6,0,0,0,3,6,0,1,28/08/2022 15:30,0,0,4,0,0,1.90694336,1.873046476,1.149166385,1.873046476,0.096607801,0.483969096,2022,Bundesliga
Borussia Dortmund -- Hoffenheim,0,0.090765202,2.487634106,0,0,0,0,5,0,0,0,2,13,0,0,0,0,1,0,0,0.070680402,0.0155743,0.133789502,0,0.145663902,0,0,1,0,1,1,1,3,0,2,02/09/2022 18:30,0,0,0,0,0,2.578399308,0.365708106,2.578399308,0.365708106,0.090765202,0.231918604,2022,Bundesliga
Bayer Leverkusen -- Freiburg,0,0.052136499,1.745128782,0,0,0,0,6,0,0,0,1,14,0,0,0,0,2,0,0,0.033698998,1.541296884,0.856624607,0,0,0,2,1,0,0,1,3,2,0,0,03/09/2022 13:30,0,2,1,0,0,1.797265282,2.43162049,1.797265282,2.43162049,0.052136499,1.574995883,2022,Bundesliga
Bochum -- Werder Bremen,0,0.097819399,0.618330849,0,0.513568986,0,0,5,0,1,0,4,14,0,2,0,0,0,0,0,0.042039201,0.0331119,1.157375224,0.757776976,0,0,0,6,1,0,1,1,13,1,0,03/09/2022 13:30,0,0,1,1,0,1.229719235,1.9903033,1.229719235,1.232526325,0.611388385,0.075151101,2022,Bundesliga
Union Berlin -- Bayern Munich,0,0.0242713,0.352202807,0,0.066663198,0,0,1,0,1,0,1,5,0,1,0,0,0,0,1,0,0.170163605,1.193708499,0,0.027685399,0,1,5,0,0,0,4,15,0,2,03/09/2022 13:30,0,1,0,0,0,0.443137305,1.391557503,0.443137305,1.391557503,0.090934498,0.197849005,2022,Bundesliga
VfB Stuttgart -- Schalke 04,0,0.228369804,0.352618321,0,0.128156498,0,0,2,0,1,0,4,7,0,2,0,0,1,0,0,0,0.0141121,1.997441608,0,0.09321964,0,0,2,0,0,0,1,9,0,2,03/09/2022 13:30,0,0,1,0,0,0.709144623,2.104773348,0.709144623,2.104773348,0.356526302,0.10733174,2022,Bundesliga
Wolfsburg -- FC Cologne,0,0.1023295,0.804108486,0,0.060841702,0,0,3,0,0,0,2,6,0,2,0,0,2,0,0,0,0.0128591,2.228602794,0.757776976,0.084418297,0,0,4,1,0,0,1,15,1,1,03/09/2022 13:30,0,0,2,1,0,0.967279688,3.083657166,0.967279688,2.32588019,0.163171202,0.097277396,2022,Bundesliga
Eintracht Frankfurt -- RasenBallsport Leipzig,0,0.861268323,2.048474431,0.757776976,0,0,2,6,1,0,0,4,9,1,0,0,1,2,1,0,0,0.155707099,0.064695798,0,0,0,0,0,0,0,0,3,1,0,0,03/09/2022 16:30,0,0,0,0,0,3.66751973,0.220402896,2.909742754,0.220402896,0.861268323,0.155707099,2022,Bundesliga
Augsburg -- Hertha Berlin,0.071432397,0.150540397,0.089052688,0,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0.125863999,2.368219822,0,0.377445012,0,0,6,0,0,0,1,13,0,1,04/09/2022 13:30,0,0,2,0,0,0.311025482,2.871528833,0.311025482,2.871528833,0.221972793,0.503309011,2022,Bundesliga
Borussia M.Gladbach -- Mainz 05,0,0.072207503,1.55667673,0,0.079337101,0,0,2,0,0,0,1,11,0,2,0,0,0,0,0,0.121868599,0.178978801,0.331969803,0,0,1,1,2,0,0,2,4,5,0,0,04/09/2022 15:30,1,0,0,0,0,1.708221334,0.632817203,1.708221334,0.632817203,0.151544604,0.3008474,2022,Bundesliga
Werder Bremen -- Augsburg,0,0.0216706,0.679132385,0.757776976,0.378441989,0,0,6,1,0,0,1,9,1,1,0,0,0,0,0,0,1.136978166,0.645426824,0,0,0,1,5,0,0,0,4,11,0,0,09/09/2022 18:30,0,1,0,0,0,1.837021951,1.78240499,1.079244975,1.78240499,0.40011259,1.136978166,2022,Bundesliga
Bayern Munich -- VfB Stuttgart,0.061546698,0,2.236704499,0,0.077010803,0,0,5,0,1,1,0,17,0,1,0,0,1,0,1,0,0,0.429761497,0.757776976,0,0,0,2,1,0,0,0,6,1,0,10/09/2022 13:30,0,0,1,1,0,2.375262,1.187538473,2.375262,0.429761497,0.138557501,0,2022,Bundesliga
Eintracht Frankfurt -- Wolfsburg,0.040206298,0.089927901,0.271608403,0,0.051695801,0,0,0,0,0,1,2,6,0,1,0,0,0,0,0,0,0.523331001,0.39370539,0,0.0527008,0,2,0,0,1,0,2,3,0,2,10/09/2022 13:30,0,1,0,0,0,0.453438403,0.969737192,0.453438403,0.969737192,0.18183,0.576031801,2022,Bundesliga
Hertha Berlin -- Bayer Leverkusen,0.094120201,0.069628898,2.203334172,0,0,0,1,5,0,0,2,2,13,0,0,0,0,2,0,0,0.069636703,0,1.698651019,0,0,1,0,4,0,0,1,0,10,0,0,10/09/2022 13:30,1,0,1,0,0,2.367083271,1.768287722,2.367083271,1.768287722,0.163749099,0.069636703,2022,Bundesliga
Hoffenheim -- Mainz 05,0.048649501,0.18677,3.692727888,0.757776976,0.0132268,0,1,8,0,0,1,4,14,1,1,0,0,4,0,0,0,0.017340001,1.068853499,0,0,0,0,2,0,0,0,1,8,0,0,10/09/2022 13:30,0,0,1,0,0,4.699151164,1.0861935,3.941374188,1.0861935,0.2486463,0.017340001,2022,Bundesliga
RasenBallsport Leipzig -- Borussia Dortmund,0,0.102822401,1.537176695,0,0.065864503,0,1,4,0,0,0,3,11,0,1,0,1,2,0,0,0,0.082786202,0.2517807,0,0,0,0,0,0,0,0,2,3,0,0,10/09/2022 13:30,0,0,0,0,0,1.705863599,0.334566902,1.705863599,0.334566902,0.168686904,0.082786202,2022,Bundesliga
Schalke 04 -- Bochum,0.034074798,0.029302999,1.126859025,0,0.244961396,0,1,5,0,2,1,1,15,0,3,0,0,1,0,1,0,0.089260399,1.2138888,0,0.0125524,0,0,2,0,0,0,2,7,0,2,10/09/2022 16:30,0,0,1,0,0,1.435198219,1.315701599,1.435198219,1.315701599,0.308339193,0.101812799,2022,Bundesliga
FC Cologne -- Union Berlin,0,0.453371104,0.425145494,0,0,0,1,2,0,0,0,3,6,0,0,0,0,0,0,0,0,0.078907799,0.579123411,0.757776976,0.095762299,0,1,1,1,0,0,3,6,1,2,11/09/2022 13:30,0,0,0,0,0,0.878516598,1.511570485,0.878516598,0.75379351,0.453371104,0.174670098,2022,Bundesliga
Freiburg -- Borussia M.Gladbach,0,0.141463399,0.849591694,0,0,0,0,7,0,0,0,2,10,0,0,0,0,0,0,0,0,0.172328999,1.193113504,0,0.0134799,0,0,5,0,0,0,3,10,0,1,11/09/2022 15:30,0,0,0,0,0,0.991055093,1.378922403,0.991055093,1.378922403,0.141463399,0.185808899,2022,Bundesliga
Mainz 05 -- Hertha Berlin,0,0.125812203,0.264017303,0,0,0,1,1,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0.437555097,0,0,0,0,2,0,0,0,0,4,0,0,16/09/2022 18:30,0,0,1,0,0,0.389829505,0.437555097,0.389829505,0.437555097,0.125812203,0,2022,Bundesliga
Augsburg -- Bayern Munich,0,0.418810107,1.175314179,0,0.648200609,0,1,3,0,0,0,2,6,0,3,0,0,1,0,0,0,0.182708997,1.637918295,0,0,0,1,5,0,0,0,4,15,0,0,17/09/2022 13:30,0,0,0,0,0,2.242324894,1.820627293,2.242324894,1.820627293,1.067010716,0.182708997,2022,Bundesliga
Bayer Leverkusen -- Werder Bremen,0,0.374395404,1.42581927,0,0.0595171,0,1,6,0,0,0,5,13,0,1,0,0,1,0,0,0.264387406,0.927849602,0.887320001,0,0,1,2,4,0,0,2,5,12,0,0,17/09/2022 13:30,0,1,0,0,0,1.859731775,2.079557009,1.859731775,2.079557009,0.433912504,1.192237008,2022,Bundesliga
Borussia Dortmund -- Schalke 04,0,0.588970006,1.945931514,0,0,0,0,5,0,0,0,2,14,0,0,0,0,1,0,0,0,0,0.072833199,0,0.024312699,0,0,0,0,0,0,0,2,0,1,17/09/2022 13:30,0,0,0,0,0,2.534901519,0.097145898,2.534901519,0.097145898,0.588970006,0.024312699,2022,Bundesliga
VfB Stuttgart -- Eintracht Frankfurt,0.046351898,0.3865388,0.340859583,0,0,0,0,2,0,0,1,5,9,0,0,0,0,1,0,0,0.152105302,0.504125287,0.822331185,0,0.0128293,2,1,4,0,1,2,2,8,0,1,17/09/2022 13:30,1,1,0,0,1,0.773750281,1.491391073,0.773750281,1.491391073,0.432890698,0.669059888,2022,Bundesliga
Borussia M.Gladbach -- RasenBallsport Leipzig,0,0.95076062,2.009196231,0,0.0175045,0,2,8,0,0,0,5,15,0,1,0,1,2,0,0,0,0,0.944915405,0,0.31496501,0,0,4,0,1,0,0,11,0,1,17/09/2022 16:30,0,0,0,0,0,2.977461351,1.259880414,2.977461351,1.259880414,0.96826512,0.31496501,2022,Bundesliga
Union Berlin -- Wolfsburg,0,0.020583199,0.918505108,0,0.134976998,0,1,3,0,0,0,1,13,0,2,0,0,2,0,0,0,0.073325299,0.145270702,0,0,0,0,0,0,0,0,1,4,0,0,18/09/2022 13:30,0,0,0,0,0,1.074065305,0.218596001,1.074065305,0.218596001,0.155560197,0.073325299,2022,Bundesliga
Bochum -- FC Cologne,0,0.024994999,0.257162903,0,0.0105088,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0.673104279,0.668744506,0,0.46584741,0,1,2,0,0,0,6,11,0,2,18/09/2022 15:30,0,0,1,0,0,0.292666702,1.807696195,0.292666702,1.807696195,0.035503799,1.138951689,2022,Bundesliga
Hoffenheim -- Freiburg,0,0.090675503,0.652504004,0,0,0,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0.023933699,0.593211293,0,0.058954999,0,1,3,0,0,0,1,11,0,2,18/09/2022 17:30,0,0,0,0,0,0.743179507,0.676099991,0.743179507,0.676099991,0.090675503,0.082888698,2022,Bundesliga
Bayern Munich -- Bayer Leverkusen,0.121007096,0.146100301,1.867025718,0,0,1,0,8,0,0,2,2,16,0,0,0,0,4,0,0,0,0.488807507,0.45190949,0,0,0,2,3,0,0,0,4,6,0,0,30/09/2022 18:30,0,0,0,0,0,2.134133115,0.940716997,2.134133115,0.940716997,0.267107397,0.488807507,2022,Bundesliga
Eintracht Frankfurt -- Union Berlin,0.0473952,0,1.057004914,0,0.082066901,0,0,4,0,0,1,0,11,0,1,0,0,2,0,0,0,0.0257778,0.764734901,0,0,0,1,4,0,0,0,2,14,0,0,01/10/2022 13:30,0,0,0,0,0,1.186467014,0.790512701,1.186467014,0.790512701,0.129462101,0.0257778,2022,Bundesliga
FC Cologne -- Borussia Dortmund,0,0.156606901,2.004327292,0,0,0,2,8,0,0,0,3,19,0,0,0,1,2,0,0,0.062203899,0.201028506,2.222158521,0,0.0234657,0,2,6,0,0,1,6,14,0,1,01/10/2022 13:30,0,0,1,0,0,2.160934193,2.508856627,2.160934193,2.508856627,0.156606901,0.286698106,2022,Bundesliga
Freiburg -- Mainz 05,0.069066502,0.052386899,2.269545134,0,0.101490799,0,0,5,0,1,1,1,9,0,2,0,0,2,0,0,0.0530857,0.610540293,1.181228995,0,0,1,0,5,0,0,1,3,11,0,0,01/10/2022 13:30,0,0,1,0,0,2.492489334,1.844854988,2.492489334,1.844854988,0.2229442,0.663625993,2022,Bundesliga
RasenBallsport Leipzig -- Bochum,0,0.0422842,2.880862035,1.515553951,0,0,0,8,1,0,0,2,13,2,0,0,0,3,1,0,0,0,0.146803901,0,0,0,0,1,0,0,0,0,2,0,0,01/10/2022 13:30,0,0,0,0,0,4.438700186,0.146803901,2.923146235,0.146803901,0.0422842,0,2022,Bundesliga
Wolfsburg -- VfB Stuttgart,0,0.522905499,1.163771391,0,0.067497101,0,2,3,0,1,0,5,12,0,2,0,0,3,0,0,0,0.350511914,1.4317355,0,0.567113005,0,2,4,0,1,0,4,8,0,2,01/10/2022 13:30,0,1,1,0,0,1.75417399,2.349360419,1.75417399,2.349360419,0.590402599,0.917624919,2022,Bundesliga
Werder Bremen -- Borussia M.Gladbach,0,0.067263799,3.277742682,0,0,0,0,8,0,0,0,2,12,0,0,0,0,4,0,0,0,0.368658699,1.903909294,0,0,0,2,6,0,0,0,5,9,0,0,01/10/2022 16:30,0,0,1,0,0,3.345006481,2.272567993,3.345006481,2.272567993,0.067263799,0.368658699,2022,Bundesliga
Hertha Berlin -- Hoffenheim,0,0,0.939222202,0,0.027470199,0,0,4,0,1,0,0,13,0,1,0,0,1,0,0,0,0.130299397,1.492462968,0,0,0,1,3,0,0,0,4,12,0,0,02/10/2022 13:30,0,0,1,0,0,0.966692401,1.622762365,0.966692401,1.622762365,0.027470199,0.130299397,2022,Bundesliga
Schalke 04 -- Augsburg,0,1.069075193,1.126482115,0,0,0,1,5,0,0,0,6,10,0,0,0,0,2,0,0,0,0.055008698,1.428902279,0,0,0,0,6,0,0,0,1,11,0,0,02/10/2022 15:30,0,0,3,0,0,2.195557308,1.483910977,2.195557308,1.483910977,1.069075193,0.055008698,2022,Bundesliga
Hoffenheim -- Werder Bremen,0,0.0487337,1.236353999,0,0.017388999,0,0,6,0,0,0,1,15,0,1,0,0,1,0,0,0,0.040166199,0.640068809,0.757776976,0,0,0,2,1,0,0,1,6,1,0,07/10/2022 18:30,0,0,1,1,0,1.302476699,1.438011983,1.302476699,0.680235008,0.0661227,0.040166199,2022,Bundesliga
Augsburg -- Wolfsburg,0,0.915047778,1.161312696,0,0,0,4,1,0,0,0,7,9,0,0,0,1,0,0,0,0,0.041500099,1.990840298,0,0.274208993,0,1,6,0,0,0,1,9,0,1,08/10/2022 13:30,0,0,1,0,0,2.076360473,2.30654939,2.076360473,2.30654939,0.915047778,0.315709092,2022,Bundesliga
