fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Borussia M.Gladbach -- Mainz 05,0,0.039815899,1.187605794,0,0,0,1,5,0,0,0,2,13,0,0,0,0,1,0,0,0,0,1.928784886,0,0.10046,0,0,4,0,0,0,0,12,0,1,23/08/2015 19:30,0,0,2,0,0,1.227421693,2.029244887,1.227421693,2.029244887,0.039815899,0.10046,2015,Bundesliga
Wolfsburg -- Schalke 04,0,0.056865901,0.672660082,0.757776976,0.042089801,0,1,2,1,1,0,1,6,1,1,0,1,1,1,0,0.031967301,0.0698012,0.64638449,0,0,0,0,1,0,0,1,2,9,0,0,28/08/2015 22:30,0,0,0,0,0,1.529392759,0.748152991,0.771615784,0.748152991,0.098955702,0.101768501,2015,Bundesliga
Augsburg -- Ingolstadt,0.092130603,0,0.730011709,0,0.0101727,0,0,2,0,0,2,0,7,0,1,0,0,0,0,0,0.0557344,0.052987199,0.848819299,0,0.294081703,0,0,3,0,0,1,1,12,0,2,29/08/2015 17:30,0,0,1,0,0,0.832315012,1.2516226,0.832315012,1.2516226,0.102303303,0.402803302,2015,Bundesliga
Darmstadt -- Hoffenheim,0.128962994,0.0118688,0.146406502,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0.1036763,0.106765797,1.183056723,0,0,0,0,2,0,0,2,4,9,0,0,29/08/2015 17:30,0,0,0,0,0,0.287238295,1.393498821,0.287238295,1.393498821,0.140831794,0.210442098,2015,Bundesliga
FC Cologne -- Hamburger SV,0.044798799,0,0.86823009,0.757776976,0,0,0,2,1,0,1,0,4,1,0,0,0,1,1,0,0.0854748,0.644564988,0.680451803,0,0.034114601,2,0,4,0,1,2,4,9,0,2,29/08/2015 17:30,0,0,1,0,0,1.670805864,1.444606192,0.913028888,1.444606192,0.044798799,0.76415439,2015,Bundesliga
Mainz 05 -- Hannover 96,0,0.795730306,2.665001569,0,0.085612603,0,1,5,0,0,0,3,13,0,2,0,1,2,0,0,0,0.104685796,0.268480803,0,0,0,1,3,0,0,0,2,9,0,0,29/08/2015 17:30,0,0,0,0,0,3.546344478,0.373166599,3.546344478,0.373166599,0.881342908,0.104685796,2015,Bundesliga
VfB Stuttgart -- Eintracht Frankfurt,0.052496599,0.735929012,1.591967763,0,0.1479133,1,1,1,0,1,2,1,11,0,2,0,1,0,0,0,0,0,1.2023248,0.757776976,0,0,0,3,1,0,0,0,5,1,0,29/08/2015 17:30,0,0,2,1,0,2.528306674,1.960101776,2.528306674,1.2023248,0.936338911,0,2015,Bundesliga
Bayern Munich -- Bayer Leverkusen,0,0,2.025014916,1.515553951,0,0,0,4,2,0,0,0,12,2,0,0,0,1,2,0,0.035117298,0.072742101,0.313420195,0,0,1,0,2,0,0,1,3,6,0,0,29/08/2015 20:30,0,0,0,0,0,3.540568868,0.421279594,2.025014916,0.421279594,0,0.107859399,2015,Bundesliga
Borussia Dortmund -- Hertha Berlin,0,0.605004102,3.09336688,0,0.034107901,0,2,4,0,0,0,2,12,0,1,0,1,2,0,0,0,0,0.533584308,0,0.132874995,0,0,3,0,1,0,0,3,0,1,30/08/2015 17:30,0,0,1,0,0,3.732478883,0.666459303,3.732478883,0.666459303,0.639112003,0.132874995,2015,Bundesliga
Werder Bremen -- Borussia M.Gladbach,0.121793699,0.358933888,1.200395185,1.515553951,0.036862999,1,1,1,1,1,2,3,13,2,2,0,1,0,1,0,0,0.0334588,0.702506508,0,0.0197738,0,0,4,0,1,0,2,6,0,1,30/08/2015 19:30,0,0,1,0,0,3.233539722,0.755739108,1.717985771,0.755739108,0.517590586,0.0532326,2015,Bundesliga
Borussia M.Gladbach -- Hamburger SV,0.1017556,0.047327999,0.260316804,0,0.026665799,0,0,1,0,1,2,1,9,0,1,0,0,0,0,0,0,0.119999997,0.909320506,0,0,0,1,3,0,0,0,1,9,0,0,11/09/2015 22:30,0,1,2,0,0,0.436066203,1.029320504,0.436066203,1.029320504,0.175749399,0.119999997,2015,Bundesliga
Bayer Leverkusen -- Darmstadt,0.095113002,0.440947007,0.833248593,0,0,0,0,4,0,0,1,2,13,0,0,0,0,0,0,0,0.035632201,0,0.163315196,0,0.0858401,1,0,0,0,2,1,0,2,0,2,12/09/2015 17:30,0,0,0,0,1,1.369308602,0.284787497,1.369308602,0.284787497,0.536060009,0.121472301,2015,Bundesliga
Bayern Munich -- Augsburg,0.295710497,0.618699096,2.494274745,0.757776976,0,1,1,7,1,0,4,4,19,1,0,0,0,1,1,0,0,0,0.153190402,0,0,0,0,1,0,0,0,0,3,0,0,12/09/2015 17:30,0,0,1,0,0,4.166461313,0.153190402,3.408684338,0.153190402,0.914409593,0,2015,Bundesliga
Hannover 96 -- Borussia Dortmund,0.044491101,0,0.416144997,0,0.122159101,0,0,2,0,1,1,0,3,0,2,0,0,2,0,0,0,0,0.655730706,1.515553951,0,0,0,4,2,0,0,0,15,2,0,12/09/2015 17:30,0,0,1,2,0,0.582795199,2.171284657,0.582795199,0.655730706,0.166650202,0,2015,Bundesliga
Hertha Berlin -- VfB Stuttgart,0.055299498,0.039712001,1.367100995,0,0.0147485,0,0,3,0,1,1,1,6,0,1,0,0,1,0,1,0,0.0398991,0.386960203,0,0.600404508,0,0,2,0,1,0,1,7,0,3,12/09/2015 17:30,0,0,0,0,1,1.476860994,1.027263811,1.476860994,1.027263811,0.109759999,0.640303608,2015,Bundesliga
Ingolstadt -- Wolfsburg,0.069623001,0,0.0594976,0,0.049070001,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0.065603599,0.062488001,0.603945697,0,0,1,0,2,0,0,1,3,13,0,0,12/09/2015 17:30,0,0,0,0,0,0.178190602,0.732037297,0.178190602,0.732037297,0.118693002,0.1280916,2015,Bundesliga
Eintracht Frankfurt -- FC Cologne,0.0565583,0.037231799,2.817180794,0,0.019074799,0,1,9,0,1,1,2,14,0,1,0,0,6,0,0,0.130704001,0.111883398,0.660108025,0,0,0,1,6,0,0,1,2,10,0,0,12/09/2015 20:30,0,1,1,0,0,2.930045692,0.902695424,2.930045692,0.902695424,0.112864899,0.242587399,2015,Bundesliga
Hoffenheim -- Werder Bremen,0.027385401,0,0.647753403,0,0.0198084,0,0,5,0,0,1,0,8,0,1,0,0,1,0,0,0,0.778408974,1.05384438,0,0.387466997,0,0,6,0,0,0,3,12,0,1,13/09/2015 17:30,0,0,3,0,0,0.694947204,2.219720352,0.694947204,2.219720352,0.047193801,1.165875971,2015,Bundesliga
Schalke 04 -- Mainz 05,0.094834398,0.112965601,1.64975807,0.757776976,0.524074849,1,1,4,1,0,2,3,13,1,5,0,1,1,0,0,0.042838801,0.3538323,2.637527281,0,0,0,0,4,0,0,1,5,9,0,0,13/09/2015 19:30,0,0,1,0,0,3.139409893,3.034198382,2.381632918,3.034198382,0.731874848,0.396671101,2015,Bundesliga
Mainz 05 -- Hoffenheim,0.083781697,0.118366003,0.990254687,0,0.083844103,0,0,4,0,0,1,1,9,0,1,0,0,3,0,0,0,0.127570798,0.885470502,0,0,0,0,4,0,0,0,3,10,0,0,18/09/2015 22:30,0,0,1,0,0,1.27624649,1.0130413,1.27624649,1.0130413,0.285991803,0.127570798,2015,Bundesliga
Darmstadt -- Bayern Munich,0,0,0.205376299,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0.096424997,0.041256201,1.852851689,0,0,0,1,5,0,0,2,1,15,0,0,19/09/2015 17:30,0,0,3,0,0,0.205376299,1.990532886,0.205376299,1.990532886,0,0.137681197,2015,Bundesliga
FC Cologne -- Borussia M.Gladbach,0,0.0284812,0.469407402,0,0.0441067,0,0,4,0,1,0,1,8,0,2,0,0,1,0,0,0,0,0.313018354,0,0.091181301,0,0,2,0,0,0,0,8,0,1,19/09/2015 17:30,0,0,0,0,0,0.541995303,0.404199655,0.541995303,0.404199655,0.072587901,0.091181301,2015,Bundesliga
Hamburger SV -- Eintracht Frankfurt,0.119070698,0.0138618,0.260684779,0,0.554435402,0,0,1,0,0,2,1,5,0,2,0,0,0,0,0,0,0.168026295,0.053370498,0,0,0,2,1,0,0,0,5,2,0,0,19/09/2015 17:30,0,0,0,0,0,0.948052678,0.221396794,0.948052678,0.221396794,0.687367899,0.168026295,2015,Bundesliga
Werder Bremen -- Ingolstadt,0,0.144052796,1.084234389,0,0,0,1,3,0,0,0,3,10,0,0,0,0,0,0,0,0.0404379,0.047337299,0.579334001,0.757776976,0.049665802,1,0,2,1,0,1,2,8,1,2,19/09/2015 17:30,0,0,0,1,0,1.228287185,1.474551978,1.228287185,0.716775002,0.144052796,0.137441001,2015,Bundesliga
Wolfsburg -- Hertha Berlin,0.0358092,0.015802801,1.623641475,0.757776976,0,0,0,3,1,0,1,1,11,1,0,0,0,1,1,0,0,0.091310203,0.1802735,0,0,0,1,3,0,0,0,1,8,0,0,19/09/2015 17:30,0,0,0,0,0,2.433030452,0.271583703,1.675253476,0.271583703,0.051612001,0.091310203,2015,Bundesliga
VfB Stuttgart -- Schalke 04,0.0903119,0.246681893,2.802106508,0,0.174848395,0,2,6,0,1,2,4,16,0,4,0,0,0,0,0,0,0.417201012,0.67639331,0,0,0,1,5,0,0,0,1,9,0,0,20/09/2015 17:30,0,0,1,0,0,3.313948696,1.093594322,3.313948696,1.093594322,0.511842188,0.417201012,2015,Bundesliga
Augsburg -- Hannover 96,0.164186001,0.0733274,1.433628103,0.757776976,0.00928027,1,0,6,1,0,1,1,13,1,1,0,0,1,1,0,0.102417,0.022892499,0.436869676,0,0,0,0,2,0,0,1,1,14,0,0,20/09/2015 19:30,0,0,0,0,0,2.438198749,0.562179175,1.680421773,0.562179175,0.246793671,0.125309499,2015,Bundesliga
Borussia Dortmund -- Bayer Leverkusen,0.0586874,0.036950501,3.234759783,0.757776976,0,0,0,9,1,0,1,2,18,1,0,0,0,2,1,0,0.066563703,0,0.81038543,0,0.050803899,1,0,2,0,0,1,0,5,0,2,20/09/2015 19:30,0,0,0,0,0,4.08817466,0.927753032,3.330397684,0.927753032,0.095637901,0.117367602,2015,Bundesliga
Bayern Munich -- Wolfsburg,0,0.0330474,3.382525917,0,0.444327997,0,0,8,0,3,0,1,14,0,3,0,0,5,0,0,0,0,0.160394049,0,0,0,0,2,0,0,0,0,7,0,0,22/09/2015 22:00,0,0,1,0,0,3.859901315,0.160394049,3.859901315,0.160394049,0.477375397,0,2015,Bundesliga
Darmstadt -- Werder Bremen,0.042239401,0,1.048128113,0.757695973,0.0706113,1,0,1,1,0,1,0,5,1,2,0,0,1,1,0,0.0362892,0.0240582,1.082805412,0,0.053125099,0,1,1,0,1,1,1,8,0,2,22/09/2015 22:00,0,0,1,0,0,1.918674788,1.196277911,1.160978815,1.196277911,0.112850701,0.113472499,2015,Bundesliga
Hertha Berlin -- FC Cologne,0,0.198038995,1.152350709,0,0,0,1,7,0,0,0,2,14,0,0,0,0,2,0,0,0,0,0.643040507,0,0.216346994,0,0,5,0,1,0,0,12,0,1,22/09/2015 22:00,0,0,0,0,0,1.350389704,0.859387501,1.350389704,0.859387501,0.198038995,0.216346994,2015,Bundesliga
Ingolstadt -- Hamburger SV,0,0.1333076,0.584725987,0,0,0,0,2,0,0,0,4,8,0,0,0,0,0,0,0,0.0785858,0.093461797,0.999542968,0,0,1,0,2,0,0,2,1,5,0,0,22/09/2015 22:00,1,0,0,0,0,0.718033588,1.171590565,0.718033588,1.171590565,0.1333076,0.172047596,2015,Bundesliga
Bayer Leverkusen -- Mainz 05,0.0252476,0.153431501,1.568696514,0,0,0,1,5,0,0,1,4,15,0,0,0,0,1,0,0,0.143211007,0,0.333583299,0,0,1,0,1,0,0,1,0,2,0,0,23/09/2015 22:00,0,0,0,0,0,1.747375615,0.476794306,1.747375615,0.476794306,0.178679101,0.143211007,2015,Bundesliga
Borussia M.Gladbach -- Augsburg,0.139316201,0.06512,2.195938105,0,0.466172498,0,1,10,0,1,3,3,13,0,2,0,0,3,0,1,0.074462302,0,0.319310204,1.515553951,0.0133561,0,0,2,2,0,1,0,9,2,1,23/09/2015 22:00,0,0,0,2,0,2.866546804,1.922682557,2.866546804,0.407128606,0.670608699,0.087818402,2015,Bundesliga
Hannover 96 -- VfB Stuttgart,0,0,0.755076826,0,0.0526323,0,0,3,0,0,0,0,6,0,2,0,0,1,0,0,0.132867701,0,1.697448051,0,0.092809297,1,0,11,0,0,2,0,16,0,1,23/09/2015 22:00,0,0,3,0,0,0.807709126,1.923125049,0.807709126,1.923125049,0.0526323,0.225676998,2015,Bundesliga
Hoffenheim -- Borussia Dortmund,0,0.088736303,0.632445001,0,0.466082007,0,0,5,0,0,0,1,8,0,1,0,0,1,0,0,0.051622,0,1.557488568,0,0.031388901,0,0,4,0,0,1,0,12,0,1,23/09/2015 22:00,0,0,1,0,0,1.187263311,1.640499469,1.187263311,1.640499469,0.55481831,0.083010901,2015,Bundesliga
Schalke 04 -- Eintracht Frankfurt,0.154711999,0.705853581,1.301024699,0,0.124851003,1,1,4,0,1,2,3,7,0,1,0,1,1,0,0,0.067382,0.415555097,0.415340302,0,0.065043002,0,1,3,0,1,1,4,11,0,2,23/09/2015 22:00,0,0,0,0,0,2.286441282,0.963320401,2.286441282,0.963320401,0.985416584,0.5479801,2015,Bundesliga
FC Cologne -- Ingolstadt,0.038591899,0.414499513,0.877865983,0,0.0115601,0,2,2,0,0,1,3,10,0,1,0,0,1,0,0,0.141199596,0.154006204,0.331072299,0,0.0131555,1,1,3,0,0,2,4,9,0,1,25/09/2015 22:30,0,1,0,0,0,1.342517495,0.639433599,1.342517495,0.639433599,0.464651512,0.3083613,2015,Bundesliga
Augsburg -- Hoffenheim,0.261795394,0.126867302,1.523467478,0,0.0311112,1,1,6,0,1,3,2,19,0,2,0,0,1,0,0,0.029563401,0,0.804964303,0.757776976,0,0,0,4,1,0,1,0,9,1,0,26/09/2015 17:30,0,0,2,1,0,1.943241375,1.59230468,1.943241375,0.834527704,0.419773896,0.029563401,2015,Bundesliga
Mainz 05 -- Bayern Munich,0,0.0492073,0.702732384,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0.127944704,0.0459865,1.842375685,0.757776976,0,2,0,7,0,0,2,1,13,1,0,26/09/2015 17:30,0,0,3,0,0,0.751939684,2.774083864,0.751939684,2.016306888,0.0492073,0.173931204,2015,Bundesliga
VfB Stuttgart -- Borussia M.Gladbach,0.077578798,0.354445891,1.241288587,0.757695973,0.034481701,1,0,3,1,1,2,5,15,1,1,0,0,0,1,0,0.093354702,0,0.709068594,0,0.393563986,0,0,4,0,1,1,0,7,0,1,26/09/2015 17:30,0,0,1,0,1,2.46549095,1.195987281,1.707794977,1.195987281,0.46650639,0.486918688,2015,Bundesliga
Werder Bremen -- Bayer Leverkusen,0,0.0266794,0.291421519,0,0.00860589,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0.172735404,0.236491594,0.88321629,0,0.0121558,1,1,4,0,0,2,4,10,0,1,26/09/2015 17:30,1,0,2,0,0,0.326706809,1.304599089,0.326706809,1.304599089,0.03528529,0.421382799,2015,Bundesliga
Wolfsburg -- Hannover 96,0,0.147312801,1.085311897,0,0.186425,0,0,8,0,1,0,4,18,0,1,0,0,1,0,0,0.088631101,0,1.000706185,0,0,0,0,3,0,0,1,0,8,0,0,26/09/2015 17:30,0,0,1,0,0,1.419049699,1.089337286,1.419049699,1.089337286,0.333737802,0.088631101,2015,Bundesliga
Hamburger SV -- Schalke 04,0.0326804,0.346371287,0.194491441,0,0.00948265,1,0,2,0,0,1,2,9,0,1,0,0,0,0,0,0,0.059273299,0.819467233,0,0.399100006,0,1,4,0,0,0,2,7,0,1,26/09/2015 20:30,0,0,1,0,0,0.583025779,1.277840538,0.583025779,1.277840538,0.388534337,0.458373304,2015,Bundesliga
Eintracht Frankfurt -- Hertha Berlin,0,0.097731598,1.193124684,0,0.122832,0,1,1,0,0,0,1,9,0,1,0,1,0,0,0,0.050486799,0.401390694,1.779435502,0,0,0,0,6,0,0,1,2,11,0,0,27/09/2015 17:30,0,0,1,0,0,1.413688282,2.231312996,1.413688282,2.231312996,0.220563598,0.451877493,2015,Bundesliga
Borussia Dortmund -- Darmstadt,0,0.071667999,1.885246206,0,0.0136347,0,0,4,0,0,0,1,13,0,1,0,0,2,0,0,0,0,0.35244301,0,0.156194666,0,0,1,0,2,0,0,1,0,3,27/09/2015 19:30,0,0,1,0,1,1.970548905,0.508637676,1.970548905,0.508637676,0.085302699,0.156194666,2015,Bundesliga
Darmstadt -- Mainz 05,0.100654997,0,0.876544897,0.757776976,0.126111399,0,0,3,0,1,1,0,10,1,2,0,0,2,0,0,0,0.051605402,1.390241086,0,0.095686398,0,1,5,0,1,0,2,10,0,2,02/10/2015 22:30,0,1,1,0,1,1.861088268,1.537532886,1.103311293,1.537532886,0.226766396,0.147291799,2015,Bundesliga
Borussia M.Gladbach -- Wolfsburg,0,0,1.480378701,0,0,0,0,3,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0.813505742,0,0,0,0,3,0,0,0,0,10,0,0,03/10/2015 17:30,0,0,0,0,0,1.480378701,0.813505742,1.480378701,0.813505742,0,0,2015,Bundesliga
Hannover 96 -- Werder Bremen,0.041005701,0.162630703,0.477050992,0,0.0145595,0,2,3,0,0,1,2,8,0,1,0,1,0,0,0,0.0250603,0.128863798,1.355853022,0,0,1,0,5,0,0,1,3,15,0,0,03/10/2015 17:30,0,0,0,0,0,0.695246896,1.50977712,0.695246896,1.50977712,0.218195904,0.153924098,2015,Bundesliga
Hertha Berlin -- Hamburger SV,0,0.0127321,1.961844999,0,0.068927102,0,0,6,0,0,0,1,12,0,1,0,0,3,0,0,0.042089,0.054053001,0.218992598,0,0,0,1,1,0,0,1,1,6,0,0,03/10/2015 17:30,0,0,0,0,0,2.043504201,0.3151346,2.043504201,0.3151346,0.081659202,0.096142001,2015,Bundesliga
Hoffenheim -- VfB Stuttgart,0.052331898,0.700383384,0.4089191,0.757776976,0,1,0,2,1,0,1,3,6,1,0,0,0,1,1,0,0,0.141351402,2.225123902,0,0,0,1,6,0,0,0,2,16,0,0,03/10/2015 17:30,0,1,1,0,0,1.919411357,2.366475304,1.161634382,2.366475304,0.752715282,0.141351402,2015,Bundesliga
Ingolstadt -- Eintracht Frankfurt,0,0.171837804,0.618342928,0,0.39481841,0,1,3,0,0,0,3,9,0,2,0,0,2,0,0,0,0.043609001,0.696698694,0,0,0,0,1,0,0,0,1,11,0,0,03/10/2015 17:30,0,0,0,0,0,1.184999142,0.740307694,1.184999142,0.740307694,0.566656214,0.043609001,2015,Bundesliga
Schalke 04 -- FC Cologne,0.146749899,0,0.5812638,0,0.388054556,2,0,5,0,0,3,0,11,0,2,0,0,0,0,0,0,0.0117966,1.336685279,0,0.0126459,0,0,4,0,0,0,1,10,0,1,04/10/2015 17:30,0,0,3,0,0,1.116068255,1.36112778,1.116068255,1.36112778,0.534804455,0.0244425,2015,Bundesliga
Bayer Leverkusen -- Augsburg,0.0871334,0.129114497,0.978420995,0.757776976,0.048795301,1,2,3,0,2,2,4,14,1,2,0,0,1,0,0,0,0,0.119116701,0,0,0,0,0,0,0,0,0,2,0,0,04/10/2015 19:30,0,0,0,0,0,2.00124117,0.119116701,1.243464194,0.119116701,0.265043199,0,2015,Bundesliga
Bayern Munich -- Borussia Dortmund,0,0.029974201,2.948244765,0.757776976,0,0,0,8,1,0,0,2,12,1,0,0,0,4,1,0,0.242295202,0.033707101,0.828887098,0,0,1,0,3,0,0,3,1,6,0,0,04/10/2015 19:30,0,0,1,0,0,3.735995942,1.1048894,2.978218966,1.1048894,0.029974201,0.276002303,2015,Bundesliga
Mainz 05 -- Borussia Dortmund,0.294735402,0.0425376,1.214282073,0,0,1,0,4,0,0,3,1,7,0,0,0,0,0,0,0,0,0.0188141,2.848902717,0.757776976,0.0790556,0,0,5,1,0,0,1,13,1,1,16/10/2015 22:30,0,0,2,0,0,1.551555075,3.704549393,1.551555075,2.946772417,0.337273002,0.0978697,2015,Bundesliga
