fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Stoke -- Arsenal,0,0.089787501,0.571943499,0,0.031804671,0,0,4,0,0,0,3,6,0,2,0,0,1,0,0,0,0.055689502,0.866448198,0,0.484446891,0,0,4,0,2,0,3,13,0,2,19/08/2017 17:30,0,0,0,0,0,0.693535671,1.406584591,0.693535671,1.406584591,0.121592171,0.540136392,2017,EPL
Huddersfield -- Newcastle United,0,0.0145112,0.253004802,0,0,0,0,3,0,0,0,1,6,0,0,0,0,1,0,0,0,0.409960985,0.563360885,0,0,0,0,5,0,0,0,1,12,0,0,20/08/2017 13:30,0,0,0,0,0,0.267516002,0.97332187,0.267516002,0.97332187,0.0145112,0.409960985,2017,EPL
Tottenham -- Chelsea,0,0.239458295,0.485650603,0,0,0,1,5,0,0,0,6,12,0,0,0,0,0,0,0,0.072303601,0.039036602,0.723082907,0,0,1,0,1,0,0,1,1,7,0,1,20/08/2017 16:00,1,0,1,0,0,0.725108897,0.83442311,0.725108897,0.83442311,0.239458295,0.111340202,2017,EPL
Manchester City -- Everton,0.074189499,0.131423101,0.884925397,0,0.0528166,0,0,6,0,0,1,3,13,0,2,0,0,1,0,0,0,0.0528217,0.506256348,0,0.04063233,0,0,1,0,1,0,1,4,0,2,21/08/2017 20:00,0,0,1,0,0,1.143354597,0.599710377,1.143354597,0.599710377,0.258429199,0.093454029,2017,EPL
Bournemouth -- Manchester City,0,0,0.403898103,0,0.0145805,0,0,3,0,0,0,0,8,0,1,0,0,1,0,0,0.063722499,0.446001289,1.2590866,0,0,0,0,8,0,0,1,4,14,0,0,26/08/2017 12:30,0,0,2,0,0,0.418478603,1.768810388,0.418478603,1.768810388,0.0145805,0.509723788,2017,EPL
Crystal Palace -- Swansea,0.076044701,0.124279998,0.535072698,0,0.083554797,0,1,2,0,0,1,1,13,0,1,0,0,0,0,0,0,0.398126006,0.549836703,0,0.0188212,0,0,2,0,1,0,1,5,0,1,26/08/2017 15:00,0,0,2,0,0,0.818952194,0.966783909,0.818952194,0.966783909,0.283879496,0.416947206,2017,EPL
Huddersfield -- Southampton,0,0.0592101,1.437552102,0,0.0192912,0,1,4,0,1,0,2,13,0,1,0,0,0,0,0,0,0,0.795910309,0,0,0,0,2,0,0,0,0,6,0,0,26/08/2017 15:00,0,0,0,0,0,1.516053402,0.795910309,1.516053402,0.795910309,0.0785013,0,2017,EPL
Newcastle United -- West Ham,0,0.044078201,2.716993718,0,0,0,0,8,0,0,0,1,16,0,0,0,0,3,0,0,0.0351962,0,0.52911419,0,0,0,0,3,0,0,1,0,7,0,0,26/08/2017 15:00,0,0,0,0,0,2.761071919,0.56431039,2.761071919,0.56431039,0.044078201,0.0351962,2017,EPL
Watford -- Brighton,0,0.036273502,0.135600711,0,0.109584499,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0.208113,0.296839308,0.420588478,0,0.028054001,0,0,2,0,0,1,4,10,0,1,26/08/2017 15:00,0,0,0,0,0,0.281458712,0.953594787,0.281458712,0.953594787,0.145858001,0.533006309,2017,EPL
Manchester United -- Leicester,0.074040398,0.080398299,1.887410093,0.761169016,0,0,1,5,1,0,1,1,19,1,0,0,1,1,0,0,0,0.052118801,0.597862591,0,0.021614,0,0,4,0,0,0,1,9,0,1,26/08/2017 17:30,0,0,0,0,0,2.803017806,0.671595392,2.04184879,0.671595392,0.154438697,0.073732801,2017,EPL
Chelsea -- Everton,0,0.1334897,1.036418493,0,0,0,1,6,0,0,0,4,14,0,0,0,0,2,0,0,0,0.035753299,0.229266498,0,0.061634801,0,0,0,0,0,0,1,5,0,1,27/08/2017 13:30,0,0,0,0,0,1.169908193,0.326654598,1.169908193,0.326654598,0.1334897,0.0973881,2017,EPL
West Bromwich Albion -- Stoke,0,0.131329102,0.678619565,0,0.065183498,0,0,1,0,1,0,4,5,0,1,0,0,1,0,0,0,0.234272506,0.746632287,0,0,0,0,2,0,0,0,3,13,0,0,27/08/2017 13:30,0,0,1,0,0,0.875132166,0.980904793,0.875132166,0.980904793,0.1965126,0.234272506,2017,EPL
Liverpool -- Arsenal,0,0.0369449,3.44753867,0,0,0,0,10,0,0,0,2,16,0,0,0,0,4,0,0,0,0.10695,0.250833903,0,0.127031997,0,0,0,0,0,0,1,6,0,1,27/08/2017 16:00,0,0,0,0,0,3.48448357,0.4848159,3.48448357,0.4848159,0.0369449,0.233981997,2017,EPL
Tottenham -- Burnley,0.0485873,1.053070622,1.263902901,0,0.060935799,0,1,4,0,0,1,10,16,0,1,0,1,0,0,0,0,0.210384004,0.460558999,0,0,0,0,3,0,0,0,5,8,0,0,27/08/2017 16:00,0,0,1,0,0,2.426496622,0.670943003,2.426496622,0.670943003,1.162593721,0.210384004,2017,EPL
Manchester City -- Liverpool,0,0.482769012,2.625486614,0,0.037637901,0,1,9,0,0,0,1,11,0,1,0,0,5,0,0,0.197302401,0.0164607,0.451422105,0,0,0,0,3,0,0,2,1,4,0,0,09/09/2017 12:30,0,0,0,0,0,3.145893527,0.665185206,3.145893527,0.665185206,0.520406913,0.213763101,2017,EPL
Arsenal -- Bournemouth,0.123267002,0.064725202,2.299330095,0,0,1,0,8,0,0,1,2,14,0,0,0,0,3,0,0,0.063096397,0,0.522856697,0,0.010604,0,0,2,0,0,1,0,5,0,1,09/09/2017 15:00,0,0,0,0,0,2.487322299,0.596557094,2.487322299,0.596557094,0.187992204,0.073700396,2017,EPL
Brighton -- West Bromwich Albion,0,0.034295902,0.342387434,0,0.0200873,0,1,4,0,1,0,1,10,0,1,0,0,3,0,0,0,0.063065901,0.767628215,0,0.035984699,0,0,3,0,0,0,2,9,0,1,09/09/2017 15:00,0,0,1,0,0,0.396770636,0.866678815,0.396770636,0.866678815,0.054383202,0.0990506,2017,EPL
Everton -- Tottenham,0,0.621972792,0.529463798,0,0,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0.0469018,0.0197335,2.146361779,0,0,0,1,5,0,0,1,1,13,0,0,09/09/2017 15:00,0,1,2,0,0,1.15143659,2.212997079,1.15143659,2.212997079,0.621972792,0.066635299,2017,EPL
Leicester -- Chelsea,0,0.0509133,0.520060807,0.761169016,0.016887,0,0,1,1,0,0,2,4,1,1,0,0,0,1,0,0.032756601,0.028852399,0.977824394,0,0,1,1,4,0,0,1,1,14,0,0,09/09/2017 15:00,0,0,2,0,0,1.349030124,1.039433394,0.587861108,1.039433394,0.0678003,0.061609,2017,EPL
Southampton -- Watford,0,0.158977998,0.161068101,0,0.0150231,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0.056097601,0.2764156,0.2617549,0,0,0,0,3,0,0,1,3,8,0,0,09/09/2017 15:00,0,0,2,0,0,0.3350692,0.5942681,0.3350692,0.5942681,0.174001099,0.3325132,2017,EPL
Stoke -- Manchester United,0,0.482958496,1.016320198,0,0,0,1,4,0,0,0,2,8,0,0,0,1,1,0,0,0.0506461,0.413867205,1.637631999,0,0.0126841,0,2,6,0,0,1,6,10,0,1,09/09/2017 17:30,0,1,1,0,0,1.499278693,2.114829405,1.499278693,2.114829405,0.482958496,0.477197406,2017,EPL
Burnley -- Crystal Palace,0,0,0.429328714,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0.055601299,0.352495397,1.282775898,0,0.046835,0,1,2,0,0,1,8,12,0,2,10/09/2017 13:30,0,0,0,0,0,0.429328714,1.737707593,0.429328714,1.737707593,0,0.454931695,2017,EPL
Swansea -- Newcastle United,0.083885897,0.545031808,0.856826378,0,0,0,0,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0.323951591,0.707815197,0,0,0,2,6,0,0,0,2,14,0,0,10/09/2017 16:00,0,1,0,0,0,1.485744083,1.031766788,1.485744083,1.031766788,0.628917705,0.323951591,2017,EPL
West Ham -- Huddersfield,0.079720102,1.079696491,0.481436472,0,0.433364987,0,1,2,0,0,2,4,12,0,1,0,1,1,0,0,0,0.0226923,0.300244803,0,0.0164009,0,0,2,0,0,0,1,8,0,1,11/09/2017 20:00,0,0,0,0,0,2.074218053,0.339338003,2.074218053,0.339338003,1.592781581,0.0390932,2017,EPL
Bournemouth -- Brighton,0.167649999,0.404284786,0.823356208,0,0,0,1,2,0,0,1,3,11,0,0,0,1,1,0,0,0,0.316164702,0.568376292,0,0,0,0,1,0,0,0,5,4,0,0,15/09/2017 20:00,0,0,1,0,0,1.395290994,0.884540994,1.395290994,0.884540994,0.571934786,0.316164702,2017,EPL
