fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Torino -- Napoli,0,0.155667596,0.2919003,0,0.034437101,0,1,3,0,0,0,4,7,0,1,0,0,0,0,0,06/10/2019 17:00,0,0.105746199,0.735111383,0,0,0,1,2,0,0,0,4,12,0,0,0,0,0,0,0,0.482004997,0.840857582,0.482004997,0.840857582,0.190104697,0.105746199,2019,SerieA
Inter -- Juventus,0,0.0132411,0.76431031,0.761299014,0,0,0,2,1,0,0,1,8,1,0,0,0,0,1,0,06/10/2019 19:45,0.087341901,0,1.120173895,0,0.025598,0,0,6,0,0,2,0,14,0,2,0,0,2,0,0,1.538850424,1.233113796,0.77755141,1.233113796,0.0132411,0.112939901,2019,SerieA
Lazio -- Atalanta,0,0.274374992,0.907095964,1.522598028,0,0,1,2,2,0,0,1,14,2,0,0,0,1,2,0,19/10/2019 14:00,0.129906502,0,2.44250196,0,0,3,0,6,0,0,3,0,19,0,0,1,0,2,0,0,2.704068984,2.572408462,1.181470956,2.572408462,0.274374992,0.129906502,2019,SerieA
Napoli -- Verona,0,0.047961301,1.52341359,0,0.717395826,0,1,4,0,1,0,3,16,0,2,0,0,1,0,1,19/10/2019 17:00,0.032680299,0.200007098,1.655620309,0,0.121291799,0,0,5,0,0,1,5,12,0,2,0,0,0,0,0,2.288770718,2.009599505,2.288770718,2.009599505,0.765357127,0.353979196,2019,SerieA
Juventus -- Bologna,0.066713497,0.219073394,1.655190488,0,0,0,1,9,0,0,1,3,19,0,0,0,0,2,0,0,19/10/2019 19:45,0.0508225,0,0.300496805,0,0.607966118,0,0,1,0,1,1,0,6,0,2,0,0,1,0,0,1.94097738,0.959285423,1.94097738,0.959285423,0.285786891,0.658788618,2019,SerieA
Sassuolo -- Inter,0.091908298,0.143219398,0.566071114,0,0.091146097,0,0,4,0,0,2,2,7,0,1,0,0,3,0,0,20/10/2019 11:30,0.087646,0.047433399,1.391455997,1.522598028,0,0,1,4,2,0,1,1,9,2,0,0,1,1,2,0,0.892344907,3.049133424,0.892344907,1.526535396,0.326273793,0.135079399,2019,SerieA
Cagliari -- SPAL 2013,0.033844098,0.218921997,0.870871486,0,0.02352429,0,1,2,0,2,1,2,11,0,2,0,0,1,0,1,20/10/2019 14:00,0.072752103,0.561811108,0.284444598,0,0,0,2,3,0,0,1,5,6,0,0,0,0,0,0,0,1.147161871,0.919007809,1.147161871,0.919007809,0.276290385,0.634563211,2019,SerieA
Sampdoria -- Roma,0,0.066203099,0.561809899,0,0,0,1,3,0,0,0,2,9,0,0,0,0,0,0,0,20/10/2019 14:00,0.0330614,0.0259065,0.384643097,0,0,0,0,1,0,0,1,2,6,0,0,0,0,0,0,0,0.628012998,0.443610998,0.628012998,0.443610998,0.066203099,0.0589679,2019,SerieA
Udinese -- Torino,0,0.047692999,1.862264696,0,0,0,1,3,0,0,0,3,15,0,0,0,0,1,0,0,20/10/2019 14:00,0.044378299,0.0135835,0.545576097,0,0,0,0,3,0,0,1,1,9,0,0,0,0,0,0,0,1.909957695,0.603537897,1.909957695,0.603537897,0.047692999,0.057961799,2019,SerieA
Parma Calcio 1913 -- Genoa,0.047896702,0,2.362581668,0,0.19494066,0,0,6,0,1,1,0,19,0,2,0,0,4,0,1,20/10/2019 17:00,0,1.546668181,0.744469991,0,0,0,3,2,0,0,0,5,14,0,0,0,0,1,0,0,2.60541903,2.291138172,2.60541903,2.291138172,0.242837362,1.546668181,2019,SerieA
AC Milan -- Lecce,0,0.265868604,1.5176288,0,0,0,0,6,0,0,0,3,19,0,0,0,0,2,0,0,20/10/2019 19:45,0.055887301,0.0133563,0.230250898,0.761299014,0.792589281,0,0,4,1,1,1,1,7,1,3,0,0,1,0,1,1.783497404,1.853382793,1.783497404,1.092083779,0.265868604,0.861832881,2019,SerieA
Brescia -- Fiorentina,0,0.530235216,0,0,0.0135031,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,21/10/2019 20:00,0,0.0988637,0.598614412,0,0.128802001,0,1,3,0,0,0,4,8,0,1,0,0,0,0,0,0.543738316,0.826280114,0.543738316,0.826280114,0.543738316,0.227665702,2019,SerieA
Verona -- Sassuolo,0,0,0.782917496,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,25/10/2019 19:45,0.111727998,0.087381801,0.855283787,0,0,1,0,3,0,0,1,3,9,0,0,0,0,1,0,0,0.782917496,1.054393586,0.782917496,1.054393586,0,0.199109798,2019,SerieA
Lecce -- Juventus,0,0,0.294134916,0.761299014,0,0,0,4,1,0,0,0,9,1,0,0,0,0,1,0,26/10/2019 14:00,0,0.282829199,1.979124205,0.761299014,0.590448022,0,1,2,1,0,0,7,16,1,1,0,0,0,1,0,1.05543393,3.61370044,0.294134916,2.852401426,0,0.873277221,2019,SerieA
Inter -- Parma Calcio 1913,0.116645999,0.212296499,2.028037139,0,0.068388101,0,1,5,0,0,1,6,20,0,2,0,1,1,0,0,26/10/2019 17:00,0,0.0648508,0.838041573,0,0.047420699,0,0,5,0,0,0,1,10,0,1,0,0,2,0,0,2.425367738,0.950313072,2.425367738,0.950313072,0.397330599,0.112271499,2019,SerieA
Genoa -- Brescia,0.054636199,0.1168887,0.972822705,0,0,0,0,10,0,0,1,4,12,0,0,0,0,3,0,0,26/10/2019 19:45,0.098610798,0,0.48511616,0,0.582556009,1,0,0,0,1,2,0,4,0,1,1,0,0,0,0,1.144347604,1.166282967,1.144347604,1.166282967,0.171524899,0.681166807,2019,SerieA
Bologna -- Sampdoria,0.120657697,0.890099987,1.307862079,0,0,0,1,4,0,0,2,2,9,0,0,0,1,1,0,0,27/10/2019 11:30,0,0.328770198,0.181510499,0,0,0,1,1,0,0,0,6,5,0,0,0,0,1,0,0,2.318619763,0.510280697,2.318619763,0.510280697,1.010757685,0.328770198,2019,SerieA
Atalanta -- Udinese,0,0,4.337346079,1.522598028,0.026787801,0,0,11,2,0,0,0,21,2,1,0,0,5,2,0,27/10/2019 14:00,0,0.068896301,0.409848012,0,0,0,1,2,0,0,0,2,5,0,0,0,0,1,0,0,5.886731908,0.478744313,4.36413388,0.478744313,0.026787801,0.068896301,2019,SerieA
SPAL 2013 -- Napoli,0.0474445,0.199452604,0.223447001,0,0,0,1,1,0,0,1,4,5,0,0,0,0,1,0,0,27/10/2019 14:00,0,0.060133401,0.799657512,0,0.039126001,0,0,3,0,1,0,3,9,0,1,0,0,1,0,0,0.470344105,0.898916915,0.470344105,0.898916915,0.246897104,0.099259403,2019,SerieA
Torino -- Cagliari,0,0.0528441,1.255520225,0,0,0,0,4,0,0,0,2,9,0,0,0,0,1,0,0,27/10/2019 14:00,0.071614496,0.0774612,0.360378098,0,0,1,0,2,0,0,1,3,6,0,0,0,0,1,0,0,1.308364324,0.509453794,1.308364324,0.509453794,0.0528441,0.149075696,2019,SerieA
Roma -- AC Milan,0.079205699,0.887413591,0.723123908,0,0,0,1,4,0,0,1,4,7,0,0,0,1,1,0,0,27/10/2019 17:00,0.038224999,0.093763202,0.413226906,0,0,0,0,4,0,0,1,1,10,0,0,0,0,1,0,0,1.689743198,0.545215108,1.689743198,0.545215108,0.96661929,0.131988201,2019,SerieA
Fiorentina -- Lazio,0,0,0.438181206,0,0.1257747,0,0,3,0,0,0,0,9,0,2,0,0,1,0,0,27/10/2019 19:45,0.085063502,0.029818499,1.132403797,0.761299014,0,0,0,6,1,0,1,1,9,1,0,0,0,2,0,0,0.563955906,2.008584813,0.563955906,1.247285799,0.1257747,0.114882002,2019,SerieA
Parma Calcio 1913 -- Verona,0.065706797,0.223062303,0.836113591,0,0.0460806,0,1,4,0,0,1,4,14,0,1,0,0,0,0,0,29/10/2019 18:00,0,0.015284,0.358063702,0,0,0,1,1,0,0,0,1,7,0,0,0,0,1,0,0,1.170963291,0.373347702,1.170963291,0.373347702,0.3348497,0.015284,2019,SerieA
Brescia -- Inter,0,1.423161604,0.445774558,0,0.081656102,0,2,4,0,0,0,5,8,0,2,0,0,0,0,0,29/10/2019 20:00,0,0.062342999,0.645483096,0,0.0617247,0,0,2,0,0,0,2,11,0,1,0,0,2,0,0,1.950592264,0.769550795,1.950592264,0.769550795,1.504817707,0.124067699,2019,SerieA
Napoli -- Atalanta,0.057886802,0.477428188,3.474860523,0,0.043231799,0,2,7,0,0,1,2,14,0,2,0,1,1,0,0,30/10/2019 18:00,0.141824998,0.084427301,0.993633803,0,0.131352007,1,0,3,0,0,2,2,10,0,1,0,0,2,0,0,4.053407311,1.351238109,4.053407311,1.351238109,0.578546789,0.357604306,2019,SerieA
Cagliari -- Bologna,0.028076099,0.045366101,0.898050889,0,0.380463004,1,0,4,0,0,1,2,11,0,1,0,0,3,0,0,30/10/2019 20:00,0.0542248,0,0.365396002,0.761299014,0,0,0,2,1,0,1,0,8,1,0,0,0,0,1,0,1.351956094,1.180919817,1.351956094,0.419620803,0.453905204,0.0542248,2019,SerieA
Juventus -- Genoa,0,0.447930107,1.447408781,0.761299014,0,0,2,8,1,0,0,5,21,1,0,0,1,0,1,0,30/10/2019 20:00,0.0408522,0,0.199931,0,0.028988799,1,0,2,0,0,1,0,6,0,1,0,0,1,0,0,2.656637902,0.269772,1.895338888,0.269772,0.447930107,0.069840999,2019,SerieA
Lazio -- Torino,0.108856,0.406258809,1.023341899,0.761299014,0,0,0,7,1,0,1,4,14,1,0,0,0,2,1,0,30/10/2019 20:00,0.0435225,0,0.587057316,0,0.082282402,1,0,1,0,0,1,1,8,0,1,0,0,0,0,0,2.299755722,0.712862217,1.538456708,0.712862217,0.515114809,0.125804901,2019,SerieA
Sampdoria -- Lecce,0,0.500374306,1.103642113,0,0.073778696,0,2,3,0,1,0,6,17,0,1,0,1,0,0,0,30/10/2019 20:00,0,0.026628099,1.05124639,0,0,0,0,4,0,0,0,2,10,0,0,0,0,1,0,0,1.677795115,1.077874489,1.677795115,1.077874489,0.574153002,0.026628099,2019,SerieA
Sassuolo -- Fiorentina,0.106146298,0,0.223682104,0,0.628968,0,0,3,0,0,2,0,3,0,1,0,0,1,0,0,30/10/2019 20:00,0,0.61423111,0.494186299,0,0.046022601,0,2,4,0,0,0,4,10,0,1,0,1,1,0,0,0.958796402,1.15444001,0.958796402,1.15444001,0.735114299,0.660253711,2019,SerieA
Udinese -- Roma,0.133983001,0.023665,0.356003498,0,0.0435126,0,0,2,0,2,1,1,8,0,2,0,0,0,0,0,30/10/2019 20:00,0.102445796,0.650332507,1.768060766,0.761299014,0,1,1,3,1,0,2,2,8,1,0,0,1,2,1,0,0.557164098,3.282138083,0.557164098,2.520839069,0.2011606,0.752778303,2019,SerieA
AC Milan -- SPAL 2013,0.089777,0.211594101,1.711136775,0,0,1,0,4,0,0,1,3,12,0,0,1,0,0,0,0,31/10/2019 20:00,0.03081,0.067296401,0.116151198,0,0.121902997,0,0,2,0,0,1,1,5,0,3,0,0,0,0,0,2.012507876,0.336160596,2.012507876,0.336160596,0.301371101,0.220009398,2019,SerieA
Roma -- Napoli,0,0.0861948,0.602059294,1.522598028,0,0,1,3,2,0,0,3,12,2,0,0,0,1,1,0,02/11/2019 14:00,0.082116097,0.0398868,1.395787165,0,0.141046003,0,1,2,0,0,1,2,12,0,1,0,0,1,0,0,2.210852123,1.658836064,0.688254095,1.658836064,0.0861948,0.263048899,2019,SerieA
Bologna -- Inter,0.052831799,0,0.241919803,0,0.085493803,0,0,3,0,0,1,0,9,0,1,0,0,1,0,0,02/11/2019 17:00,0,0.632574176,0.747775001,0.761299014,0,0,3,4,1,0,0,3,11,1,0,0,1,0,1,0,0.380245404,2.141648192,0.380245404,1.380349178,0.138325602,0.632574176,2019,SerieA
Torino -- Juventus,0,0.087233099,0.228133902,0,0.0437833,0,2,2,0,0,0,4,4,0,1,0,0,0,0,0,02/11/2019 19:45,0.0348868,1.079282982,0.636566296,0,0.053918399,1,2,5,0,2,1,5,11,0,2,0,1,0,0,0,0.359150301,1.804654477,0.359150301,1.804654477,0.131016399,1.168088181,2019,SerieA
Atalanta -- Cagliari,0.072252102,0.184718402,0.490334193,0,0.012112,0,1,2,0,0,1,4,13,0,2,0,0,0,0,0,03/11/2019 11:30,0,0.0143999,1.095172894,0,0,0,0,4,0,0,0,1,12,0,0,0,0,1,0,0,0.759416698,1.109572794,0.759416698,1.109572794,0.269082504,0.0143999,2019,SerieA
Genoa -- Udinese,0.097201802,0.479321692,0.907872301,0,0,0,0,2,0,0,1,5,10,0,0,0,0,1,0,0,03/11/2019 14:00,0.091097899,0.0123642,1.295615911,0,0,0,0,5,0,0,1,1,16,0,0,0,0,3,0,0,1.484395795,1.39907801,1.484395795,1.39907801,0.576523494,0.103462099,2019,SerieA
Lecce -- Sassuolo,0.108313002,0.030643901,0.3455445,0,0,1,0,3,0,0,1,1,7,0,0,1,0,1,0,0,03/11/2019 14:00,0.0435021,0.144017994,2.276447566,0,0,0,0,3,0,0,1,1,11,0,0,0,0,2,0,0,0.484501403,2.46396766,0.484501403,2.46396766,0.138956903,0.187520094,2019,SerieA
Verona -- Brescia,0,0.030236,0.869261583,0,0.240813002,0,1,2,0,0,0,1,9,0,1,0,1,1,0,0,03/11/2019 14:00,0.152925499,0,0.678435913,0,0.164199223,2,0,3,0,0,2,0,12,0,2,0,0,1,0,0,1.140310585,0.995560635,1.140310585,0.995560635,0.271049002,0.317124722,2019,SerieA
Fiorentina -- Parma Calcio 1913,0.058185499,0,1.278891403,0,0.031593,1,0,3,0,0,1,0,16,0,2,0,0,1,0,0,03/11/2019 17:00,0,0.083473101,0.620483813,0,0,0,0,3,0,0,0,1,7,0,0,0,0,1,0,0,1.368669902,0.703956914,1.368669902,0.703956914,0.089778499,0.083473101,2019,SerieA
AC Milan -- Lazio,0.110010702,0.0186895,0.589005099,0,0,1,0,2,0,0,2,1,9,0,0,0,0,0,0,0,03/11/2019 19:45,0,0.101579003,1.011003688,0,0,0,0,4,0,0,0,1,8,0,0,0,0,2,0,0,0.717705301,1.112582691,0.717705301,1.112582691,0.128700202,0.101579003,2019,SerieA
SPAL 2013 -- Sampdoria,0,0.268136402,0.234770503,0,0,0,0,3,0,0,0,7,7,0,0,0,0,0,0,0,04/11/2019 19:45,0.104575697,0.575196706,0.192443301,0,0.018649099,1,2,2,0,0,2,3,11,0,1,0,0,1,0,0,0.502906905,0.890864803,0.502906905,0.890864803,0.268136402,0.698421502,2019,SerieA
Sassuolo -- Bologna,0,0.0272372,2.773254904,0,0,0,0,7,0,0,0,2,18,0,0,0,0,3,0,0,08/11/2019 19:45,0,0.104248002,0.4375965,0,0,0,0,5,0,0,0,1,10,0,0,0,0,1,0,0,2.800492105,0.541844502,2.800492105,0.541844502,0.0272372,0.104248002,2019,SerieA
Brescia -- Torino,0.043171398,0.127716497,0.318797499,0,0.117810701,0,0,2,0,1,1,2,3,0,3,0,0,0,0,0,09/11/2019 14:00,0.2570883,0.00778545,1.228766823,1.522598028,0.095115103,1,0,4,2,0,3,1,13,2,2,0,0,2,2,0,0.607496095,3.111353704,0.607496095,1.588755676,0.288698596,0.359988853,2019,SerieA
Inter -- Verona,0.100411698,0.326048099,1.802934902,0,0.0195267,1,0,10,0,0,2,5,30,0,1,0,0,2,0,0,09/11/2019 17:00,0,0,0.501337804,0.761299014,0.0114967,0,0,1,1,0,0,0,7,1,1,0,0,0,1,0,2.248921398,1.274133518,2.248921398,0.512834504,0.445986496,0.0114967,2019,SerieA
Napoli -- Genoa,0.148157105,0.032468099,0.533195691,0,0.179016705,0,0,7,0,0,2,1,12,0,4,0,0,0,0,0,09/11/2019 19:45,0,0.028541399,1.218600695,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0.8928376,1.247142094,0.8928376,1.247142094,0.359641909,0.028541399,2019,SerieA
Cagliari -- Fiorentina,0,0.094822467,3.211104732,0,0,0,1,7,0,0,0,3,12,0,0,0,1,4,0,0,10/11/2019 11:30,0,0.047830801,0.821191312,0,0,0,1,6,0,0,0,2,13,0,0,0,0,2,0,0,3.305927199,0.869022113,3.305927199,0.869022113,0.094822467,0.047830801,2019,SerieA
Lazio -- Lecce,0.159620695,0.134528004,2.526751205,0.761299014,0.076045297,0,0,6,1,0,2,3,17,1,1,0,0,3,1,0,10/11/2019 14:00,0.076949403,0.605812976,1.111531449,0.761299014,0,0,1,8,1,0,1,2,15,1,0,0,1,1,0,0,3.658244215,2.555592841,2.896945201,1.794293827,0.370193996,0.682762379,2019,SerieA
Sampdoria -- Atalanta,0,0,0.843216613,0,0.044595401,0,0,2,0,0,0,0,7,0,3,0,0,0,0,0,10/11/2019 14:00,0.084694102,0.152186796,0.280457402,0,0,2,0,1,0,0,2,2,5,0,0,0,0,0,0,0,0.887812014,0.5173383,0.887812014,0.5173383,0.044595401,0.236880898,2019,SerieA
Udinese -- SPAL 2013,0.043818399,0.056435399,1.412652593,0,0.1024244,0,0,1,0,0,1,1,10,0,5,0,0,0,0,0,10/11/2019 14:00,0,0.673530394,0.571159603,0.761299014,0,0,1,1,1,0,0,5,11,1,0,0,0,0,0,0,1.615330791,2.005989011,1.615330791,1.244689997,0.202678198,0.673530394,2019,SerieA
Parma Calcio 1913 -- Roma,0,0.079719702,1.218541006,0,0,0,0,8,0,0,0,2,12,0,0,0,0,2,0,0,10/11/2019 17:00,0.065915599,0.177287102,0.355960102,0,0.396792706,0,1,4,0,1,1,4,10,0,2,0,0,0,0,0,1.298260707,0.995955509,1.298260707,0.995955509,0.079719702,0.639995407,2019,SerieA
Juventus -- AC Milan,0,0,1.119560201,0,0,0,0,5,0,0,0,0,13,0,0,0,0,1,0,0,10/11/2019 19:45,0.040527999,0.049835101,0.42691929,0,0,1,0,6,0,0,1,2,10,0,0,0,0,0,0,0,1.119560201,0.51728239,1.119560201,0.51728239,0,0.0903631,2019,SerieA
Atalanta -- Juventus,0,0.121127602,1.703216894,0.761299014,0.313554808,0,0,6,0,1,0,3,15,1,3,0,0,1,0,0,23/11/2019 14:00,0.116171699,0.069022302,1.020642417,0,0,0,0,5,0,0,3,2,11,0,0,0,0,3,0,0,2.899198318,1.205836418,2.137899304,1.205836418,0.43468241,0.185194001,2019,SerieA
AC Milan -- Napoli,0,0.047017101,0.747961888,0,0,0,1,2,0,0,0,1,12,0,0,0,0,1,0,0,23/11/2019 17:00,0,0.069538303,1.130032307,0,0.053825099,0,0,4,0,1,0,1,10,0,1,0,0,1,0,0,0.794978989,1.253395708,0.794978989,1.253395708,0.047017101,0.123363402,2019,SerieA
Torino -- Inter,0.049224,0.119606299,0.200966204,0,0.061962198,1,0,1,0,0,1,3,7,0,1,0,0,0,0,0,23/11/2019 19:45,0,0.686805999,0.782733716,0,0,0,1,4,0,0,0,6,6,0,0,0,1,2,0,0,0.431758702,1.469539715,0.431758702,1.469539715,0.230792498,0.686805999,2019,SerieA
Bologna -- Parma Calcio 1913,0.0248252,0.297245597,0.373242103,0,0,1,3,3,0,0,1,5,10,0,0,0,2,0,0,0,24/11/2019 11:30,0,0.014303,1.224091008,0,0.0582777,0,1,4,0,0,0,1,12,0,1,0,0,2,0,0,0.695312901,1.296671708,0.695312901,1.296671708,0.322070798,0.0725807,2019,SerieA
Roma -- Brescia,0.035241101,1.174436323,1.298328405,0,0.0107074,0,3,3,0,0,1,11,13,0,1,0,3,0,0,0,24/11/2019 14:00,0,0.063469,0.251579201,0,0,0,0,2,0,0,0,1,7,0,0,0,0,0,0,0,2.518713229,0.315048201,2.518713229,0.315048201,1.220384824,0.063469,2019,SerieA
Sassuolo -- Lazio,0,0.930681128,0.341130998,0,0.145935597,0,1,0,0,0,0,2,8,0,2,0,1,0,0,0,24/11/2019 14:00,0,0.130633399,0.81182369,0,0,0,0,6,0,0,0,2,14,0,0,0,0,2,0,0,1.417747723,0.942457089,1.417747723,0.942457089,1.076616725,0.130633399,2019,SerieA
Verona -- Fiorentina,0.050623599,0.208856897,1.260654004,0,0,0,2,5,0,0,1,5,13,0,0,0,0,1,0,0,24/11/2019 14:00,0.058825102,0.148035798,0.590150598,0,0.047652401,0,0,2,0,0,1,2,11,0,1,0,0,0,0,0,1.520134501,0.844663899,1.520134501,0.844663899,0.259480497,0.254513301,2019,SerieA
Sampdoria -- Udinese,0.084386699,0.66429341,0.638681169,0.761299014,0.0145962,2,0,7,1,0,2,3,14,1,1,1,0,0,1,0,24/11/2019 17:00,0,0,0.262932199,0,0.018678701,0,0,2,0,0,0,0,6,0,1,0,0,1,0,0,2.163256492,0.2816109,1.401957477,0.2816109,0.763276309,0.018678701,2019,SerieA
Lecce -- Cagliari,0.045346498,0.215499396,3.353140716,0.761299014,0.0100624,0,0,6,1,0,1,6,19,1,1,0,0,1,1,0,25/11/2019 15:00,0,0.0129746,0.185201197,0.761299014,0,0,0,1,1,0,0,1,5,1,0,0,0,1,1,0,4.385348025,0.959474811,3.624049011,0.198175797,0.270908295,0.0129746,2019,SerieA
SPAL 2013 -- Genoa,0.085770298,0.049761699,0.776907997,0.761299014,0.770979982,2,1,0,1,2,2,2,8,1,3,0,0,0,1,0,25/11/2019 19:45,0.157169998,0,1.50192741,0,0.0704685,0,0,5,0,0,1,0,12,0,1,0,0,1,0,0,2.44471899,1.729565908,1.683419975,1.729565908,0.906511978,0.227638498,2019,SerieA
Brescia -- Atalanta,0.122532804,0.0131983,1.041068586,0,0.043637371,1,0,2,0,1,3,1,8,0,3,0,0,0,0,0,30/11/2019 14:00,0,0.242688701,2.402559135,0,0.0233842,0,2,8,0,0,0,3,20,0,1,0,1,2,0,0,1.22043706,2.668632036,1.22043706,2.668632036,0.179368475,0.266072901,2019,SerieA
Genoa -- Torino,0,0.157765605,0.782099092,0,0,0,0,1,0,0,0,4,9,0,0,0,0,0,0,0,30/11/2019 17:00,0,0.137395699,0.503658204,0,0.016147999,0,1,1,0,1,0,3,8,0,1,0,1,0,0,0,0.939864697,0.657201902,0.939864697,0.657201902,0.157765605,0.153543698,2019,SerieA
Fiorentina -- Lecce,0.094853804,0.1022717,1.24004829,0,0,0,0,6,0,0,1,2,16,0,0,0,0,0,0,0,30/11/2019 19:45,0,0.014132,1.093815224,0,0.0108274,0,1,3,0,1,0,1,4,0,1,0,0,1,0,0,1.437173794,1.118774624,1.437173794,1.118774624,0.197125504,0.024959399,2019,SerieA
Juventus -- Sassuolo,0.2648132,0.749773309,2.574638266,0.761299014,0,1,1,6,1,0,3,4,21,1,0,0,0,1,1,0,01/12/2019 11:30,0.122215305,0,0.576514598,0,0,1,0,3,0,0,2,0,7,0,0,0,0,2,0,0,4.350523788,0.698729903,3.589224774,0.698729903,1.014586508,0.122215305,2019,SerieA
Inter -- SPAL 2013,0,0.319611803,1.750213913,0,0.0680613,0,2,6,0,0,0,7,11,0,1,0,0,2,0,0,01/12/2019 14:00,0,0,1.154230085,0,0,0,0,3,0,0,0,0,12,0,0,0,0,1,0,0,2.137887015,1.154230085,2.137887015,1.154230085,0.387673102,0,2019,SerieA
Lazio -- Udinese,0.075213097,0.039453801,1.238187395,1.522598028,0.043944001,1,0,3,2,0,1,1,16,2,1,0,0,1,2,0,01/12/2019 14:00,0.0385474,0,0.715599557,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2.919396322,0.754146958,1.396798294,0.754146958,0.158610899,0.0385474,2019,SerieA
Parma Calcio 1913 -- AC Milan,0,0,0.198769238,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,01/12/2019 14:00,0,0.5209684,1.565761803,0,0.054768398,0,0,8,0,0,0,2,24,0,1,0,0,1,0,0,0.198769238,2.141498601,0.198769238,2.141498601,0,0.575736798,2019,SerieA
Napoli -- Bologna,0.043709699,0.089364897,1.557703492,0,0.0705429,0,0,5,0,1,1,2,25,0,2,0,0,1,0,0,01/12/2019 17:00,0,0,1.486312006,0,0,0,0,5,0,0,0,0,11,0,0,0,0,2,0,0,1.761320989,1.486312006,1.761320989,1.486312006,0.203617496,0,2019,SerieA
Verona -- Roma,0,0.299448801,0.918559088,0,0,0,0,2,0,0,0,3,5,0,0,0,0,1,0,0,01/12/2019 19:45,0,0.129765102,1.218268927,0.761299014,0,0,0,4,1,0,0,5,6,1,0,0,0,2,1,0,1.21800789,2.109333043,1.21800789,1.348034029,0.299448801,0.129765102,2019,SerieA
Cagliari -- Sampdoria,0.054679502,0,0.632681595,0,0,1,0,6,0,0,1,0,16,0,0,0,0,4,0,0,02/12/2019 19:45,0.062881202,0,0.4819152,0.761299014,0.023272799,0,0,4,1,0,1,0,9,1,1,0,0,2,1,0,0.687361097,1.329368215,0.687361097,0.568069201,0.054679502,0.086154001,2019,SerieA
Inter -- Roma,0.043685298,0,2.034769529,0,0,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,06/12/2019 19:45,0,0,0.2059137,0,0.00878321,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,2.078454828,0.21469691,2.078454828,0.21469691,0.043685298,0.00878321,2019,SerieA
Atalanta -- Verona,0,0.495801892,1.259994714,0.761299014,0,0,1,8,1,0,0,3,17,1,0,0,1,1,1,0,07/12/2019 14:00,0.032527599,0.023215801,1.134362586,0,0,0,0,2,0,0,1,1,5,0,0,0,0,2,0,0,2.51709562,1.190105986,1.755796606,1.190105986,0.495801892,0.0557434,2019,SerieA
Udinese -- Napoli,0,0,0.568590197,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,07/12/2019 17:00,0,0.1950635,0.825712194,0,0.0610939,0,0,3,0,0,0,5,11,0,2,0,0,1,0,0,0.568590197,1.081869594,0.568590197,1.081869594,0,0.2561574,2019,SerieA
Lazio -- Juventus,0.076206602,0.248668803,1.232271387,0.761299014,0.531584978,0,1,6,1,1,1,4,11,1,1,0,1,2,0,0,07/12/2019 19:45,0.018412299,0,1.324744591,0,0.125737729,0,0,4,0,0,1,0,6,0,2,0,0,1,0,0,2.850030784,1.46889462,2.08873177,1.46889462,0.856460383,0.144150029,2019,SerieA
Lecce -- Genoa,0,0.1154307,0.712265032,0,0.035532899,0,1,4,0,0,0,4,17,0,1,0,1,1,0,0,08/12/2019 11:30,0.087624401,0,1.687999447,0.761299014,0.02075563,0,0,2,1,1,1,0,10,1,2,0,0,1,1,0,0.863228631,2.557678492,0.863228631,1.796379478,0.150963599,0.108380031,2019,SerieA
SPAL 2013 -- Brescia,0.0979384,0.016638,1.001421912,0.761299014,0.038619701,0,0,2,1,0,2,1,14,1,1,0,0,0,0,0,08/12/2019 14:00,0.028135,0,2.385871825,0,0.0123281,0,0,5,0,0,1,0,10,0,1,0,0,1,0,0,1.915917026,2.426334925,1.154618012,2.426334925,0.1531961,0.0404631,2019,SerieA
Sassuolo -- Cagliari,0,0.0429714,1.133370919,0.761299014,0,0,0,2,0,0,0,3,12,1,0,0,0,2,0,0,08/12/2019 14:00,0,0.046549998,0.716109987,0,0,0,0,3,0,0,0,1,9,0,0,0,0,2,0,0,1.937641333,0.762659986,1.176342319,0.762659986,0.0429714,0.046549998,2019,SerieA
